,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9
325,52.0,55.0,51.0,54.0,53.0,52.0,51.0,50.0,56.0,51.0
326,53.0,53.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,52.0
327,50.0,52.0,53.0,52.0,53.0,51.0,55.0,51.0,55.0,51.0
328,51.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,56.0,54.0
329,51.0,51.0,50.0,54.0,52.0,50.0,52.0,52.0,54.0,54.0
330,51.0,51.0,51.0,54.0,52.0,51.0,53.0,53.0,52.0,52.0
331,51.0,51.0,51.0,51.0,53.0,52.0,52.0,53.0,54.0,53.0
332,51.0,51.0,52.0,52.0,54.0,51.0,54.0,52.0,51.0,52.0
333,54.0,50.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0
334,50.0,51.0,51.0,50.0,52.0,52.0,52.0,50.0,52.0,50.0
335,52.0,52.0,49.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0
336,54.0,53.0,51.0,51.0,52.0,51.0,52.0,52.0,52.0,53.0
337,53.0,54.0,52.0,50.0,52.0,51.0,54.0,51.0,53.0,53.0
338,51.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,54.0,51.0
339,52.0,52.0,51.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0
340,51.0,52.0,50.0,51.0,53.0,52.0,52.0,51.0,53.0,51.0
341,53.0,51.0,51.0,50.0,52.0,53.0,52.0,53.0,53.0,51.0
342,52.0,52.0,50.0,51.0,53.0,53.0,53.0,52.0,54.0,51.0
343,52.0,49.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0
344,53.0,53.0,51.0,52.0,50.0,50.0,52.0,52.0,52.0,55.0
345,51.0,53.0,50.0,52.0,51.0,50.0,52.0,51.0,53.0,55.0
346,52.0,52.0,53.0,52.0,52.0,51.0,53.0,51.0,51.0,53.0
347,52.0,53.0,53.0,52.0,53.0,52.0,54.0,51.0,51.0,52.0
348,52.0,52.0,51.0,53.0,54.0,50.0,52.0,51.0,53.0,54.0
349,53.0,52.0,50.0,51.0,53.0,52.0,52.0,51.0,51.0,53.0
350,53.0,51.0,51.0,50.0,53.0,53.0,55.0,51.0,54.0,52.0
351,51.0,50.0,51.0,51.0,52.0,52.0,50.0,52.0,54.0,51.0
352,53.0,52.0,51.0,53.0,53.0,53.0,52.0,50.0,53.0,52.0
353,51.0,52.0,53.0,52.0,51.0,51.0,54.0,54.0,54.0,51.0
354,52.0,52.0,52.0,52.0,52.0,50.0,53.0,52.0,52.0,51.0
355,51.0,54.0,50.0,51.0,52.0,51.0,50.0,51.0,53.0,51.0
356,51.0,52.0,52.0,52.0,52.0,50.0,51.0,53.0,52.0,53.0
357,52.0,50.0,50.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0
358,53.0,50.0,52.0,53.0,52.0,51.0,53.0,52.0,56.0,51.0
359,51.0,52.0,51.0,52.0,52.0,52.0,50.0,51.0,53.0,52.0
360,50.0,52.0,51.0,54.0,51.0,52.0,52.0,51.0,53.0,53.0
361,51.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,52.0
362,51.0,53.0,51.0,51.0,54.0,51.0,52.0,50.0,51.0,51.0
363,53.0,51.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0
364,52.0,54.0,52.0,53.0,52.0,51.0,51.0,52.0,53.0,51.0
365,53.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,51.0,52.0
366,53.0,51.0,53.0,54.0,52.0,52.0,53.0,54.0,51.0,52.0
367,51.0,52.0,51.0,54.0,53.0,50.0,50.0,52.0,54.0,51.0
368,53.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0
369,53.0,52.0,52.0,50.0,54.0,52.0,52.0,53.0,53.0,53.0
370,51.0,51.0,50.0,52.0,52.0,51.0,53.0,52.0,54.0,53.0
371,50.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0
372,51.0,53.0,53.0,52.0,53.0,52.0,53.0,50.0,52.0,53.0
373,50.0,51.0,51.0,53.0,54.0,54.0,53.0,52.0,53.0,52.0
374,54.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,51.0
375,51.0,51.0,51.0,51.0,52.0,53.0,53.0,54.0,54.0,52.0
376,51.0,51.0,54.0,52.0,53.0,51.0,52.0,54.0,51.0,53.0
377,51.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0
378,53.0,53.0,51.0,51.0,53.0,55.0,53.0,52.0,52.0,51.0
379,52.0,51.0,50.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0
380,51.0,49.0,51.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0
381,51.0,54.0,51.0,50.0,53.0,50.0,52.0,51.0,53.0,53.0
382,51.0,51.0,52.0,54.0,53.0,49.0,53.0,53.0,51.0,51.0
383,53.0,52.0,52.0,52.0,50.0,51.0,53.0,52.0,52.0,52.0
384,52.0,52.0,51.0,49.0,52.0,53.0,52.0,54.0,52.0,51.0
385,50.0,52.0,51.0,51.0,52.0,52.0,53.0,51.0,50.0,53.0
386,51.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,50.0,51.0
387,51.0,51.0,51.0,52.0,54.0,51.0,53.0,53.0,53.0,50.0
388,52.0,51.0,50.0,52.0,53.0,51.0,52.0,52.0,51.0,53.0
389,49.0,54.0,53.0,51.0,52.0,52.0,53.0,52.0,51.0,51.0
390,50.0,51.0,52.0,53.0,53.0,52.0,53.0,49.0,55.0,54.0
391,54.0,52.0,52.0,52.0,51.0,52.0,54.0,52.0,52.0,55.0
392,51.0,54.0,52.0,53.0,53.0,50.0,53.0,52.0,52.0,53.0
393,52.0,52.0,53.0,51.0,51.0,53.0,54.0,53.0,50.0,53.0
394,51.0,50.0,53.0,52.0,53.0,50.0,52.0,53.0,50.0,49.0
395,51.0,51.0,52.0,55.0,53.0,52.0,52.0,52.0,52.0,52.0
396,53.0,53.0,51.0,52.0,53.0,52.0,52.0,50.0,52.0,51.0
397,50.0,52.0,53.0,52.0,54.0,49.0,51.0,52.0,54.0,52.0
398,51.0,53.0,53.0,53.0,53.0,51.0,53.0,51.0,55.0,51.0
399,52.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,52.0,50.0
400,49.0,50.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0
401,51.0,52.0,53.0,51.0,52.0,54.0,52.0,54.0,50.0,53.0
402,51.0,51.0,52.0,53.0,52.0,51.0,53.0,51.0,51.0,50.0
403,52.0,52.0,51.0,55.0,53.0,52.0,54.0,52.0,53.0,52.0
404,52.0,53.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,51.0
405,53.0,51.0,53.0,51.0,50.0,51.0,50.0,52.0,54.0,51.0
406,53.0,54.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0,52.0
407,52.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0
408,53.0,54.0,53.0,52.0,53.0,52.0,55.0,53.0,54.0,53.0
409,53.0,53.0,54.0,52.0,53.0,52.0,54.0,55.0,55.0,50.0
410,51.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0
411,51.0,53.0,53.0,52.0,53.0,53.0,53.0,49.0,53.0,54.0
412,51.0,53.0,54.0,53.0,53.0,52.0,52.0,50.0,54.0,51.0
413,49.0,53.0,53.0,53.0,53.0,52.0,50.0,51.0,55.0,53.0
414,53.0,53.0,54.0,53.0,51.0,53.0,49.0,52.0,54.0,52.0
415,53.0,51.0,51.0,54.0,52.0,53.0,53.0,53.0,54.0,52.0
416,52.0,52.0,54.0,54.0,52.0,52.0,53.0,52.0,53.0,54.0
417,51.0,52.0,53.0,53.0,52.0,50.0,51.0,53.0,54.0,51.0
418,53.0,53.0,53.0,50.0,52.0,52.0,53.0,51.0,53.0,52.0
419,52.0,55.0,53.0,52.0,52.0,49.0,52.0,52.0,54.0,52.0
420,52.0,49.0,49.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0
421,51.0,54.0,53.0,51.0,52.0,53.0,51.0,52.0,51.0,53.0
422,51.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,55.0,50.0
423,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0
424,51.0,52.0,51.0,52.0,54.0,52.0,51.0,51.0,52.0,51.0
425,50.0,51.0,53.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0
426,52.0,54.0,53.0,52.0,51.0,51.0,54.0,51.0,51.0,53.0
427,52.0,54.0,54.0,54.0,52.0,51.0,54.0,51.0,52.0,52.0
428,52.0,53.0,50.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0
429,53.0,50.0,51.0,52.0,52.0,52.0,54.0,54.0,51.0,52.0
430,52.0,51.0,51.0,53.0,53.0,51.0,54.0,52.0,52.0,53.0
431,52.0,53.0,52.0,51.0,54.0,52.0,53.0,50.0,54.0,52.0
432,53.0,53.0,52.0,53.0,53.0,51.0,54.0,51.0,53.0,49.0
433,51.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,50.0
434,50.0,53.0,52.0,51.0,52.0,52.0,51.0,54.0,54.0,51.0
435,51.0,51.0,50.0,51.0,53.0,55.0,52.0,53.0,52.0,53.0
436,51.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,51.0
437,50.0,54.0,52.0,53.0,52.0,49.0,52.0,52.0,54.0,51.0
438,52.0,53.0,51.0,53.0,52.0,51.0,52.0,52.0,54.0,54.0
439,51.0,53.0,51.0,51.0,51.0,52.0,51.0,54.0,52.0,53.0
440,50.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0
441,51.0,52.0,51.0,50.0,53.0,52.0,50.0,52.0,53.0,52.0
442,50.0,53.0,52.0,51.0,53.0,52.0,55.0,52.0,52.0,53.0
443,51.0,52.0,52.0,52.0,51.0,52.0,52.0,54.0,54.0,54.0
444,51.0,52.0,53.0,53.0,51.0,51.0,52.0,52.0,53.0,53.0
445,51.0,53.0,50.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0
446,52.0,54.0,53.0,51.0,52.0,52.0,51.0,53.0,54.0,51.0
447,50.0,52.0,50.0,51.0,54.0,51.0,52.0,51.0,52.0,53.0
448,49.0,52.0,50.0,53.0,52.0,53.0,50.0,53.0,51.0,53.0
449,53.0,53.0,54.0,51.0,53.0,51.0,53.0,53.0,54.0,52.0
450,53.0,52.0,50.0,51.0,52.0,53.0,54.0,52.0,53.0,52.0
451,52.0,54.0,51.0,54.0,51.0,51.0,51.0,52.0,53.0,53.0
452,51.0,52.0,52.0,53.0,51.0,51.0,54.0,51.0,53.0,52.0
453,52.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0
454,51.0,53.0,52.0,52.0,51.0,51.0,52.0,53.0,51.0,51.0
455,54.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,55.0
456,53.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0
457,52.0,52.0,53.0,53.0,55.0,52.0,51.0,52.0,54.0,51.0
458,53.0,55.0,52.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0
459,52.0,53.0,54.0,54.0,53.0,54.0,52.0,50.0,50.0,53.0
460,53.0,51.0,52.0,52.0,54.0,53.0,53.0,51.0,52.0,51.0
461,53.0,53.0,53.0,52.0,50.0,53.0,53.0,54.0,51.0,51.0
462,51.0,52.0,53.0,52.0,53.0,51.0,54.0,51.0,52.0,53.0
463,52.0,50.0,49.0,51.0,52.0,51.0,52.0,51.0,54.0,54.0
464,50.0,52.0,50.0,52.0,53.0,53.0,52.0,55.0,51.0,53.0
465,51.0,53.0,53.0,52.0,53.0,52.0,54.0,55.0,53.0,52.0
466,51.0,51.0,52.0,54.0,53.0,51.0,52.0,49.0,52.0,52.0
467,53.0,51.0,52.0,50.0,53.0,53.0,54.0,50.0,52.0,52.0
468,52.0,53.0,54.0,52.0,53.0,53.0,52.0,56.0,54.0,54.0
469,52.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0
470,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0
471,53.0,52.0,52.0,52.0,53.0,51.0,53.0,55.0,52.0,53.0
472,54.0,51.0,51.0,54.0,53.0,53.0,53.0,51.0,52.0,53.0
473,53.0,52.0,51.0,53.0,54.0,53.0,52.0,49.0,55.0,52.0
474,53.0,52.0,50.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0
475,51.0,52.0,51.0,54.0,52.0,53.0,52.0,51.0,54.0,53.0
476,52.0,51.0,53.0,54.0,54.0,53.0,52.0,51.0,52.0,53.0
477,52.0,52.0,50.0,52.0,52.0,53.0,54.0,50.0,53.0,51.0
478,52.0,53.0,52.0,53.0,50.0,53.0,51.0,51.0,54.0,51.0
479,52.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0
480,54.0,51.0,51.0,52.0,54.0,53.0,51.0,51.0,52.0,54.0
481,52.0,52.0,54.0,53.0,52.0,52.0,53.0,50.0,51.0,53.0
482,52.0,53.0,52.0,51.0,53.0,52.0,53.0,51.0,52.0,53.0
483,53.0,52.0,54.0,51.0,52.0,53.0,53.0,54.0,54.0,52.0
484,53.0,53.0,53.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0
485,52.0,51.0,53.0,53.0,54.0,52.0,52.0,49.0,52.0,49.0
486,52.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,49.0
487,51.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,51.0
488,51.0,52.0,52.0,51.0,53.0,54.0,52.0,53.0,52.0,52.0
489,50.0,51.0,50.0,53.0,52.0,52.0,51.0,50.0,55.0,53.0
490,53.0,51.0,53.0,53.0,51.0,52.0,53.0,50.0,54.0,53.0
491,50.0,54.0,52.0,53.0,53.0,51.0,54.0,51.0,51.0,53.0
492,53.0,52.0,53.0,52.0,51.0,52.0,53.0,54.0,54.0,54.0
493,53.0,53.0,53.0,54.0,52.0,51.0,53.0,50.0,53.0,51.0
494,54.0,52.0,53.0,53.0,55.0,52.0,53.0,54.0,51.0,51.0
495,51.0,52.0,51.0,51.0,54.0,51.0,54.0,54.0,56.0,51.0
496,51.0,54.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0
497,52.0,51.0,53.0,51.0,53.0,54.0,52.0,50.0,52.0,50.0
498,53.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,54.0,52.0
499,51.0,52.0,53.0,53.0,55.0,51.0,52.0,52.0,54.0,51.0
500,51.0,52.0,54.0,53.0,53.0,52.0,51.0,52.0,55.0,52.0
501,53.0,53.0,51.0,52.0,54.0,54.0,52.0,54.0,51.0,51.0
502,53.0,52.0,51.0,55.0,52.0,53.0,55.0,51.0,53.0,51.0
503,52.0,51.0,54.0,53.0,54.0,51.0,51.0,55.0,55.0,52.0
504,52.0,51.0,51.0,53.0,54.0,53.0,50.0,53.0,52.0,52.0
505,53.0,53.0,52.0,53.0,53.0,52.0,52.0,50.0,54.0,53.0
506,52.0,51.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0
507,53.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0
508,53.0,53.0,53.0,51.0,52.0,54.0,53.0,52.0,53.0,51.0
509,52.0,53.0,53.0,51.0,54.0,52.0,54.0,53.0,51.0,52.0
510,52.0,51.0,51.0,52.0,51.0,53.0,54.0,52.0,52.0,52.0
511,52.0,51.0,52.0,52.0,53.0,52.0,51.0,53.0,55.0,51.0
512,51.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0
513,53.0,52.0,53.0,53.0,53.0,55.0,52.0,53.0,52.0,55.0
514,51.0,50.0,52.0,54.0,54.0,53.0,52.0,52.0,54.0,53.0
515,53.0,52.0,53.0,53.0,52.0,55.0,51.0,52.0,51.0,53.0
516,52.0,51.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,53.0
517,53.0,53.0,53.0,54.0,52.0,51.0,52.0,50.0,55.0,52.0
518,53.0,52.0,51.0,54.0,51.0,53.0,53.0,52.0,51.0,53.0
519,53.0,50.0,53.0,53.0,53.0,53.0,50.0,50.0,53.0,52.0
520,53.0,53.0,53.0,53.0,53.0,53.0,52.0,50.0,51.0,55.0
521,52.0,51.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,51.0
522,53.0,52.0,53.0,54.0,50.0,52.0,52.0,52.0,54.0,52.0
523,51.0,54.0,52.0,53.0,52.0,51.0,52.0,50.0,53.0,54.0
524,54.0,52.0,52.0,53.0,50.0,53.0,52.0,52.0,54.0,55.0
525,51.0,50.0,53.0,54.0,51.0,51.0,52.0,52.0,50.0,52.0
526,52.0,51.0,52.0,52.0,53.0,51.0,52.0,50.0,54.0,51.0
527,53.0,52.0,51.0,53.0,51.0,52.0,53.0,51.0,54.0,52.0
528,52.0,51.0,54.0,52.0,52.0,51.0,54.0,52.0,52.0,50.0
529,53.0,53.0,52.0,52.0,52.0,51.0,53.0,51.0,53.0,52.0
530,51.0,51.0,54.0,52.0,52.0,53.0,52.0,53.0,54.0,53.0
531,52.0,52.0,53.0,51.0,53.0,52.0,52.0,50.0,51.0,51.0
532,51.0,51.0,53.0,51.0,54.0,51.0,53.0,51.0,51.0,51.0
533,52.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,53.0
534,52.0,52.0,53.0,53.0,53.0,54.0,51.0,51.0,51.0,51.0
535,53.0,50.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0
536,51.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0,51.0
537,51.0,51.0,53.0,54.0,52.0,51.0,53.0,51.0,53.0,53.0
538,51.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0,51.0,53.0
539,51.0,51.0,52.0,52.0,53.0,53.0,51.0,50.0,53.0,52.0
540,51.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0
541,51.0,52.0,52.0,53.0,54.0,52.0,51.0,53.0,53.0,51.0
542,51.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0
543,53.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,50.0,53.0
544,50.0,53.0,53.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0
545,53.0,50.0,54.0,51.0,52.0,53.0,53.0,52.0,55.0,54.0
546,53.0,53.0,52.0,49.0,54.0,51.0,53.0,52.0,53.0,53.0
547,52.0,52.0,53.0,53.0,55.0,52.0,52.0,49.0,52.0,52.0
548,52.0,52.0,53.0,51.0,51.0,56.0,52.0,52.0,51.0,51.0
549,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,51.0
550,53.0,51.0,52.0,53.0,54.0,53.0,51.0,53.0,53.0,52.0
551,53.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0
552,51.0,51.0,51.0,52.0,55.0,51.0,52.0,52.0,53.0,52.0
553,52.0,52.0,51.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0
554,52.0,52.0,51.0,52.0,51.0,53.0,53.0,50.0,51.0,52.0
555,52.0,53.0,52.0,53.0,52.0,51.0,53.0,52.0,50.0,53.0
556,54.0,52.0,52.0,53.0,54.0,52.0,51.0,51.0,52.0,53.0
557,52.0,51.0,53.0,55.0,53.0,52.0,53.0,51.0,53.0,54.0
558,50.0,52.0,54.0,53.0,51.0,52.0,54.0,50.0,52.0,54.0
559,52.0,53.0,53.0,53.0,54.0,51.0,53.0,50.0,54.0,52.0
560,52.0,55.0,53.0,51.0,53.0,54.0,54.0,53.0,55.0,51.0
561,51.0,53.0,54.0,51.0,51.0,51.0,51.0,54.0,53.0,53.0
562,51.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,51.0
563,53.0,54.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,51.0
564,51.0,51.0,52.0,52.0,51.0,52.0,53.0,52.0,53.0,51.0
565,51.0,53.0,52.0,54.0,53.0,51.0,52.0,54.0,52.0,53.0
566,52.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0
567,51.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,50.0
568,53.0,51.0,55.0,51.0,52.0,51.0,53.0,54.0,52.0,51.0
569,51.0,52.0,54.0,52.0,55.0,51.0,53.0,50.0,54.0,52.0
570,51.0,53.0,53.0,53.0,55.0,52.0,53.0,52.0,54.0,52.0
571,49.0,53.0,54.0,52.0,54.0,52.0,51.0,49.0,53.0,52.0
572,51.0,50.0,51.0,53.0,51.0,54.0,54.0,52.0,52.0,52.0
573,52.0,52.0,51.0,50.0,52.0,54.0,52.0,53.0,52.0,54.0
574,50.0,51.0,52.0,54.0,53.0,51.0,52.0,52.0,54.0,51.0
575,53.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0
576,53.0,52.0,52.0,51.0,53.0,53.0,53.0,54.0,52.0,51.0
577,51.0,51.0,53.0,55.0,52.0,53.0,51.0,53.0,52.0,54.0
578,51.0,51.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,52.0
579,52.0,51.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0
580,51.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0
581,52.0,52.0,53.0,53.0,53.0,52.0,53.0,50.0,51.0,50.0
582,50.0,50.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,51.0
583,52.0,52.0,53.0,51.0,51.0,53.0,52.0,52.0,52.0,52.0
584,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,50.0,52.0
585,52.0,50.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0
586,49.0,53.0,53.0,53.0,52.0,51.0,52.0,51.0,52.0,53.0
587,50.0,53.0,54.0,54.0,51.0,53.0,55.0,52.0,52.0,51.0
588,53.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,50.0
589,53.0,52.0,51.0,54.0,53.0,52.0,51.0,51.0,52.0,54.0
590,51.0,54.0,53.0,52.0,51.0,52.0,50.0,51.0,52.0,51.0
591,51.0,53.0,53.0,53.0,51.0,48.0,52.0,52.0,53.0,50.0
592,52.0,51.0,51.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0
593,54.0,51.0,55.0,54.0,50.0,52.0,52.0,53.0,52.0,52.0
594,51.0,51.0,53.0,56.0,52.0,51.0,52.0,52.0,54.0,51.0
595,52.0,53.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,53.0
596,53.0,51.0,53.0,50.0,53.0,52.0,50.0,53.0,49.0,52.0
597,53.0,52.0,50.0,53.0,55.0,51.0,54.0,50.0,53.0,53.0
598,53.0,50.0,54.0,52.0,53.0,50.0,51.0,51.0,55.0,51.0
599,51.0,53.0,51.0,54.0,54.0,53.0,52.0,53.0,51.0,52.0
600,51.0,51.0,53.0,53.0,53.0,52.0,54.0,52.0,51.0,52.0
601,52.0,53.0,52.0,53.0,51.0,53.0,54.0,51.0,54.0,52.0
602,53.0,52.0,49.0,54.0,55.0,52.0,51.0,54.0,55.0,52.0
603,52.0,52.0,50.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0
604,53.0,53.0,51.0,53.0,54.0,52.0,53.0,51.0,53.0,53.0
605,52.0,53.0,51.0,53.0,54.0,53.0,53.0,52.0,53.0,52.0
606,52.0,52.0,53.0,54.0,54.0,51.0,52.0,53.0,50.0,52.0
607,53.0,52.0,54.0,53.0,53.0,50.0,52.0,52.0,54.0,51.0
608,53.0,53.0,54.0,52.0,52.0,52.0,51.0,50.0,53.0,52.0
609,52.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0
610,53.0,54.0,55.0,53.0,54.0,51.0,52.0,51.0,54.0,51.0
611,52.0,53.0,51.0,51.0,52.0,52.0,53.0,49.0,53.0,52.0
612,54.0,52.0,52.0,53.0,52.0,52.0,52.0,49.0,53.0,52.0
613,52.0,51.0,51.0,54.0,54.0,51.0,51.0,52.0,52.0,51.0
614,51.0,52.0,51.0,53.0,54.0,51.0,52.0,51.0,52.0,52.0
615,54.0,52.0,53.0,53.0,52.0,51.0,50.0,51.0,53.0,54.0
616,53.0,53.0,52.0,53.0,54.0,52.0,50.0,51.0,52.0,53.0
617,52.0,53.0,53.0,54.0,54.0,54.0,51.0,52.0,53.0,54.0
618,54.0,52.0,53.0,52.0,54.0,50.0,52.0,52.0,55.0,52.0
619,52.0,51.0,54.0,51.0,54.0,53.0,54.0,53.0,52.0,52.0
620,51.0,54.0,53.0,54.0,53.0,51.0,51.0,50.0,52.0,53.0
621,53.0,54.0,50.0,53.0,54.0,51.0,52.0,50.0,52.0,53.0
622,53.0,53.0,53.0,53.0,54.0,52.0,53.0,51.0,53.0,52.0
623,53.0,52.0,53.0,51.0,54.0,51.0,52.0,52.0,53.0,55.0
624,49.0,52.0,52.0,55.0,52.0,52.0,53.0,51.0,53.0,51.0
625,51.0,50.0,53.0,53.0,54.0,53.0,51.0,51.0,53.0,51.0
626,50.0,52.0,50.0,52.0,52.0,52.0,51.0,52.0,54.0,53.0
627,54.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,54.0,53.0
628,53.0,54.0,51.0,52.0,51.0,52.0,50.0,51.0,52.0,53.0
629,53.0,54.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0
630,54.0,53.0,54.0,54.0,53.0,52.0,53.0,54.0,52.0,53.0
631,51.0,51.0,53.0,53.0,55.0,51.0,51.0,50.0,54.0,51.0
632,53.0,52.0,53.0,50.0,54.0,53.0,55.0,51.0,52.0,54.0
633,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0
634,51.0,49.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,50.0
635,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0
636,53.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0
637,54.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,54.0,51.0
638,52.0,53.0,54.0,53.0,52.0,53.0,50.0,53.0,53.0,51.0
639,51.0,52.0,52.0,53.0,52.0,51.0,50.0,51.0,53.0,52.0
640,54.0,51.0,53.0,54.0,54.0,51.0,50.0,52.0,52.0,53.0
641,52.0,53.0,50.0,52.0,49.0,51.0,51.0,53.0,52.0,53.0
642,53.0,54.0,51.0,53.0,51.0,51.0,53.0,52.0,54.0,52.0
643,52.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0
644,51.0,53.0,53.0,53.0,54.0,52.0,52.0,51.0,53.0,52.0
645,54.0,52.0,52.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0
646,52.0,51.0,52.0,53.0,54.0,54.0,53.0,51.0,50.0,52.0
647,52.0,51.0,51.0,53.0,53.0,53.0,54.0,51.0,55.0,50.0
648,54.0,51.0,52.0,52.0,52.0,50.0,51.0,51.0,53.0,53.0
649,54.0,52.0,53.0,53.0,53.0,52.0,54.0,51.0,53.0,51.0
650,53.0,54.0,54.0,51.0,52.0,50.0,53.0,54.0,53.0,53.0
651,53.0,52.0,51.0,54.0,54.0,50.0,51.0,52.0,52.0,51.0
652,51.0,51.0,52.0,53.0,53.0,53.0,54.0,52.0,54.0,52.0
653,52.0,51.0,53.0,54.0,54.0,52.0,52.0,51.0,53.0,54.0
654,51.0,50.0,52.0,53.0,51.0,51.0,54.0,52.0,53.0,51.0
655,53.0,52.0,53.0,52.0,51.0,49.0,51.0,53.0,55.0,52.0
656,52.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0,54.0,54.0
