,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616973158.8115885,1616973160.968712,1616973163.120835,1616973165.2739584,1616973167.4240813,1616973169.5762043,1616973171.7283275,1616973173.8814507,1616973176.0325737,1616973178.183697,1616973180.3428204,1616973182.4949431,1616973184.6460664,1616973186.7991896,1616973188.9513125,1616973191.1034358,1616973193.255559,1616973195.4076817,1616973197.609808,1616973199.7629309,1616973201.9140542,1616973204.0661774,1616973206.2193003,1616973208.3714235,1616973210.5245466,1616973212.6776695,1616973214.830793,1616973216.981916,1616973219.134039,1616973221.287162,1616973223.4392853,1616973225.5924084,1616973227.750532,1616973229.9006548,1616973232.0517778,1616973234.202901,1616973236.354024,1616973238.505147,1616973240.65727,1616973242.810393,1616973244.9605162,1616973247.1116393,1616973249.2637622,1616973251.4158852,1616973253.5700085,1616973255.7211316,1616973257.9242578,1616973260.0753808,1616973262.2255037,1616973264.377627,1616973266.53075,1616973268.683873,1616973270.8359962,1616973272.9881194,1616973275.1422427,1616973277.2953656,1616973279.4474888,1616973281.5986116,1616973283.7507348,1616973285.902858,1616973288.0559812,1616973290.207104,1616973292.3602273,1616973294.5103502,1616973296.6614733,1616973298.8155966,1616973300.96972,1616973303.1198428,1616973305.2719657,1616973307.4250891,1616973309.5842125,1616973311.7343354,1616973313.8874586,1616973316.0395818,1616973318.2457078,1616973320.396831,1616973322.548954,1616973324.6990771,1616973326.8512,1616973329.0043232,1616973331.1574464,1616973333.3085694,1616973335.4606924,1616973337.6128156,1616973339.7649388,1616973341.9180617,1616973344.072185,1616973346.2313085,1616973348.3924322,1616973350.5475554,1616973352.7016785,1616973354.8628023,1616973357.0149252,1616973359.1670485,1616973361.3191717,1616973363.4702945,1616973365.6234176,1616973367.774541,1616973369.9246638,1616973372.077787
0,54.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,52.0,54.0,53.0,53.0,53.0,56.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0,51.0,50.0,51.0,52.0,53.0,50.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,54.0,51.0,51.0,53.0,54.0,52.0,52.0,51.0,51.0,54.0,54.0,54.0,49.0,53.0,53.0,53.0,53.0,55.0,51.0,50.0,54.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,57.0,54.0,51.0,55.0,53.0,54.0,55.0,50.0,52.0,52.0,55.0,52.0,54.0,52.0,51.0,51.0,54.0,55.0,53.0,51.0,55.0,53.0,53.0,52.0,51.0,54.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0
1,53.0,53.0,52.0,56.0,52.0,54.0,48.0,52.0,54.0,53.0,55.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,54.0,50.0,53.0,53.0,50.0,52.0,50.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,55.0,51.0,51.0,52.0,54.0,50.0,54.0,55.0,52.0,53.0,52.0,51.0,52.0,51.0,52.0,54.0,55.0,53.0,51.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0,51.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,50.0
2,54.0,54.0,50.0,52.0,52.0,53.0,51.0,51.0,51.0,53.0,51.0,54.0,53.0,55.0,53.0,50.0,52.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,56.0,55.0,53.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,55.0,49.0,53.0,54.0,51.0,53.0,53.0,52.0,54.0,52.0,56.0,53.0,51.0,51.0,53.0,52.0,55.0,55.0,53.0,53.0,54.0,52.0,51.0,53.0,51.0,55.0,55.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0,54.0,51.0,53.0,51.0,55.0,52.0,53.0,54.0,51.0,52.0,53.0,53.0,54.0,51.0,51.0,50.0,54.0,52.0,53.0,49.0,51.0,53.0,52.0
3,52.0,54.0,54.0,52.0,53.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,51.0,51.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,55.0,54.0,53.0,54.0,53.0,52.0,55.0,53.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,53.0,54.0,52.0,51.0,54.0,52.0,52.0,53.0,52.0,52.0,55.0,52.0,51.0,52.0,53.0,51.0,53.0,51.0,54.0,52.0,53.0,54.0,50.0,53.0,54.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0
4,53.0,55.0,53.0,53.0,50.0,51.0,52.0,52.0,53.0,51.0,54.0,52.0,51.0,51.0,50.0,57.0,52.0,54.0,52.0,51.0,52.0,53.0,52.0,54.0,53.0,50.0,51.0,52.0,52.0,46.0,54.0,52.0,55.0,55.0,53.0,51.0,52.0,51.0,55.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,52.0,54.0,51.0,55.0,52.0,53.0,52.0,53.0,52.0,55.0,51.0,52.0,51.0,53.0,53.0,54.0,54.0,53.0,52.0,52.0,51.0,51.0,50.0,52.0,53.0,51.0,53.0,52.0,54.0,53.0,53.0,53.0,51.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0
5,52.0,55.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,49.0,50.0,52.0,52.0,54.0,52.0,54.0,50.0,52.0,51.0,50.0,53.0,52.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,47.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,50.0,53.0,54.0,52.0,52.0,54.0,54.0,53.0,53.0,52.0,50.0,52.0,52.0,51.0,54.0,53.0,51.0,53.0,51.0,53.0,52.0,48.0,55.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0,52.0,54.0,53.0,52.0,56.0,50.0,53.0,55.0,53.0,54.0,54.0,52.0,51.0,52.0,52.0,54.0,49.0,52.0,56.0,52.0
6,54.0,53.0,53.0,53.0,50.0,52.0,51.0,50.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,49.0,53.0,52.0,52.0,55.0,51.0,53.0,53.0,54.0,52.0,52.0,50.0,50.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0,54.0,53.0,54.0,54.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,54.0,51.0,53.0,53.0,52.0,53.0,52.0,54.0,55.0,51.0,53.0,55.0,51.0,56.0,55.0,52.0,52.0,53.0,50.0,53.0,51.0,52.0,52.0,54.0,54.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,55.0,53.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0,52.0,51.0,53.0,50.0,52.0,52.0,50.0,53.0,52.0,51.0,51.0
7,54.0,54.0,51.0,51.0,54.0,53.0,55.0,50.0,53.0,51.0,53.0,53.0,52.0,54.0,53.0,56.0,51.0,51.0,52.0,51.0,53.0,55.0,53.0,53.0,53.0,52.0,51.0,54.0,50.0,49.0,51.0,52.0,52.0,52.0,54.0,52.0,54.0,51.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,54.0,53.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,55.0,52.0,49.0,53.0,52.0,51.0,54.0,54.0,54.0,53.0,51.0,52.0,50.0,53.0,53.0,51.0,53.0,53.0,56.0,50.0,53.0,52.0,53.0,52.0,52.0,55.0,55.0,51.0,52.0,52.0,55.0,51.0,53.0
8,52.0,54.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,50.0,51.0,53.0,52.0,51.0,52.0,54.0,51.0,55.0,51.0,51.0,54.0,51.0,51.0,51.0,52.0,53.0,52.0,50.0,51.0,53.0,52.0,55.0,51.0,53.0,51.0,51.0,53.0,51.0,52.0,52.0,55.0,53.0,55.0,52.0,52.0,52.0,51.0,52.0,50.0,51.0,53.0,55.0,51.0,52.0,52.0,50.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,55.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,54.0,51.0,53.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,54.0,54.0,52.0
