,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616975348.8138497,1616975350.969973,1616975353.1210961,1616975355.273219,1616975357.4243422,1616975359.6274683,1616975361.7805912,1616975363.9327145,1616975366.0848374,1616975368.2359605,1616975370.3880837,1616975372.540207,1616975374.6903298,1616975376.8424528,1616975378.994576,1616975381.146699,1616975383.299822,1616975385.4529455,1616975387.615069,1616975389.7661922,1616975391.919315,1616975394.0714383,1616975396.2225614,1616975398.3756845,1616975400.5268075,1616975402.6799307,1616975404.8330536,1616975406.9841769,1616975409.1362998,1616975411.2854228,1616975413.439546,1616975415.5906692,1616975417.791795,1616975419.9449182,1616975422.1040418,1616975424.2561648,1616975426.4042876,1616975428.5564106,1616975430.709534,1616975432.8616571,1616975435.01278,1616975437.1719034,1616975439.3250265,1616975441.4771497,1616975443.6272726,1616975445.7793958,1616975447.932519,1616975450.085642,1616975452.2367651,1616975454.3898883,1616975456.5420115,1616975458.6931343,1616975460.8462577,1616975462.998381,1616975465.1495037,1616975467.3006268,1616975469.4537501,1616975471.6058729,1616975473.757996,1616975475.909119,1616975478.1142454,1616975480.2653682,1616975482.4174914,1616975484.5686145,1616975486.7207375,1616975488.8738606,1616975491.0339842,1616975493.1861074,1616975495.3382304,1616975497.4893534,1616975499.6424766,1616975501.7935996,1616975503.9467227,1616975506.099846,1616975508.2509692,1616975510.401092,1616975512.552215,1616975514.705338,1616975516.8654618,1616975519.0185847,1616975521.1717079,1616975523.3248312,1616975525.4779544,1616975527.6300774,1616975529.7812004,1616975531.9333236,1616975534.0864465,1616975536.2385697,1616975538.4406958,1616975540.5918188,1616975542.7429416,1616975544.894065,1616975547.047188,1616975549.1963108,1616975551.350434,1616975553.5025573,1616975555.6536803,1616975557.8068035,1616975559.9589267,1616975562.1110497
0,53.0,53.0,51.0,53.0,52.0,50.0,52.0,52.0,53.0,50.0,55.0,52.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,55.0,50.0,51.0,53.0,53.0,54.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,50.0,54.0,53.0,52.0,52.0,53.0,53.0,51.0,55.0,55.0,53.0,53.0,51.0,54.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,52.0,51.0,53.0,54.0,52.0,51.0,51.0,50.0,52.0,53.0,52.0,52.0,51.0,52.0
1,55.0,50.0,53.0,53.0,52.0,56.0,50.0,52.0,53.0,56.0,52.0,53.0,54.0,54.0,51.0,53.0,52.0,51.0,51.0,54.0,51.0,54.0,54.0,53.0,54.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,49.0,51.0,53.0,53.0,52.0,55.0,49.0,53.0,52.0,52.0,51.0,53.0,54.0,55.0,52.0,52.0,53.0,51.0,53.0,53.0,57.0,50.0,53.0,53.0,50.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,49.0,52.0,53.0,53.0,51.0,51.0,53.0,51.0,51.0,53.0,52.0,52.0,50.0,54.0,52.0,52.0,50.0,54.0,51.0,55.0,53.0,51.0,54.0,52.0,54.0,52.0,51.0,54.0,54.0,53.0,53.0,53.0
2,53.0,52.0,50.0,53.0,54.0,52.0,52.0,54.0,53.0,52.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,51.0,51.0,54.0,53.0,55.0,53.0,54.0,51.0,53.0,50.0,52.0,53.0,51.0,51.0,52.0,51.0,55.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,51.0,51.0,51.0,53.0,55.0,51.0,52.0,53.0,50.0,51.0,51.0,51.0,53.0,52.0,55.0,52.0,53.0,52.0,54.0,51.0,52.0,51.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,54.0,50.0,51.0,58.0,52.0,50.0,52.0,49.0,53.0,54.0,51.0,53.0,52.0,51.0,52.0,51.0,51.0,53.0,51.0
3,54.0,53.0,50.0,53.0,53.0,53.0,52.0,55.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,50.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,56.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,55.0,54.0,51.0,52.0,55.0,51.0,55.0,53.0,53.0,53.0,54.0,51.0,53.0,51.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0,51.0,50.0,53.0,55.0,50.0,50.0,53.0,52.0,51.0,56.0,51.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0,54.0,52.0,51.0,54.0,52.0,53.0,53.0,51.0,52.0,51.0,52.0
4,53.0,53.0,53.0,51.0,54.0,54.0,52.0,52.0,53.0,54.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,54.0,53.0,57.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,51.0,54.0,53.0,51.0,51.0,55.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,52.0,53.0,50.0,53.0,53.0,52.0,52.0,51.0,50.0,51.0,52.0,51.0,53.0,54.0,51.0,55.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0,52.0,52.0,54.0,53.0,52.0,50.0,51.0,54.0,51.0,53.0,53.0,56.0,51.0,55.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0
5,52.0,50.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0,53.0,53.0,53.0,55.0,54.0,52.0,51.0,51.0,53.0,53.0,53.0,51.0,53.0,55.0,51.0,54.0,50.0,51.0,54.0,53.0,49.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0,50.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,54.0,51.0,55.0,53.0,52.0,50.0,53.0,53.0,56.0,52.0,53.0,53.0,54.0,51.0,54.0,54.0,52.0,55.0,50.0,53.0,52.0,50.0,51.0,52.0,53.0,53.0,54.0,51.0,52.0,53.0,53.0,54.0,53.0
6,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,54.0,51.0,53.0,54.0,55.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,51.0,54.0,52.0,52.0,50.0,53.0,55.0,53.0,53.0,55.0,55.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,52.0,55.0,54.0,53.0,52.0,53.0,51.0,51.0,51.0,55.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,55.0,51.0,51.0,52.0,53.0,53.0,54.0,52.0,54.0,52.0,54.0,54.0,53.0,52.0
7,53.0,54.0,53.0,53.0,53.0,50.0,55.0,53.0,52.0,53.0,52.0,53.0,51.0,51.0,54.0,54.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,50.0,53.0,52.0,54.0,56.0,54.0,51.0,53.0,53.0,51.0,53.0,54.0,52.0,51.0,53.0,50.0,53.0,55.0,52.0,52.0,53.0,53.0,53.0,54.0,55.0,54.0,52.0,53.0,54.0,51.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,54.0,53.0,54.0,55.0,50.0,55.0,52.0,51.0,53.0,49.0,53.0,50.0,52.0,53.0,49.0,55.0,53.0,54.0,52.0,53.0,52.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,51.0,51.0
8,51.0,51.0,54.0,53.0,52.0,53.0,52.0,53.0,50.0,52.0,53.0,54.0,54.0,52.0,52.0,52.0,54.0,52.0,54.0,52.0,51.0,54.0,54.0,52.0,52.0,55.0,51.0,52.0,55.0,53.0,50.0,54.0,52.0,51.0,50.0,53.0,52.0,52.0,52.0,54.0,50.0,51.0,52.0,53.0,49.0,51.0,51.0,51.0,53.0,53.0,55.0,51.0,52.0,52.0,52.0,50.0,53.0,51.0,52.0,52.0,55.0,54.0,56.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,51.0,51.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,51.0,55.0,53.0,54.0,51.0,53.0,52.0,54.0,53.0
