,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616975786.9329088,1616975789.0920322,1616975791.2431552,1616975793.3952785,1616975795.5474014,1616975797.7005246,1616975799.8526478,1616975802.0057707,1616975804.157894,1616975806.310017,1616975808.4701405,1616975810.6212635,1616975812.7743866,1616975814.9245098,1616975817.0766327,1616975819.228756,1616975821.3808792,1616975823.533002,1616975825.685125,1616975827.8362484,1616975829.9903712,1616975832.1424944,1616975834.297618,1616975836.449741,1616975838.653867,1616975840.8069901,1616975842.9601135,1616975845.1132364,1616975847.2663596,1616975849.4174826,1616975851.5686057,1616975853.7207286,1616975855.873852,1616975858.025975,1616975860.1790981,1616975862.3322213,1616975864.4853444,1616975866.6354675,1616975868.794591,1616975870.948714,1616975873.1008372,1616975875.2539604,1616975877.4130838,1616975879.5652068,1616975881.71733,1616975883.869453,1616975886.0225763,1616975888.1746995,1616975890.3258224,1616975892.4779456,1616975894.6290686,1616975896.7811916,1616975898.9973185,1616975901.153442,1616975903.3035648,1616975905.4556878,1616975907.6078107,1616975909.7609339,1616975911.9160573,1616975914.0681806,1616975916.2213035,1616975918.379427,1616975920.5315502,1616975922.6836731,1616975924.835796,1616975926.9879193,1616975929.1390424,1616975931.2901654,1616975933.4422884,1616975935.5954118,1616975937.7485347,1616975939.9066584,1616975942.0577812,1616975944.2119045,1616975946.3640277,1616975948.5171506,1616975950.676274,1616975952.8273973,1616975954.9795206,1616975957.1306434,1616975959.3337696,1616975961.4858925,1616975963.6380155,1616975965.7901387,1616975967.9412618,1616975970.0923848,1616975972.2445078,1616975974.396631,1616975976.5487542,1616975978.7008774,1616975980.8530002,1616975983.0041234,1616975985.1562464,1616975987.3093696,1616975989.4624927,1616975991.615616,1616975993.7677388,1616975995.919862,1616975998.0719852,1616976000.2251081
0,52.0,54.0,52.0,51.0,53.0,53.0,54.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,51.0,53.0,53.0,50.0,52.0,52.0,52.0,53.0,55.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0,52.0,54.0,53.0,51.0,54.0,52.0,54.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,49.0,53.0,54.0,51.0,53.0,51.0,53.0,52.0,53.0,51.0,54.0,52.0,53.0,51.0,51.0,50.0,54.0,54.0,53.0,54.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,53.0
1,53.0,50.0,53.0,52.0,54.0,53.0,52.0,51.0,53.0,51.0,52.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,54.0,53.0,55.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,54.0,53.0,51.0,54.0,55.0,54.0,52.0,52.0,50.0,52.0,48.0,53.0,51.0,51.0,54.0,51.0,53.0,55.0,50.0,53.0,51.0,52.0,50.0,51.0,53.0,51.0,55.0,53.0,53.0,52.0,56.0,52.0,52.0,54.0,54.0,51.0,50.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,55.0,52.0,52.0,53.0,54.0,54.0,51.0
2,54.0,55.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,54.0,51.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,54.0,55.0,52.0,50.0,52.0,50.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,50.0,52.0,54.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,52.0,54.0,51.0,50.0,54.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,53.0,54.0,52.0,51.0,52.0,50.0,51.0,55.0,53.0
3,52.0,52.0,52.0,54.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,55.0,53.0,54.0,53.0,55.0,52.0,54.0,51.0,52.0,52.0,54.0,55.0,55.0,52.0,53.0,53.0,53.0,51.0,54.0,54.0,52.0,51.0,54.0,53.0,53.0,52.0,51.0,53.0,54.0,54.0,53.0,53.0,50.0,53.0,52.0,54.0,53.0,51.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,50.0,51.0,54.0,53.0,53.0,51.0,54.0,51.0,50.0,54.0,52.0,53.0,53.0,52.0,50.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,51.0,54.0,52.0,53.0,53.0,53.0,54.0,49.0,51.0,54.0
4,52.0,50.0,55.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,50.0,51.0,52.0,52.0,51.0,51.0,52.0,52.0,51.0,54.0,54.0,51.0,54.0,52.0,53.0,51.0,53.0,50.0,53.0,53.0,54.0,52.0,51.0,53.0,52.0,50.0,54.0,51.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,54.0,54.0,54.0,53.0,53.0,51.0,49.0,51.0,52.0,54.0,51.0,51.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,54.0,53.0,51.0,52.0,54.0,55.0,54.0,53.0,52.0
5,54.0,53.0,53.0,54.0,53.0,51.0,54.0,52.0,53.0,54.0,54.0,54.0,53.0,52.0,55.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0,53.0,54.0,52.0,51.0,53.0,53.0,51.0,53.0,53.0,54.0,52.0,53.0,54.0,52.0,54.0,54.0,54.0,55.0,52.0,52.0,54.0,51.0,54.0,53.0,51.0,52.0,51.0,54.0,53.0,52.0,53.0,54.0,50.0,51.0,50.0,53.0,54.0,54.0,53.0,53.0,53.0,56.0,54.0,53.0,54.0,51.0,53.0,52.0,50.0,55.0,52.0,54.0,50.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,54.0,52.0,51.0,53.0,51.0,52.0,53.0,54.0,53.0,51.0,50.0,50.0,54.0,55.0
6,53.0,51.0,53.0,51.0,53.0,53.0,52.0,54.0,51.0,54.0,56.0,55.0,53.0,53.0,54.0,52.0,53.0,54.0,51.0,54.0,53.0,54.0,54.0,55.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,55.0,52.0,53.0,52.0,53.0,52.0,51.0,51.0,52.0,54.0,53.0,54.0,52.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,52.0,51.0,54.0,51.0,54.0,54.0,53.0,55.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,50.0,54.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,55.0
7,53.0,52.0,53.0,52.0,50.0,50.0,51.0,53.0,54.0,52.0,54.0,54.0,52.0,52.0,51.0,53.0,51.0,54.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,55.0,52.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,55.0,50.0,52.0,51.0,53.0,53.0,52.0,51.0,55.0,52.0,53.0,52.0,52.0,55.0,52.0,52.0,53.0,54.0,50.0,54.0,53.0,50.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0,51.0,54.0,52.0,55.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0
8,51.0,52.0,53.0,52.0,53.0,54.0,53.0,52.0,51.0,52.0,52.0,54.0,51.0,53.0,55.0,55.0,53.0,56.0,53.0,53.0,53.0,50.0,52.0,54.0,53.0,52.0,53.0,55.0,51.0,55.0,54.0,52.0,53.0,53.0,51.0,52.0,52.0,50.0,54.0,51.0,52.0,53.0,53.0,49.0,52.0,52.0,51.0,52.0,53.0,50.0,53.0,52.0,54.0,54.0,52.0,51.0,55.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,55.0,52.0,54.0,53.0,51.0,49.0,51.0,52.0,54.0,53.0,53.0,54.0,52.0,51.0,51.0,51.0,51.0,52.0,53.0,55.0,53.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,51.0
