,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616970090.47809,1616970092.6342134,1616970094.7853365,1616970096.9384596,1616970099.0915828,1616970101.245706,1616970103.4038296,1616970105.5539525,1616970107.7070756,1616970109.8601987,1616970112.0113215,1616970114.1624448,1616970116.314568,1616970118.468691,1616970120.620814,1616970122.7739375,1616970124.9260602,1616970127.0781834,1616970129.2293067,1616970131.3824296,1616970133.5345528,1616970135.686676,1616970137.891802,1616970140.0429251,1616970142.195048,1616970144.3491712,1616970146.5012944,1616970148.6534176,1616970150.8055406,1616970152.9566638,1616970155.110787,1616970157.26291,1616970159.416033,1616970161.5701563,1616970163.7212794,1616970165.8734026,1616970168.0245256,1616970170.1776485,1616970172.3307717,1616970174.481895,1616970176.6340177,1616970178.7971418,1616970180.951265,1616970183.104388,1616970185.2575111,1616970187.4076343,1616970189.5597572,1616970191.7128804,1616970193.8650036,1616970196.0181265,1616970198.2202528,1616970200.3803763,1616970202.5334995,1616970204.6866224,1616970206.8397455,1616970208.9918687,1616970211.1419916,1616970213.2931147,1616970215.447238,1616970217.600361,1616970219.7534842,1616970221.9136076,1616970224.0687308,1616970226.219854,1616970228.3729773,1616970230.5271003,1616970232.6782236,1616970234.8303466,1616970236.9824696,1616970239.1345928,1616970241.288716,1616970243.4418392,1616970245.5939622,1616970247.7460854,1616970249.8962083,1616970252.0493314,1616970254.2004545,1616970256.3535774,1616970258.5567036,1616970260.7088265,1616970262.8599498,1616970265.012073,1616970267.1631958,1616970269.314319,1616970271.4674423,1616970273.6265657,1616970275.7776885,1616970277.9298117,1616970280.0829349,1616970282.236058,1616970284.387181,1616970286.5393043,1616970288.6914272,1616970290.8445504,1616970292.9956734,1616970295.1467965,1616970297.3009198,1616970299.454043,1616970301.6041658,1616970303.756289
0,53.0,53.0,52.0,54.0,51.0,55.0,51.0,51.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,56.0,53.0,51.0,53.0,53.0,49.0,52.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,50.0,51.0,53.0,53.0,53.0,52.0,54.0,53.0,50.0,52.0,53.0,52.0,54.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,54.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,55.0,52.0,53.0,55.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,51.0,52.0,53.0,53.0,50.0,54.0,53.0,52.0,51.0,54.0,54.0,52.0,53.0,52.0,54.0,50.0,53.0
1,52.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,55.0,56.0,54.0,51.0,50.0,52.0,53.0,54.0,52.0,53.0,53.0,55.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,52.0,53.0,53.0,53.0,55.0,56.0,53.0,52.0,53.0,53.0,52.0,55.0,51.0,52.0,53.0,54.0,52.0,52.0,50.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,54.0,52.0,55.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,54.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,54.0,53.0,51.0,53.0,52.0,52.0,53.0,50.0,54.0,54.0,51.0,53.0,50.0,54.0,53.0
2,54.0,54.0,52.0,51.0,55.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,48.0,53.0,51.0,51.0,54.0,53.0,54.0,50.0,51.0,53.0,53.0,54.0,51.0,50.0,52.0,51.0,53.0,53.0,54.0,52.0,51.0,54.0,54.0,54.0,53.0,53.0,51.0,54.0,51.0,54.0,53.0,54.0,52.0,54.0,51.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,55.0,52.0,55.0,52.0,54.0,54.0,52.0,53.0,52.0,54.0,54.0,54.0,52.0,55.0,52.0,52.0,52.0,54.0,54.0,53.0,54.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0
3,51.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,53.0,52.0,54.0,54.0,52.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,55.0,53.0,50.0,51.0,52.0,53.0,52.0,52.0,54.0,51.0,51.0,53.0,52.0,51.0,52.0,51.0,55.0,51.0,51.0,52.0,53.0,53.0,53.0,50.0,53.0,52.0,53.0,53.0,53.0,53.0,55.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,53.0,54.0,52.0,53.0,54.0,54.0,53.0,52.0,51.0,55.0,52.0,53.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,55.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,55.0,52.0,52.0,52.0
4,51.0,53.0,50.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,55.0,53.0,58.0,54.0,52.0,54.0,52.0,52.0,53.0,54.0,53.0,55.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,49.0,52.0,53.0,54.0,54.0,52.0,53.0,53.0,54.0,53.0,51.0,52.0,55.0,51.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0,49.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,54.0,52.0,55.0,51.0,52.0,52.0,54.0,51.0,52.0,55.0,53.0,53.0,53.0,53.0,52.0,55.0,55.0,54.0,52.0,52.0,52.0,53.0
5,53.0,54.0,53.0,55.0,53.0,53.0,52.0,55.0,52.0,52.0,51.0,52.0,54.0,51.0,52.0,53.0,53.0,53.0,55.0,52.0,50.0,55.0,51.0,52.0,54.0,52.0,51.0,53.0,53.0,52.0,52.0,51.0,55.0,50.0,52.0,51.0,52.0,52.0,53.0,52.0,58.0,52.0,53.0,54.0,53.0,54.0,54.0,53.0,53.0,52.0,54.0,52.0,53.0,55.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,55.0,54.0,54.0,51.0,51.0,53.0,53.0,51.0,52.0,52.0,53.0,50.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,55.0,53.0,52.0,50.0,52.0,54.0,52.0,54.0,52.0,53.0
6,52.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,52.0,49.0,53.0,54.0,52.0,54.0,53.0,55.0,54.0,54.0,52.0,55.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,52.0,54.0,53.0,52.0,51.0,50.0,51.0,54.0,52.0,52.0,53.0,53.0,54.0,54.0,50.0,55.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,52.0,54.0,54.0,54.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,55.0,53.0,52.0,50.0,52.0,52.0,52.0,52.0,54.0,56.0,52.0,54.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,55.0,52.0,55.0,53.0,53.0,52.0,54.0,51.0,53.0,52.0,53.0,51.0
7,53.0,53.0,52.0,54.0,52.0,54.0,52.0,53.0,54.0,54.0,52.0,51.0,52.0,53.0,53.0,54.0,53.0,54.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,55.0,52.0,53.0,54.0,54.0,51.0,49.0,51.0,52.0,53.0,53.0,52.0,53.0,51.0,49.0,53.0,51.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,54.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,54.0,52.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,51.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,55.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0
8,51.0,54.0,53.0,52.0,51.0,54.0,52.0,51.0,52.0,54.0,53.0,53.0,52.0,50.0,51.0,52.0,53.0,54.0,53.0,54.0,52.0,50.0,51.0,56.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,52.0,54.0,52.0,55.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,54.0,54.0,51.0,53.0,53.0,52.0,51.0,53.0,54.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,55.0,54.0,51.0,55.0,51.0,54.0,52.0,53.0,53.0,51.0,52.0,54.0
