,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616974472.72074,1616974474.8798635,1616974477.0319867,1616974479.1851099,1616974481.3442333,1616974483.4973562,1616974485.6504796,1616974487.8046029,1616974489.957726,1616974492.1108491,1616974494.262972,1616974496.4150953,1616974498.5682185,1616974500.7203414,1616974502.8724647,1616974505.0255878,1616974507.1797109,1616974509.329834,1616974511.4819572,1616974513.63508,1616974515.7882035,1616974517.9903293,1616974520.1424525,1616974522.2935755,1616974524.4456985,1616974526.5958216,1616974528.7479446,1616974530.8990676,1616974533.0511909,1616974535.2013137,1616974537.3514369,1616974539.5035596,1616974541.656683,1616974543.808806,1616974545.960929,1616974548.1130521,1616974550.2651753,1616974552.4152982,1616974554.5684214,1616974556.727545,1616974558.8796682,1616974561.0407917,1616974563.1929147,1616974565.3440378,1616974567.497161,1616974569.6492841,1616974571.8014069,1616974573.9525301,1616974576.1036532,1616974578.3077793,1616974580.4619026,1616974582.6140258,1616974584.7661486,1616974586.9172719,1616974589.0683947,1616974591.222518,1616974593.373641,1616974595.525764,1616974597.6788871,1616974599.8320105,1616974601.9851336,1616974604.1482573,1616974606.3033805,1616974608.4545038,1616974610.6056266,1616974612.7587497,1616974614.910873,1616974617.0639958,1616974619.2151191,1616974621.366242,1616974623.5183651,1616974625.6694882,1616974627.8226116,1616974629.9757345,1616974632.1268578,1616974634.2779806,1616974636.4371042,1616974638.64123,1616974640.791353,1616974642.941476,1616974645.0945995,1616974647.2477224,1616974649.4028456,1616974651.5559688,1616974653.707092,1616974655.8572147,1616974658.0123382,1616974660.1644614,1616974662.3235848,1616974664.476708,1616974666.6268308,1616974668.779954,1616974670.9320772,1616974673.0842001,1616974675.2363234,1616974677.3894465,1616974679.5415695,1616974681.6926925,1616974683.8438156,1616974685.9989388
0,53.0,56.0,52.0,50.0,51.0,52.0,53.0,53.0,50.0,52.0,51.0,52.0,53.0,54.0,52.0,52.0,50.0,53.0,53.0,54.0,53.0,55.0,51.0,54.0,50.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,50.0,52.0,54.0,51.0,51.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,54.0,54.0,55.0,52.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,51.0,53.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,51.0,50.0,54.0,54.0,52.0,53.0,53.0,50.0,53.0,51.0,53.0,51.0,52.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,49.0,52.0,53.0
1,53.0,52.0,51.0,52.0,54.0,53.0,53.0,56.0,52.0,51.0,54.0,52.0,53.0,54.0,53.0,54.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,51.0,52.0,53.0,50.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,54.0,51.0,53.0,53.0,52.0,52.0,52.0,55.0,56.0,53.0,55.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,54.0,52.0,53.0,55.0,51.0,52.0,54.0,52.0,51.0,53.0,50.0,51.0,51.0,55.0,53.0,56.0,50.0,53.0,55.0,54.0,52.0,50.0,51.0,52.0,51.0,55.0,51.0,53.0,52.0,52.0,52.0,51.0,53.0,54.0,53.0,54.0
2,53.0,50.0,53.0,53.0,56.0,53.0,51.0,50.0,50.0,53.0,56.0,52.0,51.0,52.0,50.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,54.0,53.0,50.0,54.0,51.0,53.0,53.0,51.0,51.0,52.0,52.0,54.0,50.0,53.0,50.0,53.0,54.0,54.0,53.0,53.0,51.0,54.0,48.0,52.0,54.0,54.0,53.0,53.0,50.0,52.0,54.0,53.0,51.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0,51.0,54.0,54.0,55.0,55.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,52.0,52.0,52.0,51.0,52.0,54.0,52.0,51.0,56.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,51.0,55.0,54.0,53.0,55.0
3,55.0,54.0,53.0,54.0,52.0,53.0,51.0,52.0,53.0,53.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0,51.0,51.0,52.0,51.0,52.0,55.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0,50.0,51.0,53.0,52.0,51.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,51.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,55.0,53.0,53.0,52.0,51.0,54.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0,52.0,50.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,55.0,53.0,51.0,54.0
4,54.0,55.0,51.0,54.0,52.0,53.0,50.0,54.0,53.0,53.0,52.0,50.0,52.0,52.0,53.0,54.0,51.0,53.0,52.0,51.0,52.0,53.0,54.0,54.0,54.0,53.0,52.0,53.0,54.0,51.0,51.0,53.0,52.0,54.0,54.0,53.0,52.0,52.0,51.0,55.0,53.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0,55.0,53.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0,54.0,51.0,54.0,51.0,51.0,52.0,53.0,52.0,51.0,53.0,55.0,53.0,51.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,54.0,54.0,52.0,51.0,53.0,53.0,50.0,53.0,52.0,54.0,52.0,51.0,54.0,56.0,51.0,52.0,52.0,53.0,51.0,54.0,50.0,52.0,52.0
5,53.0,51.0,53.0,52.0,56.0,52.0,53.0,56.0,56.0,53.0,54.0,52.0,51.0,52.0,51.0,53.0,51.0,53.0,54.0,51.0,52.0,53.0,51.0,53.0,52.0,51.0,53.0,52.0,54.0,53.0,50.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,55.0,53.0,52.0,54.0,52.0,54.0,52.0,52.0,53.0,52.0,51.0,53.0,54.0,53.0,53.0,53.0,51.0,54.0,53.0,51.0,52.0,52.0,51.0,51.0,50.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,54.0,57.0,53.0,52.0,51.0,52.0,53.0,53.0,51.0,54.0,51.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,54.0,54.0,52.0,50.0,54.0,51.0,52.0,53.0,53.0,51.0,51.0
6,54.0,51.0,51.0,52.0,55.0,53.0,54.0,49.0,52.0,51.0,56.0,52.0,51.0,53.0,52.0,51.0,51.0,53.0,52.0,51.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,54.0,54.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,54.0,53.0,54.0,51.0,53.0,51.0,52.0,53.0,54.0,52.0,56.0,52.0,52.0,53.0,52.0,52.0,54.0,54.0,56.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,51.0,51.0,51.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0,53.0
7,53.0,54.0,51.0,52.0,53.0,54.0,53.0,49.0,51.0,51.0,54.0,52.0,52.0,53.0,54.0,53.0,53.0,54.0,54.0,52.0,53.0,54.0,53.0,55.0,52.0,54.0,51.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,54.0,51.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,51.0,51.0,52.0,54.0,52.0,53.0,53.0,52.0,51.0,54.0,52.0,52.0,54.0,52.0,53.0,55.0,52.0,52.0,52.0,50.0,51.0,54.0,55.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,50.0,54.0,53.0,53.0,51.0,52.0,53.0,54.0,54.0,52.0,53.0,53.0,54.0,50.0,52.0,53.0
8,55.0,54.0,53.0,52.0,55.0,52.0,54.0,56.0,54.0,51.0,54.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0,54.0,51.0,52.0,55.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,49.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,51.0,51.0,52.0,50.0,51.0,53.0,50.0,53.0,53.0,55.0,53.0,53.0,55.0,51.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,55.0,53.0,53.0,52.0,52.0,50.0,51.0,53.0
