,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616969433.3105023,1616969435.469626,1616969437.621749,1616969439.772872,1616969441.9269953,1616969444.079118,1616969446.2312412,1616969448.3833644,1616969450.5354874,1616969452.6866105,1616969454.8397338,1616969456.997857,1616969459.1509802,1616969461.3041034,1616969463.4562266,1616969465.6083498,1616969467.7604725,1616969469.9125957,1616969472.065719,1616969474.2178419,1616969476.3709652,1616969478.5750911,1616969480.7972183,1616969482.9483416,1616969485.1004643,1616969487.260588,1616969489.4157112,1616969491.5698345,1616969493.7219577,1616969495.8730805,1616969498.0252037,1616969500.1783268,1616969502.3284497,1616969504.4785728,1616969506.6326962,1616969508.782819,1616969510.9359422,1616969513.0880654,1616969515.2411883,1616969517.3933115,1616969519.5454347,1616969521.6975577,1616969523.8506808,1616969526.002804,1616969528.152927,1616969530.30605,1616969532.4591732,1616969534.6342976,1616969536.790421,1616969538.9925468,1616969541.14467,1616969543.2987933,1616969545.4519162,1616969547.6050396,1616969549.7571626,1616969551.9072855,1616969554.0574086,1616969556.2095315,1616969558.3696554,1616969560.5197783,1616969562.6709013,1616969564.8210242,1616969566.9741473,1616969569.1272705,1616969571.2793934,1616969573.4305167,1616969575.5806396,1616969577.7357628,1616969579.886886,1616969582.037009,1616969584.189132,1616969586.3462553,1616969588.4973783,1616969590.6485014,1616969592.8016245,1616969594.960748,1616969597.1158714,1616969599.3209975,1616969601.4731205,1616969603.6252437,1616969605.778367,1616969607.93149,1616969610.084613,1616969612.2367363,1616969614.387859,1616969616.5399823,1616969618.6931055,1616969620.8432283,1616969622.9973516,1616969625.1554751,1616969627.3075984,1616969629.4607215,1616969631.6128445,1616969633.7669678,1616969635.9290912,1616969638.0792143,1616969640.2323375,1616969642.3854609,1616969644.5385838,1616969646.690707
0,52.0,51.0,49.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,54.0,53.0,50.0,53.0,52.0,51.0,54.0,51.0,51.0,53.0,49.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,55.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,51.0,55.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0,51.0,53.0,55.0,52.0,54.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0
1,54.0,51.0,52.0,53.0,53.0,53.0,51.0,52.0,55.0,53.0,53.0,52.0,51.0,53.0,51.0,53.0,52.0,51.0,54.0,53.0,53.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,50.0,55.0,54.0,52.0,50.0,52.0,53.0,55.0,50.0,53.0,52.0,54.0,54.0,53.0,54.0,51.0,55.0,54.0,53.0,52.0,53.0,52.0,54.0,54.0,56.0,51.0,52.0,51.0,52.0,53.0,56.0,52.0,54.0,52.0,51.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0,54.0,54.0,53.0,51.0,54.0,52.0,50.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0,54.0
2,54.0,52.0,54.0,52.0,55.0,50.0,54.0,52.0,52.0,54.0,53.0,53.0,52.0,54.0,51.0,52.0,54.0,52.0,54.0,52.0,53.0,51.0,52.0,51.0,52.0,52.0,54.0,54.0,51.0,52.0,51.0,53.0,52.0,53.0,52.0,53.0,51.0,51.0,54.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,54.0,55.0,53.0,53.0,51.0,55.0,53.0,54.0,53.0,52.0,53.0,50.0,53.0,53.0,54.0,53.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,51.0,53.0,51.0,50.0,53.0,53.0,51.0,53.0,52.0,53.0,51.0,54.0,54.0,53.0,51.0
3,53.0,54.0,51.0,54.0,52.0,53.0,55.0,53.0,53.0,52.0,51.0,53.0,51.0,53.0,52.0,54.0,50.0,53.0,52.0,53.0,52.0,50.0,53.0,53.0,53.0,52.0,51.0,52.0,51.0,55.0,52.0,53.0,54.0,51.0,51.0,54.0,52.0,55.0,54.0,51.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,55.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,51.0,51.0,50.0,54.0,50.0,54.0,52.0,54.0,51.0,51.0,54.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,55.0,54.0,52.0,53.0,52.0,54.0,53.0,50.0,54.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0
4,53.0,51.0,52.0,53.0,54.0,54.0,51.0,52.0,53.0,52.0,51.0,56.0,53.0,54.0,51.0,54.0,51.0,54.0,54.0,50.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,50.0,54.0,52.0,54.0,55.0,52.0,52.0,51.0,51.0,53.0,51.0,53.0,51.0,53.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,50.0,50.0,54.0,52.0,54.0,53.0,54.0,54.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,54.0,55.0,51.0,53.0,53.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0
5,52.0,51.0,52.0,52.0,53.0,52.0,50.0,52.0,53.0,52.0,51.0,52.0,52.0,54.0,53.0,50.0,52.0,52.0,55.0,50.0,53.0,54.0,55.0,52.0,52.0,52.0,51.0,55.0,52.0,51.0,52.0,54.0,52.0,52.0,49.0,53.0,50.0,54.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,51.0,54.0,50.0,54.0,50.0,53.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,52.0,51.0,55.0,54.0,51.0,52.0,52.0,53.0,56.0,51.0,53.0,53.0,54.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,54.0,50.0,51.0,53.0,53.0,54.0,53.0,53.0,51.0,52.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0
6,52.0,54.0,54.0,52.0,51.0,51.0,53.0,53.0,56.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,53.0,51.0,51.0,51.0,54.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,54.0,54.0,53.0,52.0,51.0,51.0,54.0,54.0,53.0,51.0,52.0,53.0,53.0,54.0,53.0,51.0,52.0,54.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,54.0,55.0,54.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,55.0,51.0,54.0,51.0,54.0,51.0,53.0,54.0,54.0,50.0,53.0,54.0,52.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0
7,52.0,52.0,50.0,52.0,52.0,52.0,53.0,54.0,53.0,55.0,53.0,53.0,55.0,52.0,53.0,52.0,53.0,55.0,54.0,51.0,53.0,52.0,52.0,52.0,51.0,50.0,52.0,54.0,52.0,53.0,53.0,54.0,52.0,55.0,52.0,53.0,51.0,52.0,55.0,54.0,51.0,54.0,50.0,53.0,52.0,53.0,52.0,54.0,54.0,54.0,53.0,50.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,48.0,54.0,53.0,52.0,53.0,53.0,52.0,51.0,55.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,55.0,53.0,53.0,51.0,53.0,55.0
8,52.0,53.0,51.0,53.0,53.0,54.0,52.0,53.0,54.0,53.0,54.0,52.0,53.0,52.0,52.0,51.0,51.0,51.0,54.0,51.0,55.0,52.0,54.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,52.0,54.0,51.0,54.0,53.0,53.0,54.0,53.0,52.0,53.0,55.0,53.0,52.0,51.0,53.0,52.0,53.0,51.0,53.0,50.0,54.0,53.0,53.0,54.0,55.0,53.0,53.0,52.0,51.0,51.0,52.0,54.0,52.0,56.0,51.0,54.0,53.0,52.0,54.0,56.0,53.0,54.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,55.0,51.0,53.0,52.0,52.0,54.0,52.0,54.0,51.0,51.0,54.0,53.0,53.0,52.0,52.0,55.0,54.0
