,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616972282.2594528,1616972284.417576,1616972286.5696993,1616972288.7238226,1616972290.882946,1616972293.0370693,1616972295.1901925,1616972297.3443155,1616972299.5474417,1616972301.701565,1616972303.854688,1616972306.0148118,1616972308.1699347,1616972310.3320587,1616972312.4851818,1616972314.6403048,1616972316.792428,1616972319.0125551,1616972321.167678,1616972323.3218014,1616972325.4749246,1616972327.6350482,1616972329.7891715,1616972331.9432948,1616972334.115419,1616972336.2675421,1616972338.4266655,1616972340.5837889,1616972342.7379122,1616972344.8970356,1616972347.0491586,1616972349.2052817,1616972351.3634052,1616972353.5175285,1616972355.6706517,1616972357.8737776,1616972360.028901,1616972362.1830242,1616972364.3351474,1616972366.4942708,1616972368.6543944,1616972370.8075175,1616972372.9616406,1616972375.1227643,1616972377.2838879,1616972379.4380112,1616972381.5911343,1616972383.7422574,1616972385.8943803,1616972388.0465033,1616972390.1996264,1616972392.35375,1616972394.5128734,1616972396.6739972,1616972398.82712,1616972400.9792433,1616972403.1313665,1616972405.2834892,1616972407.4376125,1616972409.5997362,1616972411.76086,1616972413.9179833,1616972416.0711062,1616972418.2762325,1616972420.4293559,1616972422.5894792,1616972424.7486026,1616972426.901726,1616972429.0558493,1616972431.2099721,1616972433.3620954,1616972435.5152187,1616972437.6673415,1616972439.8204648,1616972441.971588,1616972444.1367116,1616972446.2968352,1616972448.4489582,1616972450.6090817,1616972452.7692056,1616972454.9233284,1616972457.0784519,1616972459.2375755,1616972461.3906984,1616972463.5518222,1616972465.7049453,1616972467.8580685,1616972470.072195,1616972472.2313185,1616972474.3854418,1616972476.5365648,1616972478.742691,1616972480.8948143,1616972483.0489373,1616972485.2210617,1616972487.3721845,1616972489.5273077,1616972491.6914318,1616972493.8455548,1616972496.0056784
0,53.0,50.0,52.0,54.0,54.0,52.0,55.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,51.0,51.0,51.0,52.0,55.0,52.0,53.0,52.0,52.0,54.0,50.0,54.0,52.0,53.0,54.0,49.0,50.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,50.0,53.0,53.0,53.0,51.0,54.0,51.0,52.0,53.0,52.0,52.0,52.0,50.0,51.0,50.0,54.0,52.0,51.0,53.0,54.0,54.0,53.0,54.0,53.0,51.0,51.0,48.0,54.0,54.0,53.0,54.0,54.0,52.0,53.0,54.0,54.0,52.0,53.0,54.0,52.0,50.0,54.0,51.0,53.0
1,52.0,53.0,53.0,50.0,51.0,52.0,52.0,51.0,54.0,52.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,51.0,54.0,53.0,54.0,51.0,52.0,52.0,50.0,53.0,55.0,52.0,54.0,51.0,53.0,53.0,54.0,54.0,52.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,53.0,55.0,51.0,53.0,51.0,55.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,54.0,51.0,55.0,53.0,54.0,50.0,51.0,52.0,52.0,53.0,54.0,53.0,55.0,52.0,56.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,50.0,51.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,49.0,51.0
2,54.0,52.0,51.0,54.0,54.0,50.0,55.0,52.0,54.0,53.0,53.0,50.0,53.0,51.0,53.0,54.0,51.0,51.0,54.0,54.0,53.0,54.0,54.0,51.0,53.0,52.0,53.0,52.0,54.0,52.0,55.0,57.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,54.0,53.0,54.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,53.0,54.0,53.0,53.0,52.0,53.0,54.0,54.0,54.0,49.0,55.0,54.0,51.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,50.0,54.0,54.0,53.0,53.0,53.0,51.0,54.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,55.0,52.0
3,52.0,50.0,51.0,51.0,54.0,51.0,54.0,51.0,54.0,55.0,52.0,53.0,53.0,55.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,50.0,49.0,54.0,50.0,51.0,51.0,53.0,51.0,52.0,52.0,54.0,53.0,50.0,52.0,54.0,52.0,53.0,55.0,50.0,53.0,53.0,53.0,52.0,52.0,54.0,51.0,54.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,51.0,53.0,54.0,51.0,53.0,52.0,55.0,50.0,51.0,52.0,54.0,53.0,54.0,53.0,52.0,52.0,55.0,53.0,51.0,54.0,53.0,52.0,53.0,54.0,52.0,53.0,51.0,53.0,50.0,53.0,53.0,52.0,51.0,54.0,55.0,51.0
4,52.0,51.0,51.0,53.0,53.0,52.0,54.0,51.0,53.0,54.0,52.0,53.0,52.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,51.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,54.0,51.0,54.0,50.0,52.0,53.0,54.0,54.0,53.0,51.0,53.0,52.0,54.0,53.0,54.0,52.0,54.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,55.0,52.0,53.0,53.0,50.0,51.0,51.0,52.0,51.0,52.0,51.0,52.0,53.0,54.0,51.0,53.0,53.0,53.0,52.0,51.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,54.0,52.0,51.0,53.0,51.0,55.0,53.0,52.0,51.0,52.0,53.0,54.0,49.0,53.0
5,53.0,53.0,52.0,53.0,55.0,52.0,55.0,52.0,54.0,54.0,50.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,50.0,53.0,53.0,52.0,54.0,52.0,53.0,50.0,53.0,53.0,51.0,52.0,54.0,54.0,53.0,52.0,52.0,53.0,55.0,54.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,54.0,55.0,54.0,53.0,53.0,52.0,53.0,50.0,54.0,52.0,54.0,51.0,51.0,52.0,54.0,51.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,54.0,51.0,54.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,55.0,53.0,54.0,53.0,53.0,52.0
6,54.0,52.0,54.0,52.0,51.0,53.0,54.0,49.0,51.0,54.0,53.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0,54.0,52.0,53.0,53.0,51.0,51.0,53.0,54.0,49.0,54.0,51.0,56.0,54.0,53.0,52.0,52.0,54.0,51.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,52.0,56.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,55.0,52.0,52.0,53.0,53.0,50.0,55.0,52.0,51.0,52.0,50.0,51.0,51.0,54.0,54.0,51.0,56.0,53.0,50.0,53.0,55.0,54.0,52.0,54.0,51.0,52.0,53.0,50.0,52.0,53.0,52.0,52.0,53.0,51.0,50.0,52.0,51.0,51.0,55.0,54.0,52.0
7,53.0,52.0,53.0,55.0,53.0,52.0,54.0,52.0,52.0,55.0,53.0,53.0,54.0,51.0,51.0,52.0,53.0,51.0,53.0,52.0,53.0,51.0,53.0,50.0,54.0,50.0,52.0,55.0,54.0,55.0,50.0,51.0,51.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,54.0,54.0,52.0,52.0,51.0,53.0,54.0,52.0,50.0,53.0,53.0,52.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,50.0,51.0,50.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,53.0,52.0,54.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0
8,52.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,54.0,55.0,51.0,52.0,54.0,51.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,51.0,52.0,54.0,52.0,54.0,53.0,50.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0,54.0,53.0,53.0,53.0,52.0,54.0,51.0,53.0,54.0,53.0,51.0,54.0,54.0,56.0,52.0,52.0,54.0,51.0,54.0,53.0,50.0,53.0,53.0,56.0,52.0,52.0,54.0,50.0,54.0,53.0,54.0,53.0,55.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,51.0,54.0
