,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616974253.6412094,1616974255.8623364,1616974258.02146,1616974260.173583,1616974262.325706,1616974264.475829,1616974266.6289523,1616974268.7800753,1616974270.9311981,1616974273.0833213,1616974275.2364447,1616974277.3895679,1616974279.5936937,1616974281.746817,1616974283.917941,1616974286.0710642,1616974288.2221873,1616974290.3733106,1616974292.5254335,1616974294.6765566,1616974296.83668,1616974298.9898033,1616974301.1429265,1616974303.2960494,1616974305.4481726,1616974307.6002958,1616974309.7524188,1616974311.9035418,1616974314.0556648,1616974316.2087882,1616974318.3619113,1616974320.5140343,1616974322.6641572,1616974324.8162804,1616974326.9694035,1616974329.1215265,1616974331.2746499,1616974333.426773,1616974335.576896,1616974337.7780218,1616974339.9291449,1616974342.081268,1616974344.231391,1616974346.382514,1616974348.535637,1616974350.68776,1616974352.8448834,1616974354.9980068,1616974357.1491296,1616974359.3012528,1616974361.4603763,1616974363.6104994,1616974365.7636223,1616974367.9167457,1616974370.0678687,1616974372.219992,1616974374.3731148,1616974376.5242379,1616974378.6763608,1616974380.828484,1616974382.9826074,1616974385.1347306,1616974387.295854,1616974389.4469771,1616974391.5991,1616974393.7562234,1616974395.9083467,1616974398.1134727,1616974400.265596,1616974402.418719,1616974404.571842,1616974406.7239652,1616974408.8750885,1616974411.0272114,1616974413.1783345,1616974415.3314576,1616974417.4835806,1616974419.6367037,1616974421.789827,1616974423.94095,1616974426.0930731,1616974428.2461963,1616974430.3993194,1616974432.5494423,1616974434.7005656,1616974436.8536885,1616974439.0068116,1616974441.159935,1616974443.3120582,1616974445.465181,1616974447.6173043,1616974449.767427,1616974451.9265509,1616974454.0796738,1616974456.233797,1616974458.436923,1616974460.5910463,1616974462.75317,1616974464.905293,1616974467.0574162
0,53.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,53.0,55.0,53.0,52.0,51.0,52.0,52.0,50.0,53.0,53.0,54.0,53.0,49.0,55.0,53.0,53.0,53.0,53.0,53.0,52.0,56.0,53.0,53.0,51.0,50.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,50.0,52.0,52.0,54.0,52.0,52.0,54.0,52.0,54.0,53.0,53.0,52.0,51.0,52.0,51.0,53.0,53.0,53.0,54.0,54.0,55.0,53.0,55.0,54.0,52.0,53.0,55.0,53.0,52.0,53.0,52.0,50.0,53.0,53.0,52.0,51.0,53.0,54.0
1,52.0,54.0,54.0,51.0,52.0,51.0,53.0,52.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,56.0,52.0,54.0,52.0,54.0,51.0,51.0,53.0,52.0,54.0,54.0,54.0,52.0,53.0,51.0,52.0,54.0,51.0,52.0,54.0,52.0,51.0,52.0,54.0,51.0,52.0,51.0,52.0,55.0,52.0,50.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,54.0,51.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,55.0,53.0,52.0,53.0,54.0,53.0,53.0,54.0,52.0,54.0,52.0,50.0,51.0,53.0,54.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0
2,52.0,54.0,53.0,56.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,49.0,52.0,53.0,53.0,54.0,53.0,50.0,51.0,53.0,51.0,52.0,55.0,55.0,52.0,51.0,51.0,56.0,54.0,51.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,53.0,54.0,54.0,55.0,52.0,52.0,53.0,51.0,53.0,53.0,49.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0,53.0,53.0,54.0,51.0,52.0,54.0,54.0,52.0,53.0,51.0,52.0,54.0,50.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,52.0,52.0,51.0,51.0,55.0,53.0,54.0,51.0,51.0,51.0,52.0,54.0,51.0,53.0,54.0,54.0
3,52.0,53.0,51.0,53.0,50.0,51.0,52.0,54.0,53.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,50.0,54.0,53.0,54.0,55.0,53.0,54.0,53.0,55.0,53.0,53.0,53.0,54.0,53.0,52.0,51.0,54.0,51.0,51.0,54.0,53.0,54.0,55.0,52.0,53.0,53.0,56.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,48.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,54.0,54.0,53.0,52.0,55.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,54.0,53.0,57.0,51.0,52.0,53.0,54.0,51.0,55.0,54.0,53.0,53.0,54.0,50.0,53.0,52.0,52.0,53.0
4,54.0,53.0,54.0,53.0,53.0,53.0,50.0,51.0,52.0,51.0,53.0,51.0,52.0,55.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,48.0,53.0,53.0,55.0,51.0,54.0,51.0,53.0,48.0,54.0,52.0,51.0,52.0,48.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,55.0,52.0,55.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,50.0,53.0,53.0,54.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,56.0,53.0,54.0,53.0,51.0,53.0,54.0,52.0,52.0,53.0,53.0,54.0,52.0,50.0,52.0,55.0,52.0,52.0,51.0,52.0
5,53.0,51.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,55.0,53.0,52.0,51.0,51.0,53.0,53.0,56.0,52.0,51.0,52.0,51.0,50.0,53.0,53.0,52.0,54.0,53.0,51.0,53.0,55.0,53.0,51.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,55.0,52.0,56.0,52.0,54.0,51.0,52.0,51.0,52.0,53.0,54.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,50.0,52.0,54.0,52.0,51.0,51.0,52.0,53.0,51.0,54.0,51.0,50.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,49.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,51.0,51.0,56.0,53.0,52.0,52.0,52.0,52.0
6,52.0,55.0,51.0,52.0,50.0,54.0,52.0,53.0,53.0,52.0,51.0,52.0,55.0,51.0,53.0,53.0,54.0,55.0,52.0,52.0,53.0,56.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,55.0,51.0,51.0,50.0,52.0,55.0,53.0,52.0,54.0,54.0,55.0,55.0,52.0,54.0,55.0,54.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,51.0,54.0,52.0,53.0,55.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,55.0,54.0,53.0,52.0,53.0,51.0,52.0,53.0,50.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,54.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,56.0,53.0,54.0,53.0
7,54.0,51.0,51.0,52.0,51.0,55.0,51.0,52.0,54.0,52.0,53.0,52.0,53.0,51.0,50.0,53.0,48.0,53.0,53.0,52.0,53.0,53.0,52.0,54.0,54.0,54.0,50.0,51.0,51.0,51.0,51.0,54.0,52.0,52.0,49.0,52.0,51.0,52.0,53.0,52.0,52.0,54.0,55.0,52.0,52.0,53.0,51.0,53.0,52.0,51.0,51.0,52.0,54.0,54.0,53.0,52.0,55.0,52.0,53.0,52.0,55.0,51.0,53.0,54.0,53.0,53.0,52.0,51.0,51.0,49.0,52.0,48.0,53.0,52.0,50.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0
8,52.0,51.0,53.0,51.0,51.0,52.0,53.0,52.0,54.0,53.0,52.0,51.0,53.0,57.0,51.0,52.0,52.0,50.0,54.0,54.0,55.0,50.0,51.0,53.0,53.0,54.0,53.0,52.0,54.0,50.0,52.0,54.0,55.0,51.0,53.0,53.0,52.0,54.0,55.0,53.0,53.0,54.0,53.0,54.0,51.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,54.0,54.0,50.0,53.0,52.0,52.0,53.0,51.0,51.0,52.0,53.0,54.0,51.0,52.0,53.0,54.0,53.0,52.0,51.0,53.0,54.0,53.0,54.0,51.0,53.0,51.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,53.0,54.0,51.0,50.0,52.0,51.0,53.0
