,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616969652.3540308,1616969654.540156,1616969656.692279,1616969658.896405,1616969661.0485282,1616969663.201651,1616969665.3527744,1616969667.5038974,1616969669.6570203,1616969671.8101437,1616969673.962267,1616969676.1143901,1616969678.2665129,1616969680.4256363,1616969682.5807598,1616969684.7328827,1616969686.8830056,1616969689.034129,1616969691.1862519,1616969693.339375,1616969695.4934983,1616969697.6456215,1616969699.7987447,1616969701.9498675,1616969704.1009908,1616969706.2541137,1616969708.4072368,1616969710.56036,1616969712.7114832,1616969714.862606,1616969717.0157294,1616969719.2208552,1616969721.3719785,1616969723.5231013,1616969725.6742244,1616969727.8263476,1616969729.9764705,1616969732.1285937,1616969734.280717,1616969736.4298396,1616969738.583963,1616969740.773088,1616969742.9252112,1616969745.0773342,1616969747.2274573,1616969749.3795805,1616969751.5317035,1616969753.6858268,1616969755.8379498,1616969757.9890728,1616969760.1411958,1616969762.2943192,1616969764.4554427,1616969766.6065657,1616969768.7596889,1616969770.9098117,1616969773.0599346,1616969775.213058,1616969777.417184,1616969779.569307,1616969781.7194302,1616969783.8715532,1616969786.0236764,1616969788.1757994,1616969790.3279223,1616969792.4820457,1616969794.6341689,1616969796.787292,1616969798.940415,1616969801.092538,1616969803.2446613,1616969805.3957841,1616969807.5479074,1616969809.7000306,1616969811.8521535,1616969814.0062768,1616969816.1574,1616969818.311523,1616969820.4636462,1616969822.6157694,1616969824.7668922,1616969826.9190154,1616969829.0721385,1616969831.225262,1616969833.414387,1616969835.5645099,1616969837.7696362,1616969839.920759,1616969842.070882,1616969844.2200048,1616969846.374128,1616969848.5322516,1616969850.6873748,1616969852.840498,1616969854.992621,1616969857.142744,1616969859.2958672,1616969861.4489903,1616969863.6021135,1616969865.7532365
0,53.0,54.0,54.0,51.0,55.0,55.0,53.0,52.0,51.0,51.0,52.0,52.0,52.0,53.0,51.0,51.0,51.0,53.0,51.0,53.0,52.0,49.0,56.0,55.0,54.0,54.0,53.0,54.0,53.0,51.0,56.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,56.0,53.0,55.0,53.0,51.0,55.0,52.0,53.0,52.0,53.0,54.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,54.0,53.0,51.0,53.0,52.0,54.0,53.0,53.0,50.0,51.0,51.0,52.0,53.0,50.0,54.0,54.0,51.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,52.0
1,51.0,55.0,53.0,54.0,52.0,55.0,57.0,52.0,51.0,55.0,53.0,52.0,51.0,55.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,55.0,52.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,54.0,51.0,51.0,52.0,53.0,53.0,52.0,51.0,53.0,51.0,53.0,54.0,52.0,54.0,52.0,54.0,54.0,51.0,51.0,51.0,51.0,53.0,55.0,53.0,55.0,51.0,50.0,51.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,55.0,52.0,54.0,52.0,52.0,51.0,51.0,53.0,50.0,51.0,55.0,53.0,55.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0
2,51.0,53.0,51.0,54.0,52.0,52.0,53.0,50.0,53.0,54.0,53.0,53.0,49.0,52.0,54.0,54.0,52.0,51.0,50.0,53.0,53.0,53.0,53.0,54.0,50.0,53.0,54.0,53.0,52.0,51.0,51.0,55.0,52.0,54.0,53.0,51.0,54.0,53.0,51.0,54.0,54.0,53.0,54.0,55.0,53.0,54.0,53.0,53.0,53.0,50.0,55.0,51.0,53.0,54.0,52.0,53.0,54.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,56.0,54.0,51.0,52.0,52.0,55.0,51.0,50.0,53.0,51.0,53.0,54.0,53.0,54.0,49.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,55.0,52.0,51.0,54.0,53.0,54.0,51.0,52.0
3,53.0,52.0,52.0,55.0,52.0,50.0,50.0,53.0,53.0,52.0,52.0,54.0,53.0,54.0,55.0,54.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,50.0,54.0,51.0,52.0,54.0,54.0,51.0,54.0,53.0,51.0,53.0,52.0,53.0,53.0,55.0,53.0,54.0,51.0,50.0,53.0,53.0,52.0,51.0,52.0,53.0,55.0,53.0,51.0,51.0,52.0,51.0,53.0,53.0,52.0,52.0,55.0,50.0,55.0,52.0,53.0,53.0,53.0,53.0,55.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,56.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,54.0,52.0,52.0,51.0
4,52.0,52.0,51.0,55.0,53.0,52.0,56.0,51.0,52.0,57.0,54.0,52.0,53.0,52.0,53.0,49.0,54.0,53.0,55.0,52.0,51.0,51.0,53.0,55.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,49.0,51.0,54.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,54.0,52.0,50.0,53.0,54.0,52.0,54.0,53.0,55.0,52.0,49.0,53.0,54.0,53.0,52.0,52.0,52.0,54.0,51.0,55.0,51.0,54.0,53.0,51.0,51.0,53.0,53.0,52.0,51.0,54.0,55.0,51.0,53.0,55.0,52.0,51.0,51.0,53.0,53.0,55.0,52.0,52.0,53.0,50.0,53.0,51.0,53.0,51.0,54.0,54.0,53.0
5,50.0,51.0,53.0,52.0,54.0,51.0,56.0,52.0,53.0,54.0,52.0,54.0,51.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,51.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,50.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,50.0,54.0,52.0,55.0,53.0,53.0,56.0,53.0,52.0,53.0,52.0,51.0,51.0,54.0,52.0,55.0,51.0,53.0,53.0,53.0,53.0,51.0,50.0,52.0,53.0,51.0,52.0,53.0,54.0,51.0,52.0,50.0,52.0,51.0,54.0,55.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,55.0,55.0,53.0,52.0,52.0,54.0,52.0,52.0,55.0
6,53.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,50.0,55.0,54.0,53.0,51.0,53.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,54.0,53.0,53.0,55.0,54.0,51.0,52.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,55.0,53.0,54.0,53.0,50.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,54.0,51.0,53.0,56.0,52.0,51.0,55.0,52.0,51.0,51.0,53.0,54.0,54.0,51.0,52.0,53.0,53.0,54.0,53.0,53.0,52.0,54.0,52.0,52.0,55.0,53.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,53.0,54.0,51.0
7,50.0,51.0,51.0,51.0,52.0,52.0,50.0,54.0,52.0,51.0,53.0,53.0,51.0,53.0,53.0,52.0,51.0,54.0,51.0,50.0,51.0,51.0,55.0,54.0,53.0,51.0,53.0,52.0,56.0,51.0,51.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,54.0,50.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,54.0,55.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0,54.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,50.0,51.0,54.0,52.0,51.0,51.0,51.0,52.0,51.0
8,51.0,51.0,50.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,55.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,55.0,52.0,52.0,53.0,52.0,54.0,52.0,55.0,53.0,54.0,52.0,52.0,49.0,52.0,52.0,53.0,53.0,52.0,56.0,54.0,50.0,52.0,53.0,52.0,54.0,53.0,55.0,51.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,51.0,53.0,54.0,51.0,53.0,53.0,54.0,53.0,52.0,54.0,54.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,54.0,53.0,50.0,52.0,52.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,51.0,52.0,50.0,53.0,55.0,52.0,53.0
