,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616965926.4319203,1616965928.6540475,1616965930.8081706,1616965932.966294,1616965935.1214173,1616965937.3265433,1616965939.4796667,1616965941.6337898,1616965943.786913,1616965945.9630375,1616965948.1161606,1616965950.2762842,1616965952.4314075,1616965954.5865304,1616965956.7406538,1616965958.8987772,1616965961.0509005,1616965963.2040236,1616965965.365147,1616965967.5182703,1616965969.6793938,1616965971.833517,1616965973.9946406,1616965976.147764,1616965978.3038871,1616965980.4590106,1616965982.6121337,1616965984.7632565,1616965986.9173799,1616965989.0785034,1616965991.2316265,1616965993.38475,1616965995.5438733,1616965997.7499993,1616965999.9051228,1616966002.060246,1616966004.2133691,1616966006.3734927,1616966008.5366166,1616966010.6907396,1616966012.8428626,1616966014.9949858,1616966017.148109,1616966019.301232,1616966021.4603555,1616966023.6214793,1616966025.7776027,1616966027.9307256,1616966030.0828488,1616966032.2459724,1616966034.3980956,1616966036.552219,1616966038.708342,1616966040.8674657,1616966043.022589,1616966045.1747122,1616966047.3298352,1616966049.494959,1616966051.6560826,1616966053.810206,1616966055.963329,1616966058.166455,1616966060.3195782,1616966062.4727015,1616966064.6248245,1616966066.7849479,1616966068.9450717,1616966071.0981946,1616966073.252318,1616966075.405441,1616966077.5585642,1616966079.7106872,1616966081.8638105,1616966084.0159338,1616966086.1700568,1616966088.32618,1616966090.4803033,1616966092.6334264,1616966094.7875497,1616966096.941673,1616966099.0997963,1616966101.2519193,1616966103.4060426,1616966105.5581658,1616966107.711289,1616966109.865412,1616966112.0555375,1616966114.2096608,1616966116.369784,1616966118.57291,1616966120.7330337,1616966122.888157,1616966125.0432801,1616966127.1954033,1616966129.3495266,1616966131.5116503,1616966133.6637733,1616966135.8168964,1616966137.9690194,1616966140.128143
0,51.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,54.0,52.0,52.0,50.0,50.0,53.0,52.0,51.0,51.0,52.0,52.0,53.0,53.0,50.0,52.0,52.0,54.0,52.0,54.0,51.0,52.0,51.0,50.0,51.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0,53.0,51.0,49.0,52.0,52.0,51.0,54.0,53.0,52.0,51.0,54.0,52.0,54.0,52.0,53.0,54.0,51.0,52.0,54.0,52.0,54.0,54.0,55.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,53.0,50.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,54.0
1,53.0,52.0,54.0,51.0,53.0,52.0,53.0,54.0,54.0,51.0,51.0,54.0,52.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,52.0,52.0,50.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,55.0,52.0,53.0,51.0,54.0,52.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0,53.0,51.0,51.0,54.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,49.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,54.0,53.0,54.0,54.0
2,54.0,50.0,51.0,52.0,51.0,53.0,52.0,52.0,53.0,54.0,58.0,53.0,51.0,53.0,54.0,52.0,51.0,53.0,56.0,52.0,52.0,52.0,51.0,52.0,54.0,51.0,52.0,51.0,52.0,55.0,51.0,53.0,52.0,56.0,53.0,55.0,54.0,52.0,54.0,51.0,52.0,55.0,54.0,53.0,51.0,55.0,53.0,50.0,54.0,53.0,52.0,53.0,51.0,51.0,52.0,51.0,51.0,54.0,54.0,55.0,54.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,52.0,51.0,52.0,53.0,54.0,53.0,53.0,53.0,51.0,54.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,55.0,53.0,50.0,54.0,52.0,53.0,52.0,52.0,54.0,51.0,52.0
3,54.0,53.0,51.0,52.0,53.0,51.0,54.0,55.0,51.0,52.0,55.0,54.0,53.0,54.0,51.0,53.0,55.0,52.0,53.0,52.0,52.0,53.0,55.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,47.0,52.0,52.0,51.0,53.0,51.0,54.0,51.0,53.0,53.0,52.0,55.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,50.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,50.0,53.0,52.0,53.0,49.0,52.0,52.0,53.0,54.0,53.0
4,53.0,51.0,53.0,53.0,52.0,53.0,55.0,54.0,52.0,51.0,50.0,52.0,52.0,52.0,53.0,49.0,54.0,51.0,50.0,52.0,54.0,55.0,56.0,52.0,53.0,51.0,52.0,51.0,54.0,51.0,52.0,50.0,51.0,51.0,53.0,51.0,54.0,53.0,51.0,51.0,53.0,52.0,54.0,53.0,51.0,52.0,52.0,54.0,53.0,54.0,52.0,53.0,54.0,53.0,54.0,52.0,52.0,54.0,54.0,51.0,54.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0,51.0,51.0,53.0,54.0,52.0,54.0,52.0,53.0,55.0,52.0,52.0,53.0,51.0,54.0,52.0,55.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0
5,52.0,51.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,55.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,50.0,51.0,55.0,51.0,53.0,55.0,53.0,55.0,53.0,51.0,51.0,51.0,52.0,51.0,51.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,51.0,52.0,52.0,52.0,52.0,54.0,55.0,51.0,53.0,50.0,52.0,55.0,51.0,55.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,55.0,48.0,52.0,53.0,52.0,52.0,51.0
6,54.0,52.0,52.0,53.0,55.0,52.0,55.0,54.0,53.0,52.0,55.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,55.0,54.0,54.0,55.0,55.0,55.0,53.0,51.0,53.0,54.0,51.0,53.0,53.0,53.0,55.0,51.0,53.0,54.0,53.0,52.0,53.0,55.0,53.0,52.0,52.0,53.0,52.0,51.0,55.0,54.0,54.0,55.0,53.0,54.0,54.0,54.0,52.0,53.0,52.0,51.0,51.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,54.0,51.0,54.0,51.0,52.0,52.0,53.0,52.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,51.0,54.0,53.0,54.0,54.0,53.0,54.0,55.0,51.0,53.0,53.0,54.0,53.0,52.0
7,53.0,53.0,51.0,54.0,53.0,52.0,52.0,54.0,52.0,51.0,53.0,54.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,50.0,55.0,51.0,53.0,54.0,52.0,53.0,52.0,53.0,51.0,49.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,49.0,52.0,55.0,54.0,52.0,54.0,52.0,52.0,54.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,51.0,55.0,53.0,55.0,53.0,55.0,55.0,51.0,52.0,51.0,53.0,52.0,53.0,55.0,51.0,51.0,51.0,54.0,51.0,52.0,51.0,52.0,54.0,53.0,52.0,51.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,51.0,53.0,53.0,54.0
8,52.0,53.0,53.0,52.0,56.0,52.0,52.0,54.0,52.0,52.0,49.0,53.0,52.0,53.0,53.0,51.0,55.0,51.0,51.0,52.0,51.0,53.0,54.0,51.0,55.0,51.0,53.0,52.0,51.0,54.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,52.0,51.0,55.0,52.0,53.0,53.0,50.0,55.0,52.0,50.0,52.0,51.0,51.0,53.0,54.0,52.0,52.0,51.0,55.0,52.0,54.0,52.0,53.0,53.0,50.0,52.0,52.0,52.0,55.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,54.0,53.0,54.0,52.0,54.0,51.0,55.0,53.0,54.0,52.0,55.0,54.0,54.0,53.0,55.0,51.0,53.0,53.0,55.0,53.0,53.0
