,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616967022.6606212,1616967024.8127441,1616967026.964867,1616967029.11699,1616967031.3381174,1616967033.4922404,1616967035.6453638,1616967037.7984867,1616967039.94961,1616967042.100733,1616967044.253856,1616967046.4059792,1616967048.557102,1616967050.7082253,1616967052.8593483,1616967055.0154717,1616967057.1685946,1616967059.319718,1616967061.4698405,1616967063.6279643,1616967065.7800872,1616967067.9312103,1616967070.0843337,1616967072.2344563,1616967074.3855796,1616967076.5367024,1616967078.7408288,1616967080.8919516,1616967083.0420747,1616967085.1951976,1616967087.348321,1616967089.500444,1616967091.653567,1616967093.80569,1616967095.9578133,1616967098.1099365,1616967100.2620595,1616967102.4161828,1616967104.5843067,1616967106.73643,1616967108.8895528,1616967111.0436761,1616967113.1947992,1616967115.3469222,1616967117.5050457,1616967119.6561687,1616967121.808292,1616967123.960415,1616967126.112538,1616967128.2656612,1616967130.4157841,1616967132.5689075,1616967134.7200305,1616967136.8721535,1616967139.0772796,1616967141.2304027,1616967143.3915265,1616967145.5416493,1616967147.6997728,1616967149.853896,1616967152.006019,1616967154.1591425,1616967156.3112652,1616967158.4633884,1616967160.6145117,1616967162.7676346,1616967164.9187577,1616967167.0698805,1616967169.2210038,1616967171.374127,1616967173.5252497,1616967175.677373,1616967177.8284962,1616967179.9816191,1616967182.1317422,1616967184.282865,1616967186.4369884,1616967188.5891116,1616967190.7422347,1616967192.8943577,1616967195.0454807,1616967197.2486067,1616967199.39973,1616967201.551853,1616967203.702976,1616967205.8570993,1616967208.0102224,1616967210.1623454,1616967212.3144686,1616967214.4675918,1616967216.6177146,1616967218.7688377,1616967220.921961,1616967223.075084,1616967225.228207,1616967227.3793304,1616967229.5294533,1616967231.6815763,1616967233.8407,1616967235.992823
0,52.0,53.0,51.0,54.0,52.0,55.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,55.0,54.0,52.0,53.0,51.0,51.0,54.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,55.0,53.0,53.0,53.0,50.0,54.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,55.0,52.0,52.0,54.0,53.0,52.0,52.0,51.0,54.0,51.0,54.0,54.0,51.0,55.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,49.0,53.0,56.0,53.0,55.0,51.0,51.0,52.0,51.0,52.0,52.0,51.0,52.0,53.0,53.0,49.0
1,54.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,54.0,54.0,51.0,56.0,53.0,51.0,52.0,53.0,50.0,53.0,53.0,51.0,53.0,51.0,55.0,53.0,53.0,53.0,53.0,54.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,54.0,54.0,53.0,52.0,53.0,53.0,55.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,55.0,51.0,59.0,52.0,52.0,53.0,52.0,54.0,54.0,53.0,52.0,55.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,55.0,52.0,51.0,52.0
2,54.0,52.0,56.0,54.0,54.0,54.0,52.0,54.0,52.0,52.0,52.0,51.0,54.0,53.0,54.0,53.0,53.0,51.0,54.0,52.0,52.0,53.0,55.0,53.0,54.0,53.0,52.0,53.0,50.0,52.0,54.0,53.0,51.0,53.0,54.0,51.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,54.0,53.0,51.0,52.0,52.0,54.0,51.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,54.0,51.0,52.0,53.0,54.0,51.0,54.0,54.0,52.0,54.0,54.0,54.0,49.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,54.0,53.0,56.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,54.0,50.0,51.0,53.0,52.0,53.0,52.0,51.0,51.0
3,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,51.0,52.0,50.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,54.0,53.0,54.0,54.0,52.0,52.0,52.0,52.0,55.0,52.0,51.0,52.0,52.0,55.0,52.0,52.0,52.0,54.0,51.0,52.0,56.0,52.0,55.0,52.0,51.0,50.0,55.0,51.0,55.0,54.0,55.0,54.0,52.0,51.0,52.0,53.0,53.0,54.0,54.0,53.0,54.0,52.0,52.0,55.0,53.0,52.0,53.0,53.0,53.0,53.0
4,52.0,51.0,53.0,52.0,52.0,54.0,52.0,52.0,54.0,53.0,53.0,55.0,53.0,54.0,53.0,53.0,52.0,51.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,51.0,55.0,53.0,54.0,50.0,51.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,51.0,53.0,51.0,51.0,51.0,52.0,53.0,53.0,54.0,55.0,53.0,52.0,52.0,54.0,53.0,55.0,52.0,52.0,52.0,54.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,55.0,52.0,54.0,51.0,53.0,54.0,53.0,53.0
5,53.0,52.0,55.0,52.0,53.0,53.0,51.0,52.0,52.0,51.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,51.0,54.0,52.0,52.0,55.0,52.0,55.0,53.0,51.0,54.0,53.0,50.0,53.0,51.0,52.0,53.0,55.0,52.0,54.0,52.0,55.0,53.0,52.0,55.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,50.0,53.0,52.0,53.0,51.0,53.0,54.0,52.0,53.0,51.0,54.0,51.0,52.0,53.0,54.0,50.0,52.0,51.0,56.0,55.0,52.0,53.0,48.0,53.0,54.0,54.0,52.0,51.0,52.0,53.0,54.0,54.0,54.0,54.0,52.0,52.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0
6,52.0,51.0,57.0,54.0,52.0,53.0,50.0,54.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,50.0,53.0,53.0,55.0,52.0,53.0,54.0,54.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,53.0,49.0,52.0,51.0,52.0,52.0,53.0,48.0,53.0,51.0,51.0,51.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,51.0,55.0,53.0,54.0,53.0,53.0,53.0,56.0,56.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,55.0,52.0
7,52.0,53.0,49.0,50.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,55.0,53.0,54.0,53.0,52.0,54.0,52.0,51.0,50.0,53.0,51.0,54.0,52.0,53.0,54.0,53.0,51.0,54.0,50.0,54.0,54.0,52.0,52.0,53.0,50.0,54.0,53.0,53.0,51.0,54.0,53.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,50.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,54.0,51.0,52.0,52.0,54.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,53.0,51.0,55.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,55.0,51.0,53.0
8,54.0,54.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,51.0,52.0,54.0,52.0,51.0,53.0,54.0,53.0,53.0,52.0,54.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,55.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,54.0,52.0,54.0,54.0,53.0,51.0,53.0,52.0,54.0,52.0,52.0,55.0,53.0,52.0,51.0,52.0,57.0,53.0,50.0,52.0,50.0,52.0,53.0,52.0,53.0,54.0,51.0,52.0,54.0,56.0,54.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,55.0,53.0,54.0,53.0,55.0,53.0,55.0,52.0,52.0,51.0,54.0
