,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616971404.7342613,1616971406.8883846,1616971409.0415075,1616971411.1956308,1616971413.3467538,1616971415.5028772,1616971417.6620007,1616971419.8151238,1616971421.9662468,1616971424.1203701,1616971426.2744932,1616971428.4286165,1616971430.5927403,1616971432.7458634,1616971434.9049869,1616971437.05711,1616971439.209233,1616971441.3663564,1616971443.5194795,1616971445.672603,1616971447.826726,1616971449.977849,1616971452.126972,1616971454.2800949,1616971456.4402187,1616971458.682347,1616971460.8334699,1616971462.9915934,1616971465.151717,1616971467.30484,1616971469.456963,1616971471.6160867,1616971473.77121,1616971475.9233332,1616971478.0764563,1616971480.227579,1616971482.3817024,1616971484.5348256,1616971486.6969492,1616971488.8480723,1616971490.9981952,1616971493.1493185,1616971495.3024414,1616971497.4555645,1616971499.6076877,1616971501.7588105,1616971503.911934,1616971506.063057,1616971508.21518,1616971510.3673031,1616971512.5264266,1616971514.6795497,1616971516.832673,1616971519.0357988,1616971521.187922,1616971523.339045,1616971525.490168,1616971527.640291,1616971529.791414,1616971531.9445374,1616971534.0976603,1616971536.2497835,1616971538.4039068,1616971540.5560298,1616971542.7081528,1616971544.858276,1616971547.0083988,1616971549.158522,1616971551.310645,1616971553.4647682,1616971555.6168911,1616971557.7700145,1616971559.9191372,1616971562.0712605,1616971564.2243836,1616971566.3835073,1616971568.53563,1616971570.6947536,1616971572.8448765,1616971574.9959998,1616971577.1471226,1616971579.353249,1616971581.5063722,1616971583.659495,1616971585.8106182,1616971587.9627411,1616971590.1148643,1616971592.2649875,1616971594.4171104,1616971596.5692337,1616971598.7203567,1616971600.8724797,1616971603.024603,1616971605.1797261,1616971607.331849,1616971609.4859724,1616971611.6370955,1616971613.7892187,1616971615.9413416,1616971618.0934646
0,52.0,54.0,53.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,54.0,53.0,51.0,54.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,50.0,53.0,53.0,52.0,53.0,52.0,50.0,54.0,52.0,53.0,51.0,54.0,51.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,51.0,49.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0,50.0,52.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,54.0,52.0,50.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0,53.0,50.0,52.0,53.0,55.0,54.0,52.0,54.0,51.0,50.0,53.0,53.0,54.0,53.0,53.0
1,52.0,54.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,51.0,50.0,52.0,53.0,54.0,54.0,51.0,55.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,54.0,51.0,53.0,51.0,56.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,50.0,52.0,52.0,55.0,53.0,53.0,53.0,51.0,51.0,51.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,52.0,49.0,54.0,52.0,54.0,55.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,55.0,53.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,52.0,55.0,52.0,51.0,52.0,53.0,54.0,52.0
2,52.0,52.0,51.0,51.0,52.0,54.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,51.0,54.0,54.0,52.0,53.0,54.0,55.0,52.0,51.0,52.0,51.0,53.0,55.0,49.0,54.0,52.0,53.0,53.0,54.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,54.0,54.0,52.0,53.0,54.0,52.0,54.0,52.0,53.0,54.0,52.0,53.0,53.0,55.0,53.0,53.0,53.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,52.0,54.0,52.0,56.0,53.0,53.0,53.0,55.0,52.0,54.0,52.0,55.0,53.0,54.0,52.0,54.0,52.0,53.0,54.0,52.0,54.0,52.0,53.0,53.0,54.0,54.0,52.0,54.0,53.0,53.0
3,54.0,50.0,53.0,54.0,53.0,54.0,53.0,54.0,55.0,51.0,52.0,51.0,53.0,55.0,54.0,52.0,52.0,54.0,53.0,55.0,52.0,55.0,54.0,53.0,52.0,52.0,52.0,54.0,48.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0,53.0,53.0,51.0,52.0,54.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,51.0,53.0,54.0,51.0,52.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,55.0,55.0,52.0,55.0,55.0,53.0,51.0,51.0,53.0,53.0,50.0,55.0,54.0,52.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,51.0
4,53.0,55.0,52.0,52.0,55.0,53.0,50.0,52.0,52.0,53.0,51.0,52.0,51.0,54.0,51.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0,55.0,53.0,52.0,51.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,53.0,54.0,54.0,53.0,53.0,51.0,50.0,49.0,51.0,52.0,52.0,52.0,54.0,51.0,55.0,53.0,53.0,54.0,52.0,51.0,52.0,54.0,54.0,53.0,52.0,51.0,52.0,52.0,54.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,54.0,52.0,55.0,53.0,51.0,52.0,54.0,54.0,51.0,51.0,52.0,52.0,53.0,52.0,51.0,51.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0
5,52.0,55.0,52.0,53.0,53.0,52.0,51.0,52.0,50.0,52.0,52.0,52.0,54.0,53.0,54.0,54.0,57.0,53.0,50.0,51.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,54.0,54.0,50.0,53.0,54.0,51.0,52.0,52.0,50.0,53.0,51.0,52.0,50.0,55.0,53.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,54.0,54.0,50.0,53.0,52.0,51.0,53.0,50.0,53.0,55.0,52.0,51.0,53.0,52.0,50.0,54.0,52.0,53.0,51.0,54.0,53.0,52.0,52.0,55.0,53.0,50.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,51.0,55.0,51.0,54.0,53.0,53.0,54.0,53.0,51.0
6,51.0,50.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,52.0,54.0,50.0,54.0,53.0,54.0,52.0,52.0,54.0,52.0,54.0,52.0,50.0,51.0,50.0,51.0,55.0,53.0,52.0,52.0,54.0,51.0,53.0,54.0,51.0,53.0,54.0,55.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,51.0,52.0,55.0,53.0,54.0,56.0,54.0,53.0,51.0,51.0,53.0,50.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,54.0,50.0,54.0,52.0,54.0,53.0,54.0,53.0,53.0,52.0,52.0,50.0,53.0,53.0,52.0,52.0,50.0,53.0,55.0,54.0,55.0,53.0,52.0,52.0,54.0,53.0,50.0
7,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,51.0,52.0,53.0,49.0,53.0,49.0,53.0,54.0,51.0,53.0,55.0,52.0,51.0,53.0,51.0,53.0,51.0,51.0,52.0,53.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,50.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,51.0,53.0,51.0,54.0,53.0,52.0,54.0,53.0,54.0,53.0,52.0,54.0,51.0,52.0,56.0,53.0,52.0,52.0,52.0,56.0,52.0,54.0,54.0,52.0,51.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,54.0,53.0,49.0,53.0,52.0,55.0
8,53.0,54.0,53.0,53.0,53.0,55.0,54.0,54.0,53.0,52.0,51.0,51.0,54.0,54.0,51.0,53.0,54.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0,56.0,52.0,52.0,50.0,56.0,53.0,51.0,52.0,55.0,52.0,52.0,53.0,51.0,53.0,52.0,50.0,52.0,53.0,52.0,52.0,51.0,51.0,53.0,52.0,54.0,54.0,53.0,51.0,52.0,51.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,50.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,54.0,53.0,53.0,51.0,54.0,53.0,51.0,51.0,51.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
