,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616975567.7683733,1616975569.930497,1616975572.08162,1616975574.2367432,1616975576.3958666,1616975578.55199,1616975580.7041132,1616975582.854236,1616975585.0083594,1616975587.1594825,1616975589.3116055,1616975591.4627285,1616975593.6158514,1616975595.7669747,1616975597.9691005,1616975600.1222236,1616975602.275347,1616975604.4244697,1616975606.5775928,1616975608.7287161,1616975610.881839,1616975613.0409625,1616975615.1930857,1616975617.344209,1616975619.4973319,1616975621.648455,1616975623.797578,1616975625.951701,1616975628.1108246,1616975630.2649477,1616975632.416071,1616975634.5681937,1616975636.719317,1616975638.87144,1616975641.023563,1616975643.1756861,1616975645.3278093,1616975647.4809327,1616975649.6320555,1616975651.7851787,1616975653.9383018,1616975656.0924249,1616975658.3645551,1616975660.5186782,1616975662.6728013,1616975664.8269246,1616975666.988048,1616975669.1401713,1616975671.2922945,1616975673.4444175,1616975675.5965407,1616975677.748664,1616975679.9017868,1616975682.05491,1616975684.2080333,1616975686.3621564,1616975688.5142794,1616975690.6674025,1616975692.8195257,1616975694.9696486,1616975697.1227717,1616975699.274895,1616975701.428018,1616975703.5821412,1616975705.7352645,1616975707.8863873,1616975710.0385106,1616975712.1906338,1616975714.3427567,1616975716.49588,1616975718.7000058,1616975720.8711302,1616975723.0232532,1616975725.1753764,1616975727.3274996,1616975729.4806225,1616975731.6337457,1616975733.785869,1616975735.9379919,1616975738.088115,1616975740.241238,1616975742.391361,1616975744.5444841,1616975746.696607,1616975748.8487303,1616975751.0028536,1616975753.1539767,1616975755.3121002,1616975757.4642231,1616975759.6163464,1616975761.7714696,1616975763.9255927,1616975766.0757155,1616975768.2268388,1616975770.3779616,1616975772.529085,1616975774.681208,1616975776.8333309,1616975779.0354571,1616975781.18858
0,50.0,52.0,54.0,52.0,53.0,52.0,50.0,53.0,54.0,53.0,54.0,52.0,51.0,52.0,50.0,52.0,55.0,52.0,54.0,52.0,52.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,50.0,50.0,53.0,54.0,51.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,52.0,52.0,52.0,54.0,51.0,52.0,52.0,53.0,55.0,51.0,53.0,53.0
1,54.0,54.0,52.0,54.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,53.0,52.0,54.0,51.0,48.0,54.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,52.0,57.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,50.0,54.0,52.0,52.0,53.0,51.0,51.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,52.0,55.0,54.0,50.0,50.0,52.0,51.0,55.0,54.0,54.0,54.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,50.0,52.0
2,53.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,51.0,53.0,55.0,53.0,52.0,53.0,52.0,53.0,54.0,51.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,51.0,52.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,54.0,51.0,54.0,52.0,53.0,50.0,53.0,53.0,53.0,52.0,54.0,49.0,52.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,53.0,52.0,55.0,53.0,54.0,53.0,54.0,51.0,52.0,53.0,53.0,52.0,52.0,55.0,51.0,54.0,52.0,51.0,55.0,53.0,53.0,55.0,54.0,54.0,52.0,52.0,51.0,52.0,51.0,52.0,51.0,53.0,54.0,53.0,54.0,53.0,51.0
3,52.0,53.0,52.0,54.0,53.0,52.0,51.0,53.0,56.0,54.0,52.0,52.0,53.0,54.0,50.0,54.0,54.0,53.0,54.0,54.0,54.0,50.0,53.0,52.0,53.0,53.0,54.0,54.0,52.0,54.0,52.0,52.0,55.0,54.0,54.0,51.0,53.0,51.0,52.0,55.0,51.0,54.0,55.0,54.0,53.0,52.0,53.0,56.0,54.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,54.0,52.0,53.0,54.0,52.0,51.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,51.0,51.0,54.0,52.0,55.0,52.0,52.0,54.0,53.0,54.0,55.0,52.0,53.0,52.0,52.0,51.0,54.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,52.0,54.0,53.0,55.0
4,52.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,54.0,54.0,53.0,53.0,53.0,51.0,50.0,54.0,51.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0,54.0,55.0,53.0,54.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,51.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,50.0,54.0,54.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,54.0,54.0,52.0,53.0,51.0,50.0,55.0,52.0,55.0,50.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,53.0,53.0,51.0,54.0,52.0,56.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0,52.0,54.0,51.0
5,53.0,53.0,55.0,51.0,53.0,54.0,52.0,54.0,49.0,54.0,53.0,55.0,50.0,52.0,52.0,49.0,53.0,53.0,52.0,52.0,50.0,53.0,52.0,53.0,52.0,51.0,55.0,52.0,50.0,51.0,51.0,54.0,55.0,54.0,54.0,54.0,51.0,53.0,51.0,52.0,52.0,51.0,49.0,53.0,50.0,54.0,54.0,51.0,51.0,51.0,54.0,54.0,54.0,53.0,54.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,54.0,53.0,54.0,50.0,50.0,52.0,53.0,50.0,52.0,54.0,55.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,56.0,52.0,52.0,51.0
6,51.0,52.0,54.0,51.0,54.0,51.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,55.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,51.0,54.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0,50.0,51.0,53.0,53.0,51.0,54.0,52.0,51.0,49.0,52.0,52.0,49.0,54.0,54.0,51.0,53.0,53.0,55.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,55.0,52.0,51.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,51.0,50.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,51.0,53.0
7,51.0,52.0,53.0,52.0,51.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,50.0,53.0,54.0,52.0,54.0,53.0,50.0,54.0,52.0,53.0,53.0,52.0,54.0,54.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,51.0,51.0,54.0,51.0,53.0,51.0,52.0,57.0,54.0,53.0,51.0,53.0,52.0,54.0,55.0,53.0,53.0,54.0,53.0,53.0,54.0,50.0,53.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,49.0,52.0,52.0,55.0,54.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,54.0,52.0,51.0,52.0,53.0,54.0,52.0,52.0,50.0,54.0,53.0,53.0,50.0,52.0,52.0
8,52.0,55.0,53.0,52.0,52.0,51.0,52.0,53.0,52.0,54.0,52.0,51.0,52.0,54.0,52.0,50.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,55.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,49.0,52.0,52.0,54.0,54.0,52.0,54.0,55.0,53.0,52.0,53.0,57.0,52.0,53.0,54.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,52.0,50.0,52.0,52.0,52.0,53.0,55.0,53.0,52.0,52.0,55.0,50.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0,57.0,51.0,55.0,51.0,53.0,52.0,54.0,54.0,52.0,51.0,49.0
9,54.0,53.0,51.0,52.0,54.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,54.0,51.0,53.0,53.0,54.0,53.0,55.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,54.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,49.0,52.0,52.0,51.0,53.0,51.0,52.0,53.0,51.0,54.0,52.0,50.0,54.0,53.0,53.0,53.0,55.0,50.0,53.0,53.0,52.0,53.0,53.0,55.0,51.0,55.0,52.0,51.0,53.0,53.0,55.0,53.0,51.0,53.0,54.0,53.0,52.0,53.0,49.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,53.0,53.0,54.0,50.0,53.0,53.0,52.0,51.0
10,53.0,52.0,54.0,54.0,52.0,54.0,53.0,56.0,54.0,53.0,54.0,54.0,53.0,52.0,52.0,56.0,55.0,53.0,55.0,52.0,50.0,52.0,51.0,54.0,53.0,54.0,53.0,54.0,51.0,52.0,52.0,51.0,49.0,51.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,56.0,55.0,51.0,52.0,53.0,54.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,51.0,53.0,52.0,54.0,52.0,51.0,54.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,52.0,50.0,54.0,53.0,55.0,51.0,53.0,52.0,53.0,52.0,54.0,51.0,53.0,52.0,53.0,51.0,54.0,53.0,54.0,51.0,53.0,53.0
11,52.0,54.0,53.0,54.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0,54.0,53.0,54.0,54.0,55.0,52.0,52.0,52.0,50.0,55.0,50.0,53.0,53.0,53.0,50.0,53.0,52.0,54.0,55.0,54.0,53.0,54.0,50.0,53.0,56.0,53.0,52.0,49.0,55.0,51.0,52.0,52.0,55.0,54.0,52.0,53.0,54.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,52.0,51.0,53.0,53.0,54.0,51.0,52.0,53.0,51.0,54.0,52.0,51.0,53.0,52.0,55.0,51.0,52.0,51.0,51.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,54.0,52.0,55.0,55.0,55.0,55.0,53.0,52.0,53.0,53.0,54.0,53.0,50.0
12,53.0,53.0,51.0,54.0,52.0,54.0,53.0,53.0,49.0,55.0,53.0,52.0,53.0,51.0,50.0,49.0,55.0,51.0,53.0,54.0,49.0,52.0,52.0,54.0,55.0,51.0,53.0,52.0,51.0,52.0,54.0,51.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,55.0,54.0,53.0,47.0,51.0,53.0,55.0,51.0,46.0,52.0,53.0,51.0,53.0,53.0,54.0,54.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,52.0,54.0,53.0,50.0,54.0,53.0,53.0,52.0,50.0,49.0,55.0,53.0,52.0,52.0,53.0,53.0,53.0,56.0,53.0,53.0,54.0,53.0,53.0,55.0,54.0,53.0,51.0,54.0
13,54.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,51.0,54.0,53.0,53.0,52.0,51.0,54.0,54.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,49.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,53.0,52.0,54.0,52.0,53.0,55.0,52.0,54.0,49.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,51.0,51.0,53.0,53.0,52.0,54.0,52.0,52.0,54.0,53.0,52.0,54.0,53.0,53.0,50.0,53.0,52.0,53.0,52.0,52.0,55.0,52.0,51.0,53.0,51.0,52.0,51.0,54.0,54.0,51.0,52.0,53.0,52.0,51.0,52.0
14,52.0,52.0,51.0,52.0,51.0,53.0,54.0,50.0,55.0,52.0,53.0,51.0,53.0,52.0,52.0,54.0,53.0,51.0,54.0,54.0,53.0,50.0,53.0,53.0,54.0,50.0,51.0,51.0,53.0,52.0,52.0,53.0,49.0,53.0,52.0,52.0,53.0,51.0,54.0,53.0,51.0,53.0,53.0,51.0,53.0,53.0,52.0,58.0,53.0,56.0,52.0,54.0,53.0,56.0,53.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,54.0,51.0,52.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,50.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,51.0,54.0,53.0,49.0,54.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,50.0,51.0
15,53.0,52.0,54.0,53.0,51.0,54.0,55.0,52.0,52.0,54.0,53.0,55.0,51.0,55.0,53.0,51.0,55.0,50.0,54.0,55.0,51.0,52.0,53.0,55.0,53.0,52.0,53.0,52.0,52.0,53.0,50.0,54.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,54.0,51.0,52.0,50.0,52.0,53.0,54.0,53.0,49.0,53.0,52.0,53.0,55.0,54.0,55.0,52.0,56.0,51.0,50.0,52.0,50.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0,51.0,51.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,53.0,51.0,50.0,51.0,55.0,52.0,54.0,51.0,53.0,53.0,53.0,55.0,54.0,53.0,52.0,52.0,54.0,52.0,56.0,53.0,52.0,54.0
16,56.0,51.0,52.0,54.0,54.0,52.0,54.0,52.0,50.0,55.0,55.0,52.0,52.0,54.0,54.0,53.0,54.0,53.0,51.0,55.0,51.0,52.0,51.0,50.0,54.0,53.0,54.0,52.0,52.0,54.0,53.0,53.0,54.0,51.0,55.0,53.0,53.0,52.0,52.0,53.0,51.0,54.0,49.0,52.0,53.0,52.0,52.0,50.0,53.0,52.0,54.0,51.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,53.0,51.0,54.0,51.0,54.0,52.0,54.0,50.0,54.0,50.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0
17,51.0,53.0,51.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,51.0,52.0,51.0,51.0,56.0,54.0,52.0,51.0,53.0,53.0,51.0,53.0,54.0,54.0,52.0,52.0,54.0,51.0,52.0,51.0,53.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,56.0,53.0,54.0,52.0,51.0,54.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,51.0,50.0,51.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,51.0,55.0,55.0,54.0,50.0,56.0,52.0,51.0,51.0,54.0,54.0,51.0,54.0,54.0,54.0,52.0,53.0,53.0,49.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0
18,51.0,52.0,55.0,51.0,52.0,54.0,53.0,53.0,54.0,53.0,51.0,54.0,52.0,53.0,51.0,53.0,53.0,54.0,51.0,52.0,54.0,54.0,52.0,53.0,52.0,54.0,53.0,53.0,54.0,51.0,53.0,51.0,51.0,54.0,51.0,52.0,51.0,53.0,52.0,53.0,52.0,54.0,51.0,54.0,51.0,53.0,53.0,54.0,51.0,53.0,51.0,57.0,53.0,58.0,53.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,50.0,52.0,51.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,50.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0
19,52.0,51.0,54.0,53.0,52.0,53.0,53.0,51.0,52.0,55.0,53.0,53.0,52.0,54.0,52.0,47.0,53.0,51.0,54.0,55.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,53.0,55.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,49.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,51.0,55.0,51.0,57.0,54.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,57.0,50.0,54.0,53.0,51.0,51.0,52.0,52.0,54.0,53.0,52.0,54.0,53.0,52.0,55.0,51.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,58.0,54.0,52.0,54.0,51.0,53.0,54.0,50.0,50.0,53.0,53.0
20,53.0,52.0,54.0,54.0,53.0,53.0,53.0,54.0,51.0,53.0,52.0,52.0,54.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,54.0,52.0,51.0,54.0,52.0,53.0,53.0,53.0,52.0,53.0,56.0,49.0,51.0,54.0,52.0,54.0,53.0,50.0,53.0,53.0,47.0,52.0,51.0,54.0,53.0,54.0,51.0,53.0,53.0,55.0,53.0,55.0,53.0,53.0,52.0,56.0,55.0,54.0,53.0,54.0,54.0,55.0,52.0,55.0,51.0,52.0,54.0,54.0,53.0,53.0,54.0,54.0,51.0,52.0,51.0
21,53.0,53.0,53.0,54.0,54.0,50.0,51.0,51.0,54.0,53.0,51.0,50.0,53.0,53.0,54.0,57.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,51.0,54.0,51.0,53.0,52.0,52.0,50.0,54.0,51.0,51.0,52.0,52.0,54.0,54.0,51.0,55.0,54.0,52.0,51.0,53.0,54.0,57.0,52.0,55.0,53.0,53.0,53.0,49.0,52.0,54.0,54.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,54.0,52.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,55.0,49.0,53.0,52.0,53.0,53.0,52.0,52.0,50.0,53.0,52.0,53.0,54.0,52.0,54.0,53.0,53.0,53.0,54.0
22,51.0,53.0,53.0,53.0,50.0,53.0,50.0,54.0,54.0,54.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,54.0,50.0,50.0,51.0,53.0,54.0,55.0,53.0,52.0,51.0,54.0,52.0,52.0,53.0,55.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,55.0,50.0,52.0,53.0,53.0,50.0,55.0,51.0,54.0,54.0,54.0,54.0,55.0,53.0,51.0,51.0,52.0,51.0,52.0,51.0,55.0,53.0,52.0,51.0,57.0,52.0,55.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,55.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,50.0,53.0,52.0,56.0,54.0,51.0,52.0,50.0,54.0,55.0,52.0,53.0,53.0,53.0
