,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616968337.8028429,1616968339.9649663,1616968342.12209,1616968344.274213,1616968346.4303362,1616968348.5904598,1616968350.7495832,1616968352.9027064,1616968355.0558295,1616968357.2149532,1616968359.3670762,1616968361.5221996,1616968363.684323,1616968365.8364463,1616968367.9895692,1616968370.1436925,1616968372.2968159,1616968374.4549391,1616968376.6100626,1616968378.771186,1616968380.9233093,1616968383.0764325,1616968385.2295554,1616968387.3896792,1616968389.541802,1616968391.7039258,1616968393.8570487,1616968396.0101721,1616968398.2162983,1616968400.378422,1616968402.5315452,1616968404.684668,1616968406.8377914,1616968408.9909146,1616968411.150038,1616968413.3051612,1616968415.4572845,1616968417.617408,1616968419.7785316,1616968421.9316547,1616968424.084778,1616968426.238901,1616968428.3980248,1616968430.5521476,1616968432.706271,1616968434.8653944,1616968437.0205176,1616968439.174641,1616968441.3277643,1616968443.478887,1616968445.6320102,1616968447.7861335,1616968449.947257,1616968452.1013803,1616968454.2625039,1616968456.413627,1616968458.618753,1616968460.771876,1616968462.9259994,1616968465.0781224,1616968467.2292457,1616968469.3823688,1616968471.5424924,1616968473.6946154,1616968475.854739,1616968478.007862,1616968480.160985,1616968482.324109,1616968484.4852326,1616968486.6383557,1616968488.7914789,1616968490.944602,1616968493.165729,1616968495.3248525,1616968497.4789758,1616968499.632099,1616968501.785222,1616968503.956346,1616968506.1104693,1616968508.2615926,1616968510.4147158,1616968512.5768394,1616968514.7309625,1616968516.8840857,1616968519.094212,1616968521.2473352,1616968523.4074588,1616968525.561582,1616968527.7157052,1616968529.8758287,1616968532.027952,1616968534.182075,1616968536.3411987,1616968538.4953218,1616968540.650445,1616968542.8105688,1616968544.9696922,1616968547.1218152,1616968549.2759383,1616968551.4290614
0,51.0,55.0,51.0,49.0,55.0,51.0,52.0,53.0,53.0,51.0,51.0,52.0,54.0,53.0,52.0,50.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,51.0,55.0,53.0,52.0,53.0,52.0,51.0,51.0,48.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,56.0,53.0,51.0,52.0,54.0,51.0,54.0,54.0,55.0,51.0,53.0,54.0,53.0,53.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,51.0,52.0,54.0,53.0,51.0,54.0,51.0,52.0,50.0,54.0,55.0,52.0,52.0,51.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0
1,51.0,52.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,54.0,53.0,52.0,54.0,53.0,51.0,54.0,53.0,54.0,52.0,50.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,51.0,50.0,55.0,53.0,54.0,53.0,53.0,52.0,53.0,54.0,51.0,51.0,52.0,51.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,54.0,53.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,50.0,55.0,53.0,54.0,53.0,52.0,54.0,53.0,55.0,51.0,53.0,51.0,52.0,53.0,51.0,56.0,52.0,51.0,53.0,51.0,52.0,54.0,54.0,52.0,51.0,53.0,52.0,54.0
2,53.0,53.0,52.0,54.0,52.0,51.0,52.0,51.0,53.0,54.0,53.0,52.0,54.0,53.0,51.0,53.0,53.0,54.0,52.0,52.0,51.0,51.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,55.0,53.0,50.0,54.0,54.0,53.0,51.0,53.0,54.0,51.0,53.0,53.0,52.0,55.0,51.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0,50.0,52.0,54.0,54.0,54.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,50.0,53.0,53.0,52.0,54.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,56.0,53.0,53.0,52.0,51.0,55.0,52.0,53.0,52.0,50.0,53.0,54.0
3,53.0,57.0,52.0,51.0,54.0,51.0,50.0,52.0,52.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,51.0,51.0,51.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,54.0,53.0,52.0,54.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,53.0,55.0,51.0,54.0,55.0,52.0,51.0,52.0,50.0,54.0,53.0,54.0,52.0,55.0,53.0,52.0,52.0,53.0,52.0,51.0,50.0,54.0,54.0,53.0,53.0,51.0,52.0,52.0,54.0,54.0,51.0,53.0,53.0,51.0,52.0,53.0
4,52.0,54.0,52.0,50.0,55.0,51.0,52.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,54.0,53.0,54.0,54.0,53.0,52.0,52.0,51.0,51.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,54.0,55.0,51.0,55.0,52.0,53.0,52.0,53.0,54.0,54.0,53.0,52.0,51.0,52.0,54.0,55.0,51.0,52.0,51.0,53.0,54.0,52.0,50.0,54.0,52.0,52.0,50.0,54.0,52.0,55.0,51.0,53.0,54.0,54.0,52.0,53.0,54.0,55.0,54.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,50.0,53.0,53.0,53.0,55.0,53.0,52.0,52.0,54.0,54.0,52.0,55.0,53.0,54.0
5,52.0,51.0,53.0,51.0,53.0,52.0,53.0,52.0,50.0,52.0,52.0,50.0,52.0,54.0,53.0,50.0,53.0,53.0,50.0,52.0,52.0,53.0,51.0,53.0,55.0,54.0,54.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,55.0,53.0,54.0,51.0,52.0,52.0,54.0,52.0,54.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,50.0,51.0,53.0,52.0,52.0,51.0,53.0,51.0,51.0,51.0,54.0,53.0,51.0,52.0,52.0,52.0,54.0,54.0,51.0,53.0,52.0,55.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,55.0,54.0,54.0,53.0,52.0,52.0,54.0
6,51.0,52.0,53.0,54.0,52.0,51.0,53.0,50.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,51.0,54.0,55.0,52.0,54.0,53.0,54.0,52.0,55.0,53.0,54.0,55.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,55.0,52.0,53.0,51.0,52.0,52.0,54.0,51.0,51.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,54.0,52.0,54.0,53.0,54.0,54.0,52.0,53.0,55.0,54.0,54.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,54.0,52.0,55.0,52.0,53.0,51.0,52.0,52.0,55.0,54.0,53.0,54.0,53.0,53.0,53.0
7,52.0,56.0,52.0,51.0,54.0,51.0,54.0,51.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,51.0,53.0,52.0,50.0,53.0,52.0,53.0,50.0,51.0,53.0,50.0,49.0,52.0,54.0,53.0,52.0,52.0,54.0,51.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,52.0,50.0,53.0,54.0,55.0,55.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,51.0,54.0,50.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,54.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,54.0,51.0,53.0,53.0,54.0,53.0,52.0,55.0,51.0
8,52.0,52.0,50.0,51.0,52.0,54.0,54.0,52.0,50.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,50.0,51.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,55.0,53.0,53.0,54.0,53.0,50.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,55.0,50.0,53.0,54.0,54.0,51.0,53.0,52.0,56.0,53.0,53.0,54.0,51.0,53.0,51.0,54.0,53.0,53.0,55.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,51.0,50.0,52.0,54.0,53.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0
