,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616974034.6236823,1616974036.7828057,1616974038.984932,1616974041.1360548,1616974043.288178,1616974045.441301,1616974047.593424,1616974049.7525475,1616974051.9036708,1616974054.053794,1616974056.2069168,1616974058.35904,1616974060.511163,1616974062.662286,1616974064.8154092,1616974066.9685323,1616974069.1206553,1616974071.2727785,1616974073.4249017,1616974075.5770247,1616974077.7271478,1616974079.880271,1616974082.032394,1616974084.183517,1616974086.33664,1616974088.486763,1616974090.6458867,1616974092.7980096,1616974094.9501328,1616974097.1002557,1616974099.3123822,1616974101.4665055,1616974103.619629,1616974105.7707517,1616974107.922875,1616974110.0779982,1616974112.2301211,1616974114.3812442,1616974116.5333674,1616974118.6864903,1616974120.8396137,1616974122.9927368,1616974125.14586,1616974127.297983,1616974129.4501061,1616974131.601229,1616974133.7543523,1616974135.9074755,1616974138.0605986,1616974140.2137215,1616974142.368845,1616974144.518968,1616974146.6720912,1616974148.8262143,1616974150.9783373,1616974153.1314607,1616974155.2825835,1616974157.4437072,1616974159.6488333,1616974161.8039565,1616974163.9630802,1616974166.1162033,1616974168.2683263,1616974170.4194493,1616974172.5715725,1616974174.7246954,1616974176.8748186,1616974179.0259418,1616974181.1790648,1616974183.331188,1616974185.484311,1616974187.634434,1616974189.7865572,1616974191.9396803,1616974194.0988038,1616974196.252927,1616974198.4040499,1616974200.5551732,1616974202.706296,1616974204.8674197,1616974207.0205429,1616974209.173666,1616974211.3257892,1616974213.4789124,1616974215.6320353,1616974217.8351614,1616974219.9862845,1616974222.1384077,1616974224.2915308,1616974226.4426537,1616974228.595777,1616974230.7489002,1616974232.902023,1616974235.0531461,1616974237.2062695,1616974239.3563924,1616974241.5065153,1616974243.6596386,1616974245.8107615,1616974247.9758854
0,52.0,53.0,53.0,50.0,53.0,54.0,50.0,53.0,54.0,52.0,53.0,53.0,50.0,53.0,52.0,50.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,50.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,51.0,52.0,54.0,54.0,55.0,53.0,52.0,53.0,52.0,52.0,51.0,51.0,55.0,54.0,54.0,50.0,52.0,53.0,53.0,53.0,55.0,52.0,54.0,51.0,53.0,56.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,55.0,53.0,53.0,54.0,51.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,54.0,54.0,53.0,51.0,54.0,52.0,54.0,51.0,52.0,53.0,50.0,52.0,52.0
1,53.0,51.0,54.0,54.0,50.0,52.0,51.0,53.0,54.0,51.0,51.0,54.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,49.0,54.0,53.0,51.0,53.0,52.0,53.0,56.0,52.0,52.0,55.0,53.0,53.0,52.0,51.0,55.0,52.0,52.0,53.0,53.0,53.0,53.0,50.0,53.0,51.0,52.0,52.0,51.0,51.0,54.0,53.0,53.0,53.0,53.0,51.0,54.0,51.0,54.0,52.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,50.0,51.0,51.0,52.0,53.0,54.0,52.0,53.0,50.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0
2,52.0,52.0,55.0,52.0,51.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,55.0,54.0,55.0,51.0,52.0,51.0,52.0,50.0,49.0,54.0,52.0,52.0,54.0,51.0,55.0,49.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,55.0,51.0,50.0,53.0,55.0,53.0,52.0,53.0,51.0,53.0,53.0,50.0,54.0,52.0,53.0,50.0,53.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,50.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,54.0,50.0,53.0,53.0,53.0,51.0,51.0,54.0,53.0,52.0
3,53.0,51.0,55.0,53.0,53.0,58.0,53.0,51.0,52.0,54.0,50.0,51.0,52.0,53.0,54.0,54.0,51.0,52.0,54.0,55.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0,54.0,54.0,53.0,48.0,53.0,53.0,53.0,55.0,51.0,50.0,51.0,53.0,51.0,54.0,54.0,51.0,54.0,54.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0,54.0,54.0,52.0,54.0,54.0,53.0,53.0,50.0,52.0,53.0,53.0,53.0,53.0,55.0,54.0,51.0,51.0,52.0,54.0,53.0,53.0,54.0,52.0,51.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0,53.0,54.0,51.0,53.0,54.0,54.0,57.0,51.0,52.0,50.0,50.0,52.0,54.0
4,52.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,50.0,54.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,50.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,51.0,54.0,52.0,52.0,53.0,54.0,53.0,49.0,53.0,52.0,51.0,51.0,53.0,54.0,51.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,51.0,53.0,55.0,53.0,51.0,54.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,54.0,49.0,54.0,50.0,51.0,52.0,52.0,52.0,53.0,54.0,50.0,52.0,52.0,52.0,52.0,53.0
5,51.0,54.0,54.0,54.0,51.0,50.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,54.0,50.0,53.0,52.0,53.0,51.0,58.0,52.0,54.0,52.0,51.0,53.0,53.0,52.0,53.0,54.0,51.0,52.0,53.0,51.0,53.0,55.0,54.0,54.0,54.0,54.0,52.0,51.0,51.0,54.0,49.0,51.0,50.0,53.0,52.0,53.0,54.0,52.0,52.0,54.0,51.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,54.0,54.0,52.0,53.0,51.0,50.0,53.0,51.0,53.0,54.0,53.0,49.0,53.0,52.0,52.0,53.0,54.0,52.0,50.0,53.0,53.0,54.0,52.0,53.0,54.0,53.0,54.0,53.0,48.0,52.0,49.0,52.0,51.0,54.0,52.0,54.0,53.0
6,52.0,52.0,54.0,53.0,53.0,54.0,51.0,53.0,52.0,54.0,51.0,53.0,51.0,53.0,54.0,54.0,53.0,54.0,52.0,54.0,52.0,54.0,52.0,53.0,53.0,51.0,53.0,50.0,54.0,51.0,52.0,51.0,53.0,51.0,51.0,53.0,52.0,55.0,53.0,54.0,54.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,52.0,52.0,55.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,51.0,54.0,55.0,52.0,51.0,53.0,52.0,54.0,53.0,52.0,51.0,55.0,54.0,53.0,52.0,52.0,51.0,52.0,53.0,52.0,50.0,54.0,53.0,53.0,52.0,51.0,53.0,51.0,51.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,55.0,53.0,54.0,52.0,51.0
7,55.0,53.0,53.0,52.0,52.0,58.0,51.0,54.0,50.0,53.0,51.0,53.0,50.0,54.0,53.0,54.0,52.0,53.0,53.0,54.0,50.0,53.0,52.0,53.0,55.0,52.0,52.0,51.0,51.0,51.0,52.0,51.0,52.0,51.0,50.0,52.0,51.0,53.0,56.0,52.0,53.0,53.0,53.0,52.0,52.0,55.0,54.0,52.0,54.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,53.0,50.0,53.0,51.0,52.0,51.0,51.0,52.0,53.0,54.0,51.0,58.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,50.0,51.0,53.0,52.0,53.0,53.0,52.0,58.0,51.0,52.0,51.0,52.0,52.0,53.0
8,53.0,54.0,53.0,54.0,54.0,51.0,52.0,51.0,52.0,54.0,53.0,52.0,50.0,52.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,54.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,55.0,53.0,52.0,51.0,52.0,54.0,52.0,51.0,53.0,53.0,53.0,52.0,54.0,49.0,52.0,53.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,55.0,54.0,52.0,53.0,54.0,52.0,52.0,49.0,50.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,53.0,53.0,51.0,52.0,49.0,50.0,53.0,52.0,51.0,54.0,50.0,53.0,53.0
