,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616970747.421665,1616970749.5827887,1616970751.7339118,1616970753.892035,1616970756.0431583,1616970758.1952815,1616970760.3454044,1616970762.4965274,1616970764.6476502,1616970766.8017735,1616970768.954897,1616970771.10902,1616970773.260143,1616970775.4102662,1616970777.562389,1616970779.714512,1616970781.8666353,1616970784.0197582,1616970786.1718814,1616970788.3240047,1616970790.4761279,1616970792.6272507,1616970794.778374,1616970796.930497,1616970799.135623,1616970801.286746,1616970803.438869,1616970805.5909922,1616970807.7431152,1616970809.8942382,1616970812.0453615,1616970814.1974845,1616970816.3486075,1616970818.4997306,1616970820.6498535,1616970822.7989764,1616970824.9510996,1616970827.1042228,1616970829.2563457,1616970831.4074688,1616970833.557592,1616970835.709715,1616970837.860838,1616970840.0109608,1616970842.1710846,1616970844.3242075,1616970846.4773307,1616970848.629454,1616970850.7815769,1616970852.9337,1616970855.0868232,1616970857.2469468,1616970859.4490726,1616970861.600196,1616970863.7513187,1616970865.9024417,1616970868.0575652,1616970870.2106884,1616970872.3628113,1616970874.5139344,1616970876.6670575,1616970878.8191805,1616970880.9693036,1616970883.1194265,1616970885.2705495,1616970887.4216728,1616970889.5717957,1616970891.7249188,1616970893.8760417,1616970896.030165,1616970898.1822882,1616970900.3344114,1616970902.4865344,1616970904.6416576,1616970906.7937808,1616970908.9459038,1616970911.098027,1616970913.2511501,1616970915.402273,1616970917.6053991,1616970919.7645226,1616970921.9166455,1616970924.0677686,1616970926.2198918,1616970928.3710148,1616970930.5231378,1616970932.6732607,1616970934.826384,1616970936.9865074,1616970939.1376307,1616970941.2887537,1616970943.4398766,1616970945.5909998,1616970947.743123,1616970949.8942459,1616970952.047369,1616970954.199492,1616970956.349615,1616970958.5017383,1616970960.6538613
0,51.0,53.0,51.0,51.0,52.0,51.0,53.0,56.0,52.0,52.0,51.0,54.0,52.0,54.0,54.0,54.0,50.0,53.0,53.0,50.0,52.0,54.0,54.0,54.0,52.0,50.0,55.0,52.0,53.0,51.0,54.0,54.0,51.0,55.0,53.0,53.0,52.0,54.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,54.0,50.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,55.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,54.0,54.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,51.0,54.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,51.0,53.0,53.0,52.0,55.0
1,52.0,52.0,52.0,51.0,53.0,54.0,52.0,51.0,54.0,53.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,51.0,54.0,53.0,52.0,53.0,54.0,52.0,53.0,54.0,55.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,55.0,54.0,51.0,54.0,54.0,54.0,54.0,51.0,52.0,54.0,52.0,53.0,49.0,54.0,51.0,52.0,52.0,52.0,51.0,51.0,52.0,51.0,51.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,54.0,52.0,54.0,55.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,55.0,50.0,54.0,54.0,53.0,52.0,53.0,55.0,54.0,51.0,53.0,53.0,52.0,52.0,54.0,55.0,53.0,54.0,54.0,53.0,52.0,53.0
2,53.0,54.0,50.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,54.0,54.0,52.0,53.0,53.0,52.0,51.0,53.0,51.0,51.0,54.0,54.0,50.0,53.0,52.0,49.0,54.0,54.0,53.0,53.0,52.0,50.0,52.0,52.0,51.0,51.0,55.0,52.0,56.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,49.0,54.0,55.0,50.0,51.0,52.0,55.0,51.0,52.0,54.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,53.0,54.0,53.0,51.0,53.0,53.0,54.0,52.0,55.0,52.0,51.0,55.0,53.0,53.0,51.0,53.0,55.0,52.0,52.0,53.0,52.0,56.0,53.0,53.0,52.0,53.0,55.0
3,52.0,52.0,53.0,51.0,52.0,54.0,52.0,55.0,55.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,51.0,51.0,55.0,54.0,52.0,52.0,53.0,52.0,51.0,54.0,51.0,52.0,53.0,50.0,53.0,52.0,50.0,52.0,53.0,51.0,54.0,50.0,52.0,53.0,49.0,53.0,52.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,56.0,54.0,53.0,53.0,52.0,53.0,52.0,49.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,51.0,53.0,54.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,55.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0
4,51.0,53.0,50.0,53.0,53.0,54.0,52.0,53.0,54.0,51.0,51.0,50.0,53.0,53.0,52.0,55.0,51.0,54.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,56.0,53.0,53.0,53.0,50.0,52.0,54.0,55.0,51.0,53.0,51.0,55.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,49.0,54.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,51.0,53.0,54.0,52.0,53.0,52.0,55.0,51.0,52.0,51.0,55.0,53.0,51.0,53.0,54.0,51.0,52.0,52.0,53.0,53.0,53.0,56.0,51.0,56.0,53.0,53.0,54.0,50.0,53.0,51.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,56.0,52.0,55.0,53.0,53.0,51.0,54.0
5,52.0,53.0,52.0,51.0,54.0,51.0,51.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,51.0,50.0,55.0,53.0,51.0,54.0,53.0,52.0,54.0,54.0,52.0,52.0,54.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,55.0,53.0,54.0,55.0,51.0,51.0,54.0,52.0,53.0,52.0,56.0,51.0,52.0,51.0,52.0,54.0,53.0,51.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,54.0,50.0,54.0,50.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,48.0,54.0,53.0,54.0,53.0,53.0,54.0,53.0,50.0,54.0,51.0,54.0,54.0
6,51.0,52.0,51.0,52.0,54.0,52.0,52.0,54.0,54.0,54.0,55.0,52.0,53.0,54.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,50.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,49.0,52.0,54.0,53.0,55.0,52.0,54.0,54.0,52.0,53.0,51.0,51.0,53.0,55.0,51.0,51.0,51.0,52.0,53.0,51.0,51.0,52.0,52.0,55.0,52.0,53.0,52.0,53.0,55.0,54.0,52.0,51.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,48.0,53.0,55.0,50.0,51.0,54.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,50.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0
7,52.0,54.0,51.0,53.0,53.0,53.0,51.0,56.0,52.0,52.0,50.0,53.0,48.0,53.0,52.0,52.0,54.0,53.0,54.0,53.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,55.0,53.0,52.0,52.0,53.0,52.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,57.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,51.0,52.0,53.0,54.0,53.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,55.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,55.0,52.0,51.0,52.0,51.0,51.0,50.0,52.0,53.0,52.0
8,53.0,52.0,51.0,52.0,53.0,54.0,54.0,54.0,55.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,50.0,52.0,52.0,52.0,52.0,55.0,52.0,50.0,54.0,58.0,53.0,53.0,50.0,50.0,52.0,56.0,54.0,54.0,52.0,55.0,51.0,54.0,54.0,52.0,52.0,54.0,53.0,54.0,52.0,52.0,53.0,52.0,54.0,51.0,53.0,51.0,52.0,55.0,50.0,54.0,52.0,54.0,54.0,54.0,55.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,55.0,53.0,53.0,53.0,51.0,51.0,55.0,53.0,54.0,54.0,54.0,53.0,54.0,51.0,52.0,52.0,53.0,50.0,52.0,53.0,51.0,52.0,52.0,54.0,55.0,53.0,52.0,55.0,54.0,52.0
9,52.0,52.0,51.0,52.0,52.0,52.0,50.0,54.0,54.0,55.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,54.0,52.0,53.0,52.0,52.0,54.0,54.0,54.0,53.0,50.0,54.0,53.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,56.0,53.0,52.0,53.0,50.0,54.0,53.0,53.0,53.0,52.0,50.0,53.0,51.0,53.0,52.0,54.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,54.0,51.0,53.0,54.0,52.0,53.0,54.0,52.0,54.0,51.0,52.0,53.0,51.0,50.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,51.0,54.0
10,52.0,54.0,53.0,50.0,54.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,49.0,51.0,52.0,53.0,50.0,50.0,55.0,52.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,50.0,53.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0,51.0,54.0,53.0,54.0,54.0,52.0,52.0,53.0,55.0,53.0,53.0,55.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,51.0,52.0,57.0,54.0,52.0,53.0,51.0,52.0,51.0,53.0,53.0,53.0,51.0,54.0,54.0,51.0,53.0,52.0,53.0,49.0,54.0,52.0,54.0,50.0,53.0,52.0,49.0,53.0,53.0,52.0,52.0,55.0,53.0
11,51.0,53.0,52.0,52.0,53.0,54.0,53.0,55.0,53.0,51.0,53.0,54.0,50.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0,51.0,56.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0,52.0,51.0,55.0,54.0,54.0,51.0,53.0,48.0,54.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,50.0,53.0,52.0,52.0,52.0,55.0,52.0,52.0,54.0,52.0,54.0,53.0,54.0,53.0,52.0,52.0,51.0,51.0,50.0,56.0,52.0,54.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,54.0,51.0,54.0,56.0,54.0,54.0,52.0
12,52.0,54.0,54.0,53.0,54.0,53.0,52.0,51.0,52.0,50.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,54.0,53.0,51.0,53.0,54.0,55.0,53.0,52.0,53.0,52.0,53.0,54.0,54.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,53.0,54.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,54.0,51.0,52.0,53.0,51.0,53.0,53.0,54.0,51.0,52.0,54.0,52.0,53.0,55.0,54.0,51.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,54.0,54.0,54.0,54.0,51.0,52.0,51.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,54.0
