,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616962245.2863708,1616962247.4544947,1616962249.6046178,1616962251.7567408,1616962253.908864,1616962256.0609872,1616962258.2191105,1616962260.3712335,1616962262.5233567,1616962264.67748,1616962266.829603,1616962268.982726,1616962271.1348493,1616962273.2879725,1616962275.4390953,1616962277.6422212,1616962279.7953446,1616962281.9474678,1616962284.1095912,1616962286.2607145,1616962288.4128373,1616962290.5689607,1616962292.7210839,1616962294.873207,1616962297.02533,1616962299.176453,1616962301.3305764,1616962303.4816992,1616962305.6338224,1616962307.7859457,1616962309.9510694,1616962312.1021924,1616962314.2543156,1616962316.4074385,1616962318.560562,1616962320.711685,1616962322.863808,1616962325.014931,1616962327.1680543,1616962329.3211772,1616962331.4723003,1616962333.6244235,1616962335.7765465,1616962337.9826727,1616962340.2037997,1616962342.355923,1616962344.5080462,1616962346.661169,1616962348.812292,1616962350.9644153,1616962353.1175382,1616962355.2826622,1616962357.4357855,1616962359.5879085,1616962361.7410316,1616962363.9121559,1616962366.0642788,1616962368.2184021,1616962370.3715253,1616962372.5246484,1616962374.6837718,1616962376.836895,1616962378.9890182,1616962381.142141,1616962383.3652685,1616962385.5253918,1616962387.6795151,1616962389.8306384,1616962391.9817612,1616962394.1328843,1616962396.2840073,1616962398.4891336,1616962400.6422567,1616962402.7973797,1616962404.949503,1616962407.100626,1616962409.251749,1616962411.4048722,1616962413.5569954,1616962415.7091184,1616962417.8802426,1616962420.0333657,1616962422.187489,1616962424.3406122,1616962426.4917352,1616962428.6448584,1616962430.7979815,1616962432.9491043,1616962435.1012275,1616962437.2543507,1616962439.4064736,1616962441.5645971,1616962443.7147202,1616962445.8688436,1616962448.0199664,1616962450.1740897,1616962452.3272128,1616962454.480336,1616962456.633459,1616962458.835585
0,53.0,53.0,53.0,51.0,53.0,54.0,51.0,53.0,53.0,51.0,53.0,51.0,50.0,51.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,55.0,53.0,52.0,53.0,54.0,53.0,51.0,51.0,52.0,52.0,50.0,52.0,53.0,54.0,50.0,54.0,53.0,53.0,51.0,54.0,53.0,52.0,51.0,52.0,53.0,52.0,50.0,54.0,51.0,53.0,48.0,53.0,53.0,51.0,54.0,51.0,53.0,52.0,50.0,51.0,53.0,51.0,52.0,51.0,54.0,52.0,52.0,52.0,54.0,52.0,53.0,50.0,52.0,55.0,54.0,50.0,55.0,53.0,52.0,52.0,54.0,54.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,50.0,54.0,52.0,52.0,55.0,55.0,53.0,54.0
1,52.0,53.0,54.0,52.0,53.0,51.0,52.0,56.0,51.0,50.0,51.0,53.0,52.0,52.0,51.0,54.0,53.0,52.0,53.0,56.0,52.0,53.0,52.0,53.0,50.0,53.0,53.0,52.0,51.0,50.0,53.0,54.0,51.0,53.0,49.0,54.0,53.0,51.0,51.0,49.0,51.0,51.0,52.0,54.0,54.0,53.0,54.0,53.0,55.0,54.0,53.0,54.0,52.0,53.0,52.0,54.0,53.0,51.0,54.0,53.0,52.0,51.0,52.0,50.0,53.0,50.0,54.0,51.0,55.0,53.0,53.0,53.0,51.0,54.0,51.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,55.0,51.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0
2,52.0,51.0,51.0,53.0,51.0,53.0,58.0,53.0,54.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,53.0,53.0,56.0,52.0,53.0,52.0,52.0,53.0,52.0,54.0,54.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,54.0,53.0,51.0,54.0,53.0,53.0,52.0,54.0,52.0,51.0,54.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,55.0,51.0,53.0,54.0,55.0,53.0,52.0,47.0,52.0,54.0,51.0,54.0,53.0,52.0,52.0,54.0,55.0,54.0,53.0,50.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0,53.0
3,53.0,53.0,52.0,53.0,55.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,51.0,52.0,54.0,52.0,52.0,50.0,53.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,50.0,52.0,54.0,52.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,55.0,52.0,54.0,54.0,50.0,52.0,51.0,51.0,54.0,53.0,53.0,52.0,50.0,52.0,52.0,53.0,51.0,52.0,55.0,52.0,51.0,53.0,53.0,51.0,52.0,53.0,53.0,54.0,51.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0,54.0,51.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,55.0,55.0,51.0,53.0,50.0,52.0,51.0,54.0,55.0,52.0,53.0
4,53.0,54.0,54.0,55.0,54.0,51.0,48.0,54.0,53.0,50.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,55.0,51.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,50.0,51.0,51.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0,53.0,51.0,51.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,51.0,54.0,53.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,50.0,51.0,53.0,52.0,52.0,52.0,53.0,51.0,55.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,53.0,54.0,51.0,52.0,51.0,54.0,52.0
5,54.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,55.0,53.0,54.0,52.0,51.0,54.0,53.0,52.0,52.0,51.0,54.0,54.0,54.0,54.0,51.0,53.0,52.0,51.0,52.0,52.0,52.0,50.0,52.0,54.0,53.0,53.0,51.0,55.0,53.0,52.0,53.0,54.0,51.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,54.0,53.0,51.0,52.0,52.0,50.0,53.0,54.0,51.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,50.0,53.0,53.0,51.0,53.0,50.0,53.0,54.0,54.0,51.0,49.0,54.0,54.0,50.0,54.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0
6,54.0,53.0,54.0,54.0,54.0,51.0,55.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,51.0,55.0,53.0,52.0,53.0,52.0,53.0,54.0,54.0,51.0,53.0,54.0,52.0,54.0,53.0,51.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,55.0,53.0,51.0,52.0,53.0,55.0,55.0,51.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,55.0,52.0,52.0,51.0,51.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,49.0,52.0,53.0,54.0,51.0,52.0,54.0,52.0,53.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,51.0,55.0,52.0,54.0,51.0,52.0
7,54.0,54.0,53.0,54.0,55.0,55.0,50.0,53.0,54.0,50.0,54.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,51.0,50.0,53.0,52.0,55.0,53.0,52.0,50.0,53.0,54.0,54.0,51.0,50.0,53.0,51.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,52.0,52.0,49.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,50.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,55.0,55.0,52.0,53.0,53.0,54.0,53.0,55.0,53.0,55.0,50.0,52.0,52.0,50.0,53.0,53.0,54.0,53.0,54.0,54.0,51.0,53.0,54.0,53.0,52.0,51.0,53.0,52.0,52.0
8,51.0,53.0,52.0,51.0,55.0,50.0,50.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,50.0,53.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,51.0,52.0,52.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0,51.0,55.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,51.0,51.0,55.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,51.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,49.0,53.0,52.0,55.0,53.0,52.0,51.0,54.0,53.0,51.0,52.0,53.0,52.0,53.0
