,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616962464.4919086,1616962466.651032,1616962468.8021553,1616962470.9552784,1616962473.1054013,1616962475.2575245,1616962477.4076474,1616962479.5607705,1616962481.7138937,1616962483.8720171,1616962486.0251403,1616962488.1792636,1616962490.3323865,1616962492.4865098,1616962494.6446333,1616962496.7957563,1616962498.9478793,1616962501.1010025,1616962503.2531257,1616962505.4052489,1616962507.5583718,1616962509.710495,1616962511.8636181,1616962514.015741,1616962516.1668644,1616962518.3699903,1616962520.5221133,1616962522.6732364,1616962524.83236,1616962526.984483,1616962529.1366062,1616962531.2887292,1616962533.4408522,1616962535.5939753,1616962537.7480989,1616962539.9002216,1616962542.0523448,1616962544.2034678,1616962546.354591,1616962548.504714,1616962550.6558368,1616962552.80796,1616962554.9610832,1616962557.112206,1616962559.2643292,1616962561.4174526,1616962563.5705757,1616962565.7236986,1616962567.8738217,1616962570.025945,1616962572.178068,1616962574.3301911,1616962576.480314,1616962578.6834402,1616962580.8445637,1616962582.9976869,1616962585.1508098,1616962587.302933,1616962589.4650567,1616962591.6171799,1616962593.7693028,1616962595.920426,1616962598.071549,1616962600.2256722,1616962602.3757951,1616962604.527918,1616962606.6810415,1616962608.8351648,1616962610.9982884,1616962613.1514115,1616962615.310535,1616962617.4626582,1616962619.613781,1616962621.7669044,1616962623.9210277,1616962626.0731506,1616962628.2272737,1616962630.379397,1616962632.53152,1616962634.682643,1616962636.887769,1616962639.0408924,1616962641.202016,1616962643.356139,1616962645.509262,1616962647.6613853,1616962649.8145084,1616962651.9676316,1616962654.1187549,1616962656.2708776,1616962658.422001,1616962660.575124,1616962662.7292473,1616962664.8813703,1616962667.0334935,1616962669.192617,1616962671.34574,1616962673.497863,1616962675.6479862,1616962677.8001094
0,52.0,52.0,51.0,51.0,53.0,53.0,54.0,53.0,55.0,55.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,54.0,55.0,52.0,49.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0,51.0,52.0,52.0,52.0,49.0,53.0,53.0,49.0,52.0,50.0,50.0,51.0,51.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,52.0,52.0,52.0,52.0,54.0,53.0,51.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,56.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,54.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0
1,52.0,53.0,52.0,53.0,52.0,50.0,51.0,53.0,54.0,55.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,51.0,51.0,53.0,54.0,51.0,52.0,53.0,51.0,53.0,51.0,51.0,51.0,51.0,55.0,54.0,51.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,51.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,53.0,55.0,52.0,51.0,54.0,51.0,53.0,53.0,52.0,53.0,50.0,54.0,51.0,51.0,53.0,53.0,53.0,54.0,55.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,54.0,52.0,53.0,54.0,54.0,52.0,53.0,52.0,53.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0
2,52.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,49.0,50.0,57.0,51.0,53.0,54.0,50.0,53.0,53.0,53.0,53.0,51.0,54.0,52.0,51.0,54.0,52.0,53.0,51.0,53.0,52.0,53.0,50.0,52.0,53.0,52.0,51.0,53.0,51.0,52.0,54.0,52.0,53.0,53.0,49.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,54.0,53.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,51.0,51.0,50.0,52.0,53.0,51.0,52.0,53.0,51.0,49.0,55.0,54.0,52.0,55.0,52.0,54.0,51.0,53.0,54.0,51.0,53.0,53.0,50.0,54.0,53.0,51.0,52.0,54.0,53.0,51.0,50.0,54.0,51.0,54.0,51.0
3,53.0,53.0,52.0,52.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,54.0,55.0,53.0,54.0,52.0,53.0,51.0,51.0,52.0,52.0,55.0,51.0,53.0,53.0,50.0,52.0,52.0,55.0,51.0,53.0,53.0,49.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,53.0,51.0,53.0,54.0,52.0,52.0,54.0,48.0,52.0,54.0,50.0,52.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,54.0,51.0,50.0,52.0,53.0,53.0,52.0,53.0,51.0,51.0,51.0,51.0,54.0,52.0,53.0,53.0,52.0,49.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,50.0,52.0,51.0
4,54.0,52.0,53.0,52.0,50.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,54.0,55.0,53.0,54.0,53.0,53.0,53.0,53.0,48.0,53.0,53.0,54.0,51.0,54.0,51.0,52.0,52.0,54.0,51.0,51.0,54.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,51.0,55.0,52.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,51.0,51.0,51.0,53.0,53.0,50.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,50.0,52.0,52.0,51.0,51.0,52.0,53.0,53.0,54.0,53.0,53.0,50.0,52.0
5,52.0,53.0,51.0,52.0,53.0,51.0,53.0,54.0,55.0,54.0,53.0,53.0,55.0,54.0,54.0,53.0,49.0,53.0,53.0,51.0,53.0,50.0,51.0,53.0,51.0,52.0,53.0,52.0,51.0,54.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,51.0,49.0,52.0,52.0,52.0,51.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,55.0,53.0,53.0,54.0,54.0,50.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,55.0,53.0,52.0,53.0,54.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,54.0,53.0,52.0
6,55.0,53.0,53.0,51.0,52.0,55.0,55.0,53.0,52.0,53.0,54.0,51.0,54.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,51.0,52.0,51.0,52.0,53.0,54.0,53.0,51.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,49.0,51.0,52.0,53.0,52.0,54.0,54.0,55.0,53.0,52.0,53.0,55.0,55.0,54.0,55.0,51.0,53.0,52.0,52.0,52.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,50.0,52.0,53.0,51.0,53.0,56.0,53.0,52.0,50.0,51.0,54.0,53.0,51.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,54.0,53.0,53.0,51.0,52.0,54.0,53.0,54.0,52.0
7,53.0,53.0,53.0,52.0,53.0,55.0,53.0,52.0,53.0,52.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,50.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,50.0,53.0,53.0,51.0,53.0,55.0,53.0,52.0,53.0,53.0,54.0,51.0,53.0,51.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,54.0,50.0,52.0,53.0,52.0,51.0,52.0,51.0,50.0,50.0,52.0,53.0,53.0,51.0,54.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,50.0,52.0,54.0,54.0,52.0,54.0,52.0,55.0,52.0,53.0,52.0
8,51.0,56.0,53.0,53.0,51.0,53.0,50.0,52.0,55.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,49.0,52.0,54.0,52.0,51.0,53.0,53.0,49.0,53.0,54.0,54.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,53.0,51.0,54.0,53.0,54.0,53.0,52.0,55.0,53.0,54.0,51.0,55.0,54.0,51.0,52.0,55.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,53.0,51.0,52.0,54.0,53.0,54.0,54.0,51.0,52.0,53.0,54.0,56.0,53.0,51.0,53.0,52.0,52.0,53.0,55.0,54.0,53.0,54.0,52.0,53.0,53.0,51.0,51.0,53.0,54.0,57.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0
