,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616959396.1474094,1616959398.356536,1616959400.5176594,1616959402.6707826,1616959404.8309062,1616959406.9840293,1616959409.1451528,1616959411.297276,1616959413.450399,1616959415.6035223,1616959417.766646,1616959419.919769,1616959422.0788925,1616959424.2340157,1616959426.3931391,1616959428.5472624,1616959430.7063859,1616959432.8605092,1616959435.0136325,1616959437.1657555,1616959439.3168786,1616959441.4700017,1616959443.624125,1616959445.8452518,1616959447.9983752,1616959450.1564984,1616959452.3106217,1616959454.463745,1616959456.669871,1616959458.8419952,1616959461.0021188,1616959463.155242,1616959465.3093653,1616959467.4694889,1616959469.6296122,1616959471.7837355,1616959473.9378588,1616959476.0899818,1616959478.243105,1616959480.4032285,1616959482.5553515,1616959484.710475,1616959486.8695984,1616959489.0227215,1616959491.182845,1616959493.3359683,1616959495.4880915,1616959497.6432147,1616959499.8043382,1616959501.9564614,1616959504.1085844,1616959506.268708,1616959508.4278314,1616959510.5829546,1616959512.7360778,1616959514.890201,1616959517.093327,1616959519.24445,1616959521.3975735,1616959523.556697,1616959525.7198205,1616959527.8729436,1616959530.0280669,1616959532.1911905,1616959534.3453138,1616959536.5064373,1616959538.6585605,1616959540.8116837,1616959542.965807,1616959545.1289306,1616959547.284054,1616959549.438177,1616959551.5983007,1616959553.752424,1616959555.905547,1616959558.0646706,1616959560.2177937,1616959562.3719168,1616959564.52404,1616959566.6851635,1616959568.8392868,1616959570.99141,1616959573.145533,1616959575.3076568,1616959577.5187833,1616959579.6709063,1616959581.8250294,1616959583.9791527,1616959586.132276,1616959588.287399,1616959590.5095263,1616959592.6616495,1616959594.8157728,1616959596.9758961,1616959599.1300194,1616959601.3031437,1616959603.4632673,1616959605.6173904,1616959607.778514,1616959609.9366374
0,54.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,54.0,50.0,54.0,52.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,54.0,52.0,53.0,53.0,51.0,49.0,53.0,52.0,54.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,50.0,54.0,53.0,51.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,54.0,53.0,51.0,51.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,50.0,52.0,52.0,52.0,54.0,52.0,54.0,51.0,53.0,52.0,53.0,52.0,51.0,51.0,51.0,52.0,51.0,51.0,50.0,52.0,52.0,53.0,53.0,53.0
1,52.0,55.0,52.0,52.0,50.0,54.0,53.0,53.0,52.0,52.0,51.0,53.0,55.0,53.0,52.0,52.0,51.0,52.0,55.0,51.0,53.0,51.0,52.0,49.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,54.0,51.0,50.0,50.0,50.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,54.0,56.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,49.0,54.0,53.0,54.0,52.0,53.0,53.0,51.0,52.0,51.0,54.0,53.0,54.0,54.0,54.0,51.0,53.0,54.0,52.0,50.0,53.0,52.0,55.0,51.0,54.0,52.0,53.0,52.0,51.0,57.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0
2,54.0,53.0,52.0,52.0,52.0,51.0,54.0,54.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0,50.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,51.0,54.0,50.0,55.0,53.0,53.0,50.0,53.0,54.0,52.0,51.0,51.0,54.0,50.0,51.0,51.0,50.0,53.0,54.0,51.0,55.0,55.0,53.0,51.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,53.0,54.0,56.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,54.0,51.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,54.0,53.0,54.0,52.0,53.0,54.0,49.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0
3,53.0,49.0,54.0,50.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,51.0,53.0,53.0,55.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,50.0,52.0,54.0,54.0,52.0,54.0,53.0,53.0,52.0,51.0,52.0,51.0,50.0,54.0,52.0,52.0,53.0,54.0,52.0,50.0,53.0,52.0,52.0,52.0,54.0,53.0,55.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,54.0,54.0,52.0,53.0,54.0,51.0,51.0,54.0,52.0,55.0,55.0,52.0,55.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,53.0,53.0,54.0,51.0,53.0,52.0,53.0,53.0,51.0,54.0,53.0
4,52.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,52.0,55.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,49.0,55.0,51.0,53.0,53.0,54.0,53.0,51.0,53.0,52.0,54.0,52.0,53.0,51.0,51.0,53.0,49.0,54.0,54.0,52.0,55.0,53.0,51.0,52.0,52.0,52.0,49.0,54.0,51.0,50.0,54.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,51.0,50.0,51.0,53.0,51.0,53.0,53.0,55.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,54.0,54.0,51.0,51.0,53.0,53.0,53.0,54.0
5,55.0,55.0,53.0,53.0,54.0,52.0,52.0,54.0,53.0,52.0,54.0,52.0,54.0,52.0,54.0,51.0,53.0,52.0,51.0,54.0,51.0,51.0,53.0,53.0,52.0,54.0,52.0,54.0,51.0,53.0,52.0,51.0,51.0,53.0,51.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,54.0,54.0,52.0,55.0,54.0,53.0,53.0,53.0,51.0,52.0,55.0,53.0,52.0,51.0,52.0,53.0,51.0,54.0,50.0,55.0,54.0,51.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,52.0,50.0,53.0,53.0,54.0,53.0,54.0,55.0,53.0,53.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0
6,53.0,48.0,54.0,51.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,55.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,50.0,52.0,51.0,53.0,54.0,52.0,53.0,57.0,53.0,54.0,52.0,51.0,51.0,51.0,51.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,51.0,52.0,54.0,54.0,52.0,54.0,53.0,55.0,52.0,53.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0,55.0,54.0,52.0,51.0,52.0,53.0,50.0,54.0,53.0,54.0,52.0,52.0,54.0,52.0,54.0,52.0,50.0,53.0,53.0,53.0,50.0,51.0,54.0,50.0,54.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,54.0,54.0,51.0,52.0,54.0
7,54.0,49.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,51.0,54.0,52.0,50.0,53.0,53.0,52.0,55.0,53.0,52.0,52.0,51.0,54.0,53.0,54.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,51.0,50.0,51.0,52.0,51.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,51.0,52.0,51.0,52.0,51.0,53.0,54.0,54.0,52.0,49.0,52.0,53.0,54.0,54.0,51.0,53.0,53.0,54.0,51.0,52.0,52.0,53.0,51.0,54.0,52.0,51.0,53.0,54.0,52.0,51.0,51.0,52.0,54.0,52.0,52.0,53.0,53.0,51.0,54.0,53.0,54.0,49.0
8,54.0,54.0,53.0,53.0,51.0,54.0,52.0,54.0,55.0,54.0,54.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,52.0,51.0,50.0,51.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,51.0,53.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,52.0,54.0,52.0,53.0,52.0,50.0,52.0,51.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0,51.0,54.0,51.0,53.0,53.0,53.0,50.0,51.0,54.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,52.0,53.0,54.0,54.0,54.0,52.0,56.0,54.0,52.0,53.0,54.0,52.0,51.0,52.0
