,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616961588.1227832,1616961590.2809064,1616961592.4330297,1616961594.586153,1616961596.738276,1616961598.890399,1616961601.0435224,1616961603.1966453,1616961605.3467684,1616961607.4988916,1616961609.6500144,1616961611.8021376,1616961613.9552608,1616961616.1133842,1616961618.3175101,1616961620.4686334,1616961622.6177561,1616961624.7698793,1616961626.9210021,1616961629.0731254,1616961631.2252486,1616961633.3783715,1616961635.5314949,1616961637.684618,1616961639.8377411,1616961641.9918642,1616961644.1439874,1616961646.2951105,1616961648.4472334,1616961650.5983565,1616961652.7494798,1616961654.9046028,1616961657.0557258,1616961659.2128494,1616961661.3669724,1616961663.5200958,1616961665.6732187,1616961667.8343425,1616961669.9864655,1616961672.1395886,1616961674.2907119,1616961676.4428346,1616961678.647961,1616961680.8030844,1616961682.9552073,1616961685.1083305,1616961687.2614536,1616961689.4245772,1616961691.5757005,1616961693.7308238,1616961695.8819466,1616961698.0430703,1616961700.1961932,1616961702.3483164,1616961704.5004396,1616961706.6525626,1616961708.8026857,1616961710.954809,1616961713.1079319,1616961715.2590551,1616961717.4111779,1616961719.5733018,1616961721.7244246,1616961723.8775477,1616961726.029671,1616961728.1827943,1616961730.3359172,1616961732.4870405,1616961734.6381636,1616961736.8412895,1616961738.9944127,1616961741.1455355,1616961743.302659,1616961745.4557822,1616961747.6079054,1616961749.7590282,1616961751.9111514,1616961754.0642745,1616961756.2163975,1616961758.3695207,1616961760.522644,1616961762.672767,1616961764.8248901,1616961766.9790132,1616961769.1301363,1616961771.2832594,1616961773.4363825,1616961775.5875056,1616961777.7376285,1616961779.8907518,1616961782.0438747,1616961784.197998,1616961786.3501213,1616961788.5092447,1616961790.6603677,1616961792.8114908,1616961794.9636137,1616961797.1757405,1616961799.3278632,1616961801.4809866
0,54.0,52.0,51.0,51.0,53.0,54.0,52.0,53.0,53.0,57.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,50.0,55.0,52.0,53.0,54.0,52.0,55.0,53.0,53.0,49.0,50.0,52.0,55.0,53.0,53.0,52.0,49.0,54.0,52.0,52.0,53.0,54.0,52.0,51.0,51.0,53.0,53.0,53.0,52.0,47.0,54.0,53.0,54.0,53.0,54.0,52.0,53.0,51.0,52.0,53.0,51.0,52.0,51.0,53.0,53.0,51.0,54.0,50.0,53.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,53.0,55.0,54.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,53.0,53.0,55.0,51.0,54.0,55.0,55.0,51.0,52.0
1,53.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0,55.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,55.0,54.0,52.0,55.0,53.0,54.0,54.0,52.0,54.0,52.0,53.0,53.0,54.0,52.0,50.0,53.0,54.0,52.0,53.0,54.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,50.0,55.0,54.0,52.0,52.0,52.0,50.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,53.0,50.0,53.0,53.0,52.0,53.0,51.0,55.0,51.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,52.0,51.0,53.0,51.0,54.0,53.0,53.0,51.0,50.0,53.0
2,50.0,51.0,54.0,54.0,52.0,53.0,52.0,53.0,54.0,52.0,50.0,55.0,53.0,52.0,55.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,53.0,54.0,51.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,53.0,52.0,54.0,53.0,55.0,55.0,52.0,54.0,52.0,56.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,51.0,55.0,52.0,58.0,52.0,50.0,52.0,52.0,53.0,52.0,52.0,54.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0,55.0,51.0,55.0,52.0,53.0,51.0,51.0,51.0,54.0,53.0,50.0,53.0,54.0,54.0,52.0,52.0,51.0,55.0,55.0
3,53.0,54.0,54.0,52.0,51.0,50.0,53.0,51.0,51.0,55.0,55.0,54.0,52.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,55.0,53.0,51.0,54.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,55.0,50.0,54.0,55.0,52.0,52.0,55.0,54.0,51.0,53.0,50.0,53.0,51.0,51.0,55.0,52.0,52.0,55.0,53.0,48.0,50.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,56.0,55.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,51.0,50.0,54.0,51.0,52.0,54.0,53.0,53.0,52.0,57.0,53.0,51.0
4,52.0,53.0,55.0,53.0,55.0,52.0,53.0,51.0,55.0,54.0,54.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,50.0,50.0,53.0,51.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,55.0,54.0,52.0,53.0,54.0,54.0,51.0,55.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,51.0,48.0,55.0,51.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,52.0,50.0,53.0,52.0,54.0,51.0,52.0,55.0,52.0,55.0,54.0,53.0,54.0,53.0,54.0,54.0,50.0,51.0,56.0,55.0,52.0,55.0,53.0,52.0,52.0,52.0,53.0,51.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,51.0,55.0,53.0,51.0,54.0,51.0,53.0
5,52.0,55.0,53.0,54.0,54.0,53.0,50.0,54.0,51.0,54.0,52.0,54.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,52.0,49.0,52.0,55.0,51.0,52.0,53.0,55.0,56.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,51.0,54.0,52.0,52.0,52.0,53.0,54.0,53.0,50.0,53.0,54.0,53.0,54.0,52.0,53.0,52.0,55.0,51.0,54.0,54.0,52.0,53.0,53.0,53.0,54.0,56.0,53.0,52.0,53.0,49.0,52.0,51.0,52.0,52.0,52.0,55.0,51.0,52.0,52.0,54.0,52.0,54.0,52.0,52.0,54.0,53.0,54.0,51.0,51.0,53.0,53.0,48.0,54.0,54.0
6,54.0,54.0,52.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0,55.0,52.0,52.0,53.0,54.0,51.0,52.0,54.0,54.0,50.0,54.0,49.0,50.0,54.0,55.0,53.0,53.0,55.0,53.0,54.0,53.0,54.0,52.0,54.0,51.0,54.0,52.0,50.0,53.0,52.0,53.0,53.0,50.0,52.0,51.0,52.0,55.0,55.0,55.0,52.0,53.0,54.0,54.0,52.0,53.0,54.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,52.0,51.0,52.0,54.0,54.0,53.0,52.0,52.0,51.0,54.0,54.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,55.0,52.0,50.0,53.0,52.0,53.0,54.0,52.0,54.0,52.0,51.0,50.0,51.0,53.0,51.0
7,52.0,53.0,55.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,51.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,55.0,51.0,54.0,52.0,54.0,53.0,49.0,53.0,53.0,53.0,50.0,55.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,54.0,53.0,50.0,53.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0,51.0,56.0,54.0,50.0,54.0,53.0,51.0,52.0,51.0,52.0,50.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,54.0,52.0,54.0
8,52.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,50.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,55.0,52.0,52.0,51.0,55.0,53.0,52.0,54.0,55.0,52.0,51.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,48.0,52.0,53.0,52.0,51.0,54.0,54.0,50.0,52.0,51.0,54.0,54.0,51.0,52.0,52.0,57.0,54.0,52.0,50.0,53.0,53.0,53.0,54.0,52.0,55.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,56.0,51.0,52.0,53.0,52.0,50.0,56.0,54.0,54.0,54.0,53.0,52.0,53.0,53.0,52.0,50.0,54.0,53.0,51.0
