,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616963340.7580283,1616963342.9171517,1616963345.076275,1616963347.2283983,1616963349.3805215,1616963351.5326445,1616963353.6847675,1616963355.8368907,1616963358.0410166,1616963360.1931398,1616963362.346263,1616963364.497386,1616963366.647509,1616963368.798632,1616963370.9507551,1616963373.102878,1616963375.2560012,1616963377.4071245,1616963379.5612476,1616963381.7133706,1616963383.8654938,1616963386.017617,1616963388.1687398,1616963390.3218632,1616963392.4749863,1616963394.6251092,1616963396.7792325,1616963398.9303555,1616963401.0834785,1616963403.2356017,1616963405.388725,1616963407.6098518,1616963409.760975,1616963411.912098,1616963414.063221,1616963416.2163444,1616963418.4274707,1616963420.5795937,1616963422.733717,1616963424.88584,1616963427.0389633,1616963429.1920862,1616963431.3642106,1616963433.5193338,1616963435.672457,1616963437.8325806,1616963439.9847035,1616963442.1348264,1616963444.2869496,1616963446.4390728,1616963448.592196,1616963450.7453191,1616963452.8974423,1616963455.049565,1616963457.2016883,1616963459.3528116,1616963461.5059345,1616963463.6630578,1616963465.813181,1616963467.966304,1616963470.119427,1616963472.2735505,1616963474.4256735,1616963476.584797,1616963478.787923,1616963480.9410462,1616963483.0931695,1616963485.2452922,1616963487.3984156,1616963489.5485387,1616963491.7016616,1616963493.8537848,1616963496.005908,1616963498.1560307,1616963500.309154,1616963502.4622772,1616963504.6154,1616963506.7665234,1616963508.9166465,1616963511.0727696,1616963513.228893,1616963515.381016,1616963517.5341392,1616963519.685262,1616963521.8373852,1616963523.9895084,1616963526.1426318,1616963528.3047552,1616963530.4568784,1616963532.6100013,1616963534.7621245,1616963536.9662507,1616963539.1193738,1616963541.272497,1616963543.4256203,1616963545.5787432,1616963547.7368667,1616963549.8889897,1616963552.040113,1616963554.1932359
0,52.0,53.0,52.0,51.0,53.0,52.0,54.0,50.0,54.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,55.0,55.0,51.0,53.0,54.0,50.0,49.0,50.0,53.0,51.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,52.0,55.0,54.0,51.0,51.0,54.0,53.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,50.0,53.0,51.0,51.0,51.0,53.0,49.0,52.0,52.0,54.0,53.0,51.0,53.0,52.0,51.0,53.0,53.0,52.0,52.0,51.0,54.0,53.0,53.0,50.0,53.0,51.0,51.0,51.0,51.0,55.0,53.0,51.0,53.0,49.0,52.0,53.0,52.0,51.0,51.0,52.0,53.0,54.0,51.0,52.0,51.0,52.0,54.0,55.0,53.0,52.0
1,53.0,51.0,53.0,51.0,49.0,54.0,51.0,54.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,54.0,51.0,50.0,53.0,53.0,51.0,52.0,51.0,53.0,51.0,52.0,52.0,54.0,53.0,55.0,53.0,54.0,54.0,51.0,51.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,54.0,55.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,53.0,53.0,55.0,52.0,54.0,52.0,52.0,50.0,51.0,52.0,52.0,53.0,51.0,53.0,53.0,49.0,52.0,52.0,52.0,54.0,50.0,52.0,53.0,51.0,53.0,51.0,55.0,53.0,54.0,54.0,52.0,49.0,51.0,53.0,54.0,54.0,54.0,51.0,53.0
2,52.0,53.0,54.0,50.0,53.0,54.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,52.0,52.0,54.0,51.0,55.0,53.0,53.0,52.0,54.0,55.0,54.0,52.0,51.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,51.0,55.0,53.0,53.0,53.0,54.0,55.0,53.0,54.0,52.0,53.0,51.0,55.0,52.0,51.0,53.0,52.0,56.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,53.0,52.0,51.0,52.0,50.0,52.0,53.0,52.0,53.0,53.0,54.0,54.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,55.0,50.0,53.0
3,52.0,51.0,51.0,49.0,52.0,52.0,53.0,54.0,53.0,55.0,54.0,52.0,52.0,52.0,51.0,51.0,54.0,54.0,53.0,54.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,55.0,53.0,52.0,53.0,51.0,52.0,50.0,53.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,51.0,52.0,52.0,53.0,54.0,54.0,52.0,53.0,53.0,52.0,53.0,51.0,50.0,54.0,52.0,53.0,54.0,54.0,52.0,52.0,54.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,52.0,50.0,49.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,50.0,54.0,54.0,53.0,49.0,50.0,52.0,53.0,53.0,53.0,50.0,55.0,55.0,53.0,53.0,52.0,53.0
4,55.0,51.0,50.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,54.0,52.0,54.0,54.0,54.0,54.0,54.0,51.0,54.0,55.0,52.0,55.0,54.0,53.0,53.0,53.0,52.0,51.0,54.0,53.0,53.0,53.0,55.0,55.0,53.0,51.0,54.0,50.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,50.0,52.0,49.0,52.0,54.0,53.0,54.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,53.0,50.0,50.0,52.0,54.0,54.0,52.0,53.0,52.0,52.0,51.0,52.0,51.0,52.0,51.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,54.0
5,51.0,53.0,53.0,50.0,53.0,54.0,53.0,50.0,52.0,53.0,52.0,51.0,52.0,52.0,50.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,54.0,51.0,53.0,52.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,53.0,55.0,54.0,54.0,53.0,52.0,52.0,54.0,52.0,52.0,51.0,54.0,53.0,53.0,53.0,55.0,53.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,50.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,51.0,53.0,54.0,52.0,54.0
6,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0,51.0,52.0,50.0,52.0,51.0,52.0,51.0,50.0,53.0,52.0,51.0,53.0,54.0,55.0,51.0,53.0,53.0,55.0,53.0,54.0,49.0,52.0,54.0,52.0,54.0,53.0,52.0,54.0,50.0,53.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,55.0,52.0,52.0,53.0,54.0,55.0,52.0,52.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,52.0,56.0,52.0,51.0,53.0,52.0,50.0,51.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,50.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0
7,51.0,53.0,52.0,51.0,55.0,52.0,54.0,51.0,54.0,52.0,53.0,55.0,54.0,52.0,54.0,52.0,53.0,54.0,53.0,55.0,52.0,52.0,51.0,52.0,53.0,50.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,51.0,51.0,53.0,52.0,54.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,51.0,54.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,54.0,54.0,53.0,50.0,51.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0,52.0,54.0,52.0,55.0,54.0,50.0,53.0,52.0,53.0,54.0,51.0,53.0,54.0
8,54.0,52.0,51.0,52.0,52.0,51.0,53.0,54.0,53.0,51.0,53.0,53.0,52.0,55.0,53.0,50.0,52.0,53.0,52.0,53.0,55.0,53.0,55.0,52.0,54.0,52.0,50.0,51.0,51.0,54.0,53.0,53.0,52.0,53.0,54.0,50.0,52.0,54.0,53.0,53.0,53.0,51.0,54.0,52.0,52.0,50.0,54.0,52.0,54.0,52.0,51.0,53.0,50.0,53.0,54.0,51.0,50.0,54.0,51.0,52.0,52.0,49.0,52.0,52.0,54.0,50.0,54.0,53.0,54.0,54.0,51.0,52.0,53.0,54.0,51.0,54.0,53.0,53.0,55.0,54.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,55.0,52.0,51.0,55.0,53.0,54.0,51.0,54.0,51.0
