,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1616962683.4694333,1616962685.6305568,1616962687.7846801,1616962689.9348032,1616962692.0889266,1616962694.2420495,1616962696.3941727,1616962698.5982988,1616962700.750422,1616962702.902545,1616962705.051668,1616962707.204791,1616962709.3569143,1616962711.5100372,1616962713.6631603,1616962715.8142836,1616962717.9664066,1616962720.1195297,1616962722.2706528,1616962724.4207757,1616962726.5728989,1616962728.728022,1616962730.881145,1616962733.044269,1616962735.1973922,1616962737.348515,1616962739.5016384,1616962741.6547616,1616962743.8068845,1616962745.9600077,1616962748.1121309,1616962750.2652538,1616962752.4263775,1616962754.579501,1616962756.7326238,1616962758.9357498,1616962761.089873,1616962763.2419963,1616962765.3961194,1616962767.5482423,1616962769.7013655,1616962771.8544888,1616962774.007612,1616962776.159735,1616962778.3138583,1616962780.4649813,1616962782.6181042,1616962784.7802281,1616962786.9343514,1616962789.0864744,1616962791.2385974,1616962793.3887203,1616962795.5418437,1616962797.6949668,1616962799.8460898,1616962801.9982128,1616962804.151336,1616962806.3034592,1616962808.4555821,1616962810.6077054,1616962812.7598286,1616962814.9129515,1616962817.1230779,1616962819.2742012,1616962821.4543257,1616962823.606449,1616962825.759572,1616962827.911695,1616962830.1348221,1616962832.2919455,1616962834.4440687,1616962836.5961916,1616962838.7483149,1616962840.901438,1616962843.0545614,1616962845.2076843,1616962847.3598075,1616962849.5119307,1616962851.6660535,1616962853.8181767,1616962855.9723,1616962858.1624253,1616962860.3155484,1616962862.4686716,1616962864.6227949,1616962866.7749178,1616962868.927041,1616962871.0801642,1616962873.2322872,1616962875.3834102,1616962877.5865362,1616962879.7366593,1616962881.8897822,1616962884.0429056,1616962886.1960287,1616962888.3461516,1616962890.499275,1616962892.653398,1616962894.803521,1616962896.9546442
0,53.0,53.0,52.0,52.0,54.0,52.0,54.0,52.0,54.0,52.0,54.0,53.0,52.0,54.0,53.0,50.0,52.0,52.0,53.0,53.0,51.0,55.0,54.0,50.0,53.0,53.0,53.0,52.0,53.0,54.0,50.0,52.0,52.0,52.0,51.0,54.0,55.0,51.0,53.0,55.0,52.0,50.0,51.0,54.0,54.0,54.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,50.0,53.0,55.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,51.0,53.0,54.0,52.0,53.0,55.0,51.0,52.0,54.0,51.0,50.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0
1,54.0,53.0,53.0,54.0,51.0,54.0,53.0,54.0,54.0,52.0,56.0,53.0,52.0,53.0,54.0,55.0,54.0,54.0,51.0,52.0,51.0,54.0,51.0,57.0,52.0,53.0,53.0,51.0,53.0,54.0,55.0,52.0,53.0,54.0,53.0,51.0,53.0,52.0,53.0,53.0,54.0,50.0,50.0,54.0,53.0,54.0,52.0,51.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,50.0,53.0,51.0,54.0,53.0,51.0,52.0,52.0,50.0,52.0,54.0,53.0,54.0,52.0,51.0,54.0,53.0,51.0,49.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0,54.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,49.0,52.0,53.0,53.0,51.0,52.0
2,52.0,52.0,55.0,55.0,51.0,50.0,53.0,54.0,51.0,53.0,54.0,53.0,52.0,54.0,53.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,51.0,52.0,53.0,55.0,52.0,54.0,53.0,55.0,53.0,55.0,52.0,52.0,51.0,54.0,53.0,50.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,49.0,51.0,53.0,53.0,53.0,52.0,52.0,55.0,52.0,56.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,55.0,52.0,53.0,52.0,54.0,53.0,51.0,53.0,52.0,55.0,53.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,51.0,55.0,50.0,54.0,54.0,52.0,50.0
3,50.0,53.0,54.0,52.0,52.0,52.0,52.0,51.0,55.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,55.0,52.0,53.0,53.0,54.0,50.0,54.0,51.0,49.0,53.0,55.0,53.0,52.0,53.0,49.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,51.0,52.0,51.0,54.0,54.0,54.0,52.0,52.0,51.0,52.0,54.0,51.0,51.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,53.0,54.0,54.0,52.0,52.0,54.0,52.0,51.0,53.0,50.0,56.0,51.0,54.0,52.0,54.0,50.0
4,52.0,51.0,50.0,53.0,53.0,52.0,54.0,54.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0,50.0,54.0,54.0,51.0,54.0,51.0,53.0,53.0,54.0,54.0,53.0,53.0,51.0,55.0,52.0,51.0,52.0,50.0,54.0,53.0,52.0,52.0,52.0,54.0,55.0,51.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,54.0,51.0,55.0,51.0,52.0,54.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0,53.0,55.0,55.0,53.0,52.0,51.0,53.0,52.0,53.0,55.0,56.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,53.0,55.0,52.0,53.0,51.0,52.0,51.0,54.0,53.0,52.0,50.0,50.0
5,53.0,53.0,53.0,55.0,53.0,53.0,53.0,52.0,52.0,50.0,53.0,54.0,50.0,55.0,52.0,56.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,54.0,51.0,53.0,50.0,51.0,52.0,53.0,54.0,55.0,52.0,52.0,53.0,54.0,50.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0,52.0,51.0,53.0,53.0,51.0,54.0,53.0,51.0,54.0,53.0,53.0,54.0,54.0,53.0,52.0,54.0,54.0,55.0,53.0,52.0,52.0,53.0,55.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,52.0,52.0,51.0,54.0,54.0,52.0,52.0,52.0,54.0,50.0
6,55.0,53.0,54.0,51.0,50.0,52.0,53.0,55.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,56.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,54.0,51.0,52.0,50.0,53.0,54.0,54.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,52.0,53.0,53.0,55.0,54.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,55.0,51.0,51.0,52.0,54.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,53.0,54.0,53.0,51.0,53.0,54.0,53.0,55.0,52.0,53.0,55.0,54.0,53.0
7,53.0,53.0,54.0,53.0,54.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,50.0,56.0,52.0,51.0,51.0,54.0,55.0,52.0,52.0,52.0,54.0,51.0,51.0,55.0,53.0,53.0,53.0,53.0,54.0,55.0,52.0,52.0,54.0,54.0,52.0,49.0,52.0,52.0,52.0,54.0,54.0,53.0,54.0,53.0,51.0,54.0,52.0,55.0,55.0,53.0,51.0,54.0,52.0,53.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,55.0,53.0,52.0,51.0,53.0,51.0,55.0,52.0,53.0,54.0,52.0,50.0,51.0,54.0,55.0,56.0,54.0,50.0,52.0,54.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,53.0,50.0,54.0,53.0,54.0,51.0,53.0,52.0
8,52.0,52.0,55.0,52.0,54.0,53.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,55.0,52.0,53.0,54.0,51.0,51.0,53.0,53.0,52.0,52.0,51.0,54.0,50.0,53.0,53.0,51.0,53.0,52.0,52.0,54.0,53.0,55.0,51.0,54.0,55.0,53.0,54.0,52.0,54.0,55.0,53.0,52.0,51.0,52.0,52.0,55.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,55.0,51.0,54.0,53.0,54.0,54.0,52.0,54.0,54.0,52.0,54.0,53.0,55.0,49.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0,51.0,54.0,52.0,53.0,51.0,55.0,52.0,54.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0
