,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1617519300.2963052,1617519580.4813309,1617519586.9387002,1617519671.0025084,1617519729.233839,1617519843.4263706,1617520031.0110996,1617520037.4664688,1617520048.2290845,1617520095.6427963,1617520214.2315793,1617520278.866276,1617520283.1705225,1617520334.9284828,1617520382.402198,1617520712.1290572,1617520787.4993682,1617520811.2877288,1617520856.5573182,1617520925.5832663,1617521057.0637865,1617521304.8869612,1617521388.8727648,1617521410.4569995,1617521662.5814202,1617522126.1329339,1617522218.816235,1617522376.2392392,1617522438.727813,1617522479.6821558,1617522548.676102,1617522555.1334713,1617522613.3768024,1617523050.926829,1617523072.4580605,1617523139.340886,1617523902.3115253,1617524158.8671994,1617524163.170446,1617524290.3577204,1617524549.0165148,1617525230.1814754,1617525338.0056424,1617525452.2101746,1617525469.4261591,1617525572.9080782,1617525904.7940607,1617525924.167169,1617525962.9923897,1617526032.0093372,1617526243.209417,1617526448.0361326,1617526784.2503629,1617526823.0425818,1617527258.407483,1617527413.6913648,1617527646.5746849,1617527750.110607,1617527862.179017,1617527898.8401139,1617528099.3535826,1617528170.573656,1617528192.1558905,1617528246.0229714,1617528278.3288193,1617528289.0864346,1617528297.7589307,1617528299.9120538,1617528401.1998472,1617528862.3842254,1617529006.7894847,1617529045.5797036,1617529064.9838133,1617529358.090578,1617529396.8767967,1617529485.3368564,1617529489.6471028,1617529825.843332,1617529862.5554318,1617529933.699501,1617529976.7509634,1617530235.4847622,1617530379.8830214,1617530418.688241,1617530754.8874702,1617530759.2447195,1617530785.074197,1617530841.1034014,1617530916.5237153,1617531039.3827426,1617531106.1525614,1617531205.3392348,1617531272.1200542,1617531479.0568907,1617531515.6379826,1617531621.294026,1617531851.9422183,1617531923.0572858,1617532114.8812575,1617532185.959323
0,53.0,54.0,53.0,51.0,52.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,56.0,53.0,53.0,53.0,52.0,55.0,54.0,54.0,54.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,55.0,55.0,52.0,53.0,51.0,56.0,55.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,54.0,54.0,52.0,55.0,54.0,52.0,54.0,53.0,52.0,55.0,53.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,49.0,54.0,53.0,51.0,53.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0
1,53.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,50.0,52.0,51.0,52.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,55.0,55.0,52.0,50.0,52.0,51.0,56.0,53.0,51.0,54.0,51.0,53.0,52.0,50.0,51.0,51.0,52.0,54.0,51.0,51.0,53.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,50.0,53.0,52.0,53.0,52.0,52.0,54.0,51.0,52.0,54.0,53.0,54.0,52.0,50.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,50.0,51.0,51.0,53.0,51.0,52.0,53.0,53.0,54.0,52.0,54.0,51.0,53.0,53.0,50.0,53.0
2,52.0,54.0,52.0,52.0,51.0,54.0,53.0,52.0,53.0,51.0,53.0,52.0,54.0,51.0,53.0,54.0,53.0,49.0,54.0,55.0,53.0,53.0,51.0,51.0,52.0,55.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,49.0,53.0,51.0,52.0,53.0,54.0,54.0,51.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,49.0,51.0,51.0,54.0,51.0,51.0,49.0,53.0,53.0,53.0,53.0,53.0,52.0,49.0,52.0,54.0,52.0,53.0,50.0,53.0,51.0,52.0,49.0,53.0,52.0,53.0,55.0,54.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,51.0,54.0,54.0,53.0,53.0,52.0,54.0
3,53.0,56.0,53.0,51.0,51.0,52.0,52.0,53.0,54.0,52.0,54.0,55.0,54.0,54.0,53.0,52.0,56.0,52.0,52.0,51.0,50.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,51.0,54.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0,54.0,52.0,53.0,54.0,50.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,51.0,50.0,50.0,53.0,53.0,54.0,51.0,51.0,53.0,52.0,51.0,52.0,52.0,52.0,49.0,54.0,50.0,52.0,50.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0,54.0,53.0,56.0,51.0
4,53.0,53.0,54.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,52.0,55.0,54.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,50.0,52.0,51.0,54.0,51.0,54.0,50.0,51.0,53.0,52.0,52.0,51.0,54.0,54.0,51.0,52.0,53.0,51.0,52.0,54.0,55.0,51.0,50.0,53.0,54.0,54.0,56.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,50.0,51.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,56.0,51.0,52.0,52.0,54.0,53.0
5,53.0,53.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,51.0,53.0,51.0,52.0,52.0,54.0,52.0,55.0,52.0,54.0,53.0,51.0,54.0,54.0,51.0,54.0,52.0,54.0,51.0,52.0,54.0,52.0,52.0,55.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,54.0,53.0,52.0,51.0,51.0,52.0,48.0,51.0,52.0,52.0,52.0,52.0,49.0,51.0,54.0,51.0,55.0,53.0,54.0,54.0,51.0,52.0,52.0,55.0,51.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,51.0,51.0,54.0,50.0,52.0,53.0,52.0,53.0,48.0,54.0
6,53.0,52.0,51.0,50.0,54.0,54.0,54.0,53.0,54.0,51.0,54.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,51.0,51.0,54.0,51.0,53.0,52.0,55.0,54.0,53.0,51.0,52.0,53.0,51.0,49.0,54.0,52.0,51.0,50.0,52.0,53.0,54.0,50.0,52.0,51.0,54.0,51.0,52.0,51.0,53.0,54.0,51.0,50.0,51.0,53.0,54.0,51.0,51.0,53.0,54.0,53.0,52.0,54.0,52.0,53.0,51.0,51.0,54.0,51.0,48.0,52.0,51.0,51.0,55.0,55.0,51.0,52.0,50.0,50.0,53.0,55.0,51.0,53.0,54.0,51.0,53.0,53.0,50.0,53.0,53.0,54.0,54.0,51.0,52.0,52.0,55.0,53.0,54.0
7,55.0,52.0,54.0,53.0,54.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,51.0,51.0,53.0,51.0,53.0,53.0,51.0,51.0,53.0,53.0,54.0,54.0,53.0,53.0,51.0,53.0,51.0,51.0,50.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,53.0,51.0,54.0,56.0,50.0,51.0,52.0,51.0,52.0,54.0,54.0,53.0,53.0,50.0,53.0,51.0,52.0,54.0,53.0,52.0,54.0,51.0,51.0,51.0,52.0,51.0,52.0,50.0,54.0,55.0,54.0,51.0,52.0,52.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,54.0,52.0,51.0,55.0,52.0,54.0,52.0
8,51.0,54.0,51.0,52.0,53.0,54.0,54.0,54.0,54.0,53.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,50.0,51.0,54.0,52.0,51.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,54.0,54.0,55.0,53.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,54.0,51.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0,53.0,54.0,49.0,53.0,57.0,53.0,54.0,51.0,51.0,51.0,53.0,49.0,50.0,54.0,53.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0,53.0,51.0,51.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0
