,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1617699760.7140508,1617699771.4756663,1617699831.8301184,1617699857.7135987,1617699915.8799257,1617700055.9579377,1617700142.122866,1617700159.3928537,1617700450.60251,1617700452.753633,1617700515.2272065,1617700599.2160103,1617701099.365617,1617701239.4096272,1617701429.122478,1617701532.6283984,1617701595.1109722,1617701614.48108,1617701907.7048514,1617702239.5958347,1617702261.1690686,1617702351.6962464,1617702409.8795743,1617702502.6218789,1617702513.3824942,1617702528.4543564,1617702563.0103328,1617702573.7779486,1617702780.6537814,1617702866.8537116,1617703037.1284509,1617703157.7773516,1617703159.9294748,1617703246.1514063,1617703405.6575296,1617703422.9635196,1617703491.8894618,1617703685.8845575,1617703705.316669,1617703808.745585,1617704011.3051708,1617704121.2644598,1617704125.5807068,1617704338.9369102,1617704621.2460573,1617704716.1344845,1617704761.3470705,1617704832.4891398,1617705142.952897,1617705384.3607051,1617705429.6772969,1617705658.2043679,1617705722.830064,1617705852.2094643,1617705865.1222029,1617706216.4873,1617706367.2789245,1617706546.1891577,1617706709.9915266,1617707033.1850123,1617707285.3124332,1617707442.7574384,1617707546.3523638,1617707589.4578292,1617707639.001663,1617707690.7496228,1617707807.174282,1617707837.3560083,1617707850.275747,1617707921.3498125,1617707955.908789,1617708055.005457,1617708080.8869374,1617708402.174314,1617708662.9872315,1617708846.2617142,1617708848.4218378,1617708891.5293033,1617709027.3270707,1617709076.9029062,1617709132.9071093,1617709150.1860979,1617709210.511548,1617709247.187646,1617709292.438234,1617709497.1899455,1617709510.1536868,1617709525.2185485,1617709574.7813833,1617709697.6724122,1617709831.3940606,1617710051.2516358,1617710064.1733747,1617710217.3371353,1617710663.5186555,1617710909.2507105,1617710973.9444108,1617711019.1919987,1617711142.033025,1617711364.025722
0,53.0,52.0,52.0,52.0,54.0,53.0,51.0,54.0,53.0,53.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,53.0,51.0,55.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,56.0,53.0,53.0,53.0,50.0,55.0,54.0,54.0,54.0,53.0,51.0,51.0,52.0,54.0,52.0,53.0,53.0,55.0,51.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,51.0,52.0,51.0,53.0,54.0,51.0,54.0,52.0,54.0,52.0,52.0,54.0,51.0,53.0,52.0,53.0,54.0,51.0,52.0,53.0,52.0,54.0,51.0,55.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0
1,55.0,50.0,51.0,54.0,53.0,52.0,50.0,51.0,50.0,53.0,54.0,50.0,53.0,53.0,51.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,52.0,54.0,54.0,53.0,51.0,49.0,52.0,52.0,54.0,53.0,55.0,54.0,52.0,53.0,51.0,54.0,53.0,53.0,51.0,54.0,52.0,53.0,55.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,52.0,50.0,52.0,51.0,52.0,53.0,52.0,50.0,54.0,53.0,52.0,54.0,51.0,56.0,52.0,55.0,52.0,52.0,54.0,52.0,54.0,52.0,54.0,52.0,56.0,53.0,52.0,55.0,51.0,51.0,51.0
2,50.0,52.0,55.0,54.0,54.0,52.0,50.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,50.0,51.0,51.0,52.0,53.0,54.0,51.0,53.0,51.0,51.0,54.0,53.0,54.0,52.0,51.0,53.0,55.0,53.0,52.0,53.0,53.0,54.0,52.0,54.0,53.0,51.0,53.0,50.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,50.0,54.0,54.0,52.0,51.0,54.0,52.0,52.0,51.0,54.0,53.0,54.0,54.0,51.0,51.0,53.0,53.0,50.0,51.0,50.0,52.0,55.0,51.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,51.0,52.0,53.0,50.0,53.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,50.0
3,52.0,52.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,50.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,54.0,52.0,54.0,55.0,55.0,54.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,49.0,52.0,51.0,50.0,51.0,51.0,52.0,51.0,50.0,51.0,52.0,52.0,53.0,51.0,51.0,51.0,50.0,55.0,51.0,52.0,53.0,51.0,54.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0,54.0,53.0,54.0,54.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,49.0,51.0,56.0,50.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,51.0
4,53.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,51.0,50.0,53.0,52.0,54.0,52.0,50.0,54.0,51.0,51.0,51.0,52.0,52.0,53.0,52.0,51.0,51.0,53.0,51.0,54.0,53.0,51.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,54.0,53.0,54.0,51.0,54.0,53.0,54.0,53.0,54.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0,52.0,51.0,55.0,54.0,53.0,51.0,53.0,52.0,54.0,54.0,52.0,53.0,52.0,54.0,52.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,54.0,54.0,52.0,55.0,51.0,52.0,52.0,54.0,51.0,53.0,54.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0
5,53.0,51.0,53.0,51.0,55.0,54.0,51.0,52.0,51.0,50.0,53.0,52.0,52.0,51.0,51.0,50.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,50.0,53.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,54.0,52.0,55.0,53.0,55.0,55.0,53.0,51.0,54.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,51.0,53.0,52.0,54.0,51.0,52.0,51.0,54.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,54.0,51.0,53.0,50.0,54.0,53.0,52.0,53.0,51.0,51.0,52.0,51.0,50.0,52.0,52.0,50.0,53.0
6,53.0,53.0,53.0,53.0,54.0,53.0,49.0,52.0,51.0,51.0,51.0,53.0,52.0,51.0,51.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,55.0,54.0,54.0,52.0,50.0,54.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,51.0,51.0,52.0,51.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,54.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,50.0,54.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,51.0,53.0,55.0,52.0,51.0,52.0,52.0,52.0,55.0,54.0
7,52.0,52.0,53.0,51.0,53.0,53.0,49.0,53.0,52.0,53.0,52.0,55.0,50.0,54.0,55.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,51.0,53.0,55.0,51.0,53.0,54.0,54.0,54.0,51.0,53.0,52.0,53.0,53.0,54.0,51.0,52.0,55.0,53.0,53.0,51.0,55.0,53.0,55.0,53.0,54.0,52.0,53.0,54.0,51.0,52.0,52.0,53.0,52.0,52.0,55.0,54.0,52.0,53.0,52.0,51.0,51.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,51.0,51.0,53.0,54.0,51.0,53.0,53.0,51.0,53.0,53.0,53.0,54.0,51.0,52.0,51.0,53.0
8,54.0,51.0,49.0,54.0,53.0,52.0,52.0,51.0,51.0,54.0,54.0,52.0,54.0,52.0,52.0,53.0,54.0,55.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,52.0,57.0,53.0,51.0,53.0,52.0,51.0,52.0,51.0,54.0,52.0,53.0,53.0,51.0,51.0,53.0,51.0,52.0,52.0,51.0,51.0,50.0,54.0,54.0,55.0,51.0,54.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,56.0,52.0,53.0,52.0,53.0,50.0,52.0,50.0,54.0,53.0,52.0,51.0,53.0
