,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1617544134.735754,1617544231.7133007,1617544322.4464903,1617544419.386035,1617544606.9627638,1617544768.6820135,1617544936.742626,1617545382.941147,1617545428.183735,1617545585.4877322,1617545611.3722126,1617545691.1527758,1617545706.2876415,1617545768.7742155,1617545831.3167927,1617545971.3738036,1617546033.9073803,1617546383.0893521,1617546406.7647066,1617546490.8995187,1617546680.527365,1617546686.982734,1617547023.2469673,1617547217.2510638,1617547424.1989005,1617547624.7173693,1617547680.797577,1617547799.3693588,1617548073.0820146,1617548239.0515072,1617548277.8017237,1617548355.403162,1617548450.2465868,1617548454.562834,1617548650.7350543,1617548849.0994003,1617548883.5793724,1617548963.2849312,1617549101.315826,1617549155.1699061,1617549159.4781528,1617549196.132249,1617549258.6548252,1617549402.9990811,1617549437.4800534,1617549480.6495228,1617549500.0196307,1617549543.2081008,1617549584.1074402,1617549607.8377974,1617549683.23711,1617549799.6667695,1617549810.4243848,1617549950.5003965,1617550269.5516453,1617550323.4947305,1617550325.6468537,1617550336.472473,1617550474.3993618,1617550640.3908563,1617550752.52927,1617551017.7084374,1617551093.0917492,1617551179.281679,1617551433.68823,1617551446.602969,1617551653.5168035,1617551836.7642846,1617551899.3148623,1617552007.1180284,1617552468.4604158,1617552481.4301577,1617552718.690728,1617552813.5311527,1617552856.653619,1617552906.1964526,1617553070.0528247,1617553136.8886478,1617553376.212336,1617553406.4000628,1617553440.898036,1617553611.1467736,1617553815.9494877,1617553861.2140768,1617553889.2056775,1617554167.2225792,1617554384.8470266,1617554643.4938204,1617554768.5289721,1617554833.1696694,1617554994.8699179,1617555009.995783,1617555057.375493,1617555096.234716,1617555421.6313274,1617555441.0714393,1617555488.4801507,1617555587.6108208,1617555887.192956,1617555986.4046304
0,52.0,55.0,51.0,53.0,53.0,51.0,50.0,52.0,53.0,50.0,52.0,52.0,52.0,51.0,53.0,51.0,53.0,50.0,52.0,54.0,54.0,54.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,51.0,51.0,53.0,52.0,55.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,54.0,54.0,51.0,51.0,54.0,51.0,54.0,53.0,52.0,53.0,53.0,55.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,51.0,54.0,53.0,52.0,53.0,50.0,51.0,53.0,55.0,52.0,52.0,54.0,51.0,53.0,51.0,52.0,53.0,53.0,54.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0
1,53.0,54.0,52.0,54.0,52.0,51.0,51.0,52.0,52.0,51.0,51.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,50.0,55.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,50.0,52.0,54.0,52.0,52.0,50.0,51.0,53.0,53.0,56.0,51.0,55.0,54.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,49.0,51.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,50.0,51.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,53.0,54.0,52.0,55.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,51.0,55.0,50.0,52.0
2,53.0,53.0,52.0,54.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,49.0,52.0,53.0,53.0,54.0,53.0,53.0,52.0,56.0,52.0,52.0,52.0,51.0,52.0,52.0,55.0,53.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,50.0,55.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,49.0,52.0,51.0,54.0,52.0,54.0,52.0,52.0,53.0,51.0,54.0,52.0,51.0,53.0,55.0,51.0,56.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,55.0,53.0,52.0,52.0,51.0,52.0
3,50.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,54.0,51.0,52.0,52.0,53.0,53.0,49.0,51.0,54.0,51.0,52.0,52.0,52.0,54.0,53.0,51.0,52.0,54.0,51.0,53.0,53.0,52.0,51.0,51.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,51.0,51.0,54.0,51.0,51.0,52.0,54.0,52.0,52.0,52.0,55.0,51.0,54.0,54.0,53.0,53.0,53.0,50.0,52.0,54.0,52.0,51.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,51.0,51.0,52.0,53.0,53.0,51.0,52.0,54.0,54.0,50.0,53.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0
4,51.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,50.0,50.0,51.0,52.0,51.0,54.0,50.0,53.0,54.0,54.0,53.0,53.0,53.0,55.0,54.0,50.0,52.0,53.0,53.0,51.0,52.0,54.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,51.0,53.0,54.0,53.0,54.0,53.0,54.0,53.0,52.0,51.0,54.0,52.0,52.0,55.0,53.0,52.0,54.0,52.0,55.0,52.0,54.0,52.0,52.0,54.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,54.0,51.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0,52.0,52.0,54.0,53.0,53.0,54.0,53.0,53.0,51.0
5,52.0,51.0,52.0,55.0,50.0,52.0,52.0,52.0,54.0,54.0,53.0,51.0,51.0,52.0,51.0,54.0,53.0,52.0,54.0,55.0,51.0,53.0,52.0,55.0,52.0,53.0,51.0,52.0,53.0,54.0,52.0,51.0,51.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,50.0,51.0,54.0,54.0,51.0,54.0,50.0,52.0,51.0,52.0,51.0,54.0,52.0,51.0,53.0,53.0,53.0,50.0,52.0,54.0,51.0,53.0,52.0,55.0,52.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0,50.0,53.0,49.0,54.0,51.0,52.0,51.0,53.0,51.0,53.0,52.0,51.0,52.0,50.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,52.0,51.0
6,52.0,54.0,53.0,52.0,53.0,54.0,51.0,53.0,54.0,52.0,51.0,53.0,52.0,54.0,52.0,54.0,52.0,50.0,53.0,52.0,52.0,52.0,50.0,54.0,51.0,55.0,50.0,52.0,54.0,54.0,51.0,50.0,51.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,55.0,51.0,52.0,53.0,50.0,52.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,50.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,50.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,51.0,52.0,54.0,51.0,53.0,51.0
7,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,54.0,50.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,51.0,53.0,53.0,49.0,53.0,53.0,51.0,55.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,54.0,54.0,53.0,52.0,53.0,53.0,54.0,51.0,53.0,52.0,54.0,53.0,54.0,52.0,53.0,53.0,50.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,51.0,53.0,50.0,51.0,54.0,55.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,54.0,51.0,51.0,52.0,51.0,55.0,51.0,52.0,54.0,53.0,51.0,54.0,53.0,52.0,53.0,54.0,53.0,52.0
8,53.0,53.0,52.0,55.0,52.0,51.0,52.0,52.0,54.0,52.0,51.0,52.0,51.0,52.0,51.0,54.0,54.0,51.0,53.0,55.0,53.0,52.0,54.0,51.0,52.0,53.0,54.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,50.0,50.0,56.0,55.0,53.0,53.0,53.0,52.0,50.0,55.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,50.0,52.0,51.0,50.0,53.0,50.0,50.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,50.0,52.0,52.0,54.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0
