,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1617737062.259577,1617737135.518767,1617737318.811251,1617737420.1490474,1617737508.5071008,1617737521.4218397,1617737583.899413,1617737605.4796474,1617738028.0208154,1617738127.1744869,1617738159.5153365,1617738344.9859447,1617738409.6286423,1617738538.879035,1617738554.0769043,1617738566.9906428,1617738599.2834897,1617738758.73761,1617738795.4557102,1617738799.7589562,1617738842.8274198,1617738857.9462845,1617738903.2198741,1617739049.8782623,1617739120.959328,1617739136.0361903,1617739205.0661385,1617739366.7823882,1617739644.993301,1617739879.8947365,1617739935.917941,1617740121.2705426,1617740308.7832675,1617740351.9237351,1617740412.2361848,1617740450.9854012,1617740548.1779602,1617740584.7590525,1617741024.5382066,1617741058.9831767,1617741110.690134,1617741134.4204912,1617741328.5055923,1617741565.5501504,1617742089.3601108,1617742358.8935273,1617742499.0005407,1617742548.5563753,1617742552.8656218,1617742975.431791,1617743076.711584,1617743150.0737803,1617743305.4056644,1617743387.427356,1617743486.7890391,1617743620.7146993,1617743635.8415644,1617743974.9169586,1617744050.4832807,1617744061.260897,1617744145.6137216,1617744257.9711483,1617744466.9871032,1617744794.5738401,1617744859.346545,1617745111.5469701,1617745889.7974832,1617745896.2638533,1617745991.0772762,1617746003.991015,1617746064.333466,1617746118.266551,1617746146.2481515,1617746284.1270378,1617746357.4912338,1617746489.0077562,1617746495.4641254,1617746618.3191524,1617747111.9693875,1617747243.4839098,1617747321.0843484,1617747379.2396746,1617747528.0191844,1617747594.7880034,1617747702.620171,1617747816.8157024,1617747982.7891955,1617748058.2705128,1617748071.193252,1617748293.2159512,1617748342.7877865,1617748467.7379332,1617748588.4358366,1617748778.1876898,1617748946.3663092,1617749028.2619932,1617749039.0336092,1617749284.794666,1617749291.3030381,1617749597.4075465
0,52.0,52.0,52.0,52.0,51.0,49.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,55.0,51.0,54.0,53.0,52.0,54.0,50.0,52.0,52.0,52.0,54.0,52.0,51.0,51.0,53.0,54.0,54.0,53.0,54.0,49.0,54.0,51.0,53.0,55.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,54.0,53.0,54.0,51.0,51.0,51.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,51.0
1,54.0,50.0,54.0,51.0,50.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0,52.0,54.0,54.0,52.0,54.0,51.0,52.0,53.0,55.0,54.0,53.0,52.0,53.0,52.0,55.0,51.0,55.0,54.0,52.0,53.0,52.0,54.0,55.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,54.0,53.0,51.0,52.0,53.0,50.0,51.0,50.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,54.0,51.0,53.0,53.0,53.0,52.0,56.0,51.0,52.0,53.0,52.0,53.0,54.0,53.0,55.0,50.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0
2,54.0,54.0,55.0,53.0,52.0,54.0,53.0,53.0,52.0,50.0,51.0,51.0,52.0,52.0,51.0,55.0,51.0,52.0,54.0,53.0,51.0,53.0,53.0,53.0,54.0,52.0,52.0,55.0,54.0,53.0,52.0,55.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0,54.0,51.0,53.0,51.0,52.0,54.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,55.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,52.0,54.0,52.0,50.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,55.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,54.0,52.0,53.0,52.0,50.0
3,53.0,53.0,54.0,54.0,52.0,55.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,51.0,49.0,52.0,53.0,52.0,54.0,54.0,52.0,51.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0,53.0,52.0,51.0,51.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,50.0,51.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,55.0,54.0,53.0,51.0,50.0,49.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,50.0,52.0,54.0,53.0,52.0,50.0,54.0,55.0,51.0,53.0,54.0,53.0,52.0,53.0,53.0,55.0,52.0,51.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,55.0,54.0,53.0,52.0,50.0
4,52.0,51.0,53.0,54.0,53.0,53.0,52.0,53.0,50.0,52.0,53.0,49.0,51.0,52.0,52.0,55.0,53.0,54.0,52.0,51.0,52.0,51.0,52.0,50.0,54.0,53.0,50.0,53.0,51.0,50.0,52.0,52.0,52.0,53.0,51.0,49.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0,51.0,51.0,53.0,54.0,51.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,54.0,51.0,54.0,53.0,54.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,51.0,54.0,52.0,54.0,53.0,51.0,53.0,52.0
5,53.0,52.0,55.0,51.0,53.0,52.0,51.0,53.0,51.0,54.0,52.0,49.0,50.0,53.0,51.0,55.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,54.0,54.0,53.0,54.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,52.0,53.0,51.0,54.0,52.0,56.0,53.0,53.0,54.0,52.0,53.0,55.0,55.0,52.0,52.0,51.0,52.0,55.0,54.0,51.0,53.0,52.0,52.0,53.0,53.0,50.0,55.0,53.0,52.0,51.0,53.0,54.0,51.0,54.0,54.0,53.0,51.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,50.0
6,53.0,52.0,52.0,52.0,53.0,54.0,54.0,52.0,51.0,53.0,51.0,56.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0,51.0,52.0,51.0,52.0,52.0,54.0,50.0,50.0,53.0,53.0,55.0,54.0,51.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0,55.0,51.0,52.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,55.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,51.0,52.0,53.0,52.0,54.0,51.0,54.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0,54.0,52.0,55.0,52.0,52.0,53.0,54.0,51.0,53.0,51.0
7,53.0,52.0,52.0,54.0,52.0,53.0,53.0,54.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,50.0,52.0,51.0,51.0,52.0,51.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,51.0,54.0,52.0,54.0,51.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,51.0,53.0,54.0,52.0,52.0,54.0,55.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0,52.0,53.0,54.0,54.0,55.0,53.0,53.0,53.0,52.0,55.0,53.0,51.0,53.0,53.0,52.0,54.0,53.0,50.0,53.0,53.0,53.0,54.0,52.0,54.0,53.0,54.0,53.0,53.0,55.0,54.0,51.0,54.0,53.0,51.0
8,53.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,50.0,51.0,53.0,54.0,56.0,52.0,53.0,52.0,55.0,54.0,54.0,52.0,49.0,51.0,54.0,54.0,54.0,53.0,53.0,53.0,55.0,52.0,55.0,53.0,52.0,51.0,54.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,51.0,53.0,54.0,54.0,52.0,50.0,53.0,52.0,53.0,53.0,52.0,55.0,55.0,52.0,52.0,53.0,51.0,53.0,52.0,51.0,54.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,54.0,54.0,53.0,53.0,52.0,54.0,51.0,50.0,54.0,54.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0
