,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99
time_epoch,1617688112.7848272,1617688244.2623472,1617688248.5695937,1617688388.7166095,1617688595.6434453,1617688778.8279226,1617688832.699004,1617688841.3094966,1617689160.284741,1617689276.7704034,1617689311.2563758,1617689416.93442,1617689537.601322,1617689546.2068143,1617689647.5366101,1617689684.1307032,1617689746.5922756,1617689776.777002,1617690173.2706804,1617690201.3032837,1617690209.9137762,1617690403.8858707,1617690584.9332259,1617690716.3997455,1617690785.351689,1617691283.3731744,1617691557.1678345,1617691565.7863276,1617691667.0621202,1617691712.3137085,1617691925.6199088,1617691957.9677591,1617692052.8391855,1617692679.9970567,1617692779.1317272,1617692824.3393126,1617693007.572793,1617693141.1874356,1617693242.5122309,1617693300.7505617,1617693326.6200416,1617693328.7751648,1617693354.5996418,1617693414.9090912,1617693483.9030378,1617693509.8555222,1617693565.8637257,1617693639.1159153,1617693667.1085165,1617693798.6430397,1617693848.2038743,1617693867.5709822,1617693897.724707,1617693966.7396543,1617693973.2500267,1617694003.3927505,1617694053.064592,1617694089.733689,1617694203.950222,1617694458.3087704,1617694484.1302474,1617694522.9294667,1617694816.3252478,1617695210.8198116,1617695335.8419626,1617695618.1961122,1617695652.7560887,1617695917.9742584,1617695928.735874,1617696040.8602872,1617696047.3196566,1617696066.6927648,1617696387.9171376,1617696676.664653,1617696696.0387611,1617696840.4240198,1617696866.3105004,1617696877.0771163,1617697032.365998,1617697081.8668294,1617697153.0288997,1617697176.779258,1617697262.9601874,1617697290.996791,1617697303.9115295,1617697409.569573,1617697997.993229,1617698051.9303138,1617698168.2759686,1617698204.8940628,1617698222.1220481,1617698431.289012,1617698472.2903569,1617698588.6960151,1617698590.8491383,1617698605.9139998,1617698976.603202,1617699220.166133,1617699315.065561,1617699524.097517
0,51.0,50.0,52.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,49.0,52.0,52.0,50.0,53.0,51.0,52.0,54.0,53.0,52.0,54.0,54.0,53.0,53.0,52.0,51.0,53.0,54.0,52.0,51.0,51.0,53.0,53.0,55.0,50.0,51.0,51.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,56.0,54.0,51.0,51.0,54.0,53.0,50.0,52.0,50.0,52.0,53.0,52.0,55.0,53.0,53.0,54.0,52.0,52.0,50.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0,52.0,53.0,52.0,52.0,51.0,54.0,54.0,53.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,52.0,55.0,52.0,52.0,54.0,54.0,51.0,53.0,54.0,53.0
1,52.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,56.0,53.0,54.0,52.0,51.0,54.0,49.0,53.0,53.0,50.0,55.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,53.0,56.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,53.0,50.0,53.0,50.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,54.0,51.0,52.0,53.0,52.0,53.0,50.0,53.0,54.0,52.0,52.0,52.0,51.0,55.0,53.0,50.0,54.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,51.0,53.0,52.0,51.0,50.0,50.0,50.0,54.0,53.0,53.0,52.0,55.0,51.0,52.0,52.0,52.0,54.0,53.0,55.0,52.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0
2,51.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,56.0,51.0,53.0,53.0,53.0,50.0,52.0,51.0,51.0,53.0,53.0,54.0,54.0,52.0,52.0,56.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,55.0,54.0,52.0,53.0,52.0,51.0,54.0,51.0,53.0,53.0,49.0,54.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,56.0,52.0,52.0,54.0,54.0,54.0,53.0,48.0,52.0,52.0,56.0,52.0,54.0,53.0,53.0,51.0,54.0,50.0,51.0,51.0,54.0,52.0,52.0,52.0,53.0,51.0,50.0,53.0,53.0,52.0,52.0,55.0,53.0,51.0,51.0,52.0,54.0,52.0,53.0,52.0,51.0,51.0,53.0,52.0
3,51.0,51.0,53.0,53.0,51.0,51.0,52.0,53.0,53.0,54.0,55.0,54.0,52.0,51.0,55.0,52.0,51.0,51.0,54.0,52.0,51.0,52.0,53.0,53.0,55.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,55.0,51.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,51.0,53.0,56.0,54.0,53.0,50.0,53.0,54.0,51.0,52.0,53.0,54.0,54.0,50.0,55.0,55.0,54.0,51.0,49.0,51.0,50.0,52.0,54.0,52.0,51.0,55.0,53.0,54.0,54.0,53.0,54.0,53.0,51.0,51.0,52.0,50.0,51.0,52.0,50.0,53.0,54.0,54.0,53.0,50.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,51.0,54.0,54.0
4,51.0,52.0,52.0,50.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,50.0,54.0,53.0,47.0,52.0,53.0,49.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,54.0,50.0,52.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,54.0,55.0,52.0,51.0,51.0,51.0,54.0,52.0,52.0,53.0,55.0,52.0,52.0,54.0,54.0,55.0,53.0,55.0,52.0,52.0,50.0,51.0,53.0,51.0,55.0,55.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,50.0,52.0,52.0,50.0,54.0,51.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,52.0,52.0,54.0,53.0
5,51.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,54.0,53.0,51.0,52.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0,50.0,53.0,51.0,53.0,53.0,54.0,53.0,29.0,54.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,51.0,52.0,52.0,51.0,53.0,54.0,51.0,51.0,52.0,51.0,52.0,50.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,51.0,50.0,54.0,51.0,53.0,52.0,55.0,50.0,53.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,50.0,54.0,53.0,52.0,53.0,51.0,52.0,53.0,54.0,50.0,56.0,54.0,52.0,52.0,52.0,55.0,53.0,52.0,54.0,54.0,53.0,54.0,50.0,52.0
6,52.0,53.0,54.0,51.0,52.0,51.0,52.0,54.0,53.0,53.0,54.0,51.0,52.0,54.0,56.0,53.0,54.0,51.0,54.0,52.0,53.0,56.0,53.0,54.0,54.0,55.0,-7.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,53.0,50.0,51.0,53.0,50.0,54.0,53.0,51.0,54.0,53.0,52.0,53.0,51.0,53.0,55.0,52.0,54.0,53.0,55.0,53.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,51.0,52.0,52.0,55.0,53.0,53.0,54.0,52.0,54.0,52.0,51.0,50.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,51.0,51.0,54.0,51.0,52.0,50.0,51.0,54.0,51.0,52.0,52.0,53.0,50.0,53.0,51.0
7,53.0,52.0,51.0,51.0,53.0,55.0,51.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,50.0,53.0,50.0,51.0,52.0,52.0,52.0,52.0,52.0,1.0,55.0,52.0,54.0,52.0,51.0,53.0,51.0,53.0,53.0,54.0,53.0,51.0,53.0,54.0,53.0,53.0,50.0,51.0,53.0,51.0,50.0,55.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,54.0,53.0,51.0,54.0,55.0,46.0,50.0,51.0,54.0,53.0,55.0,53.0,51.0,52.0,50.0,54.0,52.0,52.0,53.0,50.0,52.0,54.0,51.0,52.0,52.0,53.0,51.0,51.0,52.0,51.0,53.0,54.0,51.0,54.0,52.0,51.0,53.0,55.0,53.0
8,52.0,51.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,55.0,53.0,52.0,51.0,51.0,49.0,52.0,53.0,51.0,53.0,54.0,52.0,52.0,52.0,53.0,54.0,52.0,30.0,52.0,53.0,52.0,54.0,52.0,55.0,53.0,52.0,51.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,52.0,51.0,54.0,53.0,53.0,48.0,52.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,52.0,51.0,53.0,52.0,54.0,55.0,52.0,52.0,53.0,52.0,56.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,50.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,51.0,55.0,53.0,53.0,52.0,53.0,52.0,52.0,50.0,54.0
